speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_3,cluster_2,cluster_0,cluster_13,cluster_6,cluster_1,cluster_4,cluster_7,cluster_5,cluster_9,cluster_11,cluster_10,cluster_8,cluster_12,cluster_14,cluster_3_p,cluster_2_p,cluster_0_p,cluster_13_p,cluster_6_p,cluster_1_p,cluster_4_p,cluster_7_p,cluster_5_p,cluster_9_p,cluster_11_p,cluster_10_p,cluster_8_p,cluster_12_p,cluster_14_p,n
11066,1010196767,PACKWOOD,ROBERT,S,OR,M,R,,voting,19900802,1932-09-11,1932,1990,58,101110661,0.0,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10830,1010201895,HEINZ,HENRY,S,PA,M,R,,voting,19900804,1938-10-23,1938,1990,52,101108301,0.0,0,1,7,2,2,0,1,0,6,0,0,0,0,0,0,0.0,0.05263157894736842,0.3684210526315789,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,19
10843,1010203824,NIELSON,HOWARD,H,UT,M,R,3.0,voting,19900912,1924-09-12,1924,1990,66,101108430,0.0,0,0,7,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10710,1010204393,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19900912,1937-03-16,1937,1990,53,101107101,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10710,1010204404,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19900912,1937-03-16,1937,1990,53,101107101,0.0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10710,1010204431,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19900912,1937-03-16,1937,1990,53,101107101,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10710,1010204704,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19900912,1937-03-16,1937,1990,53,101107101,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10768,1010204711,CRANSTON,ALAN,S,CA,M,D,,voting,19900912,1914-06-19,1914,1990,76,101107681,0.0,1,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10710,1010204740,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19900912,1937-03-16,1937,1990,53,101107101,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11114,1010207282,FIELDS,JACK,H,TX,M,R,8.0,voting,19900918,1952-02-03,1952,1990,38,101111140,0.0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11008,1010219246,BROOKS,JACK,H,TX,M,D,9.0,voting,19901005,1922-12-18,1922,1990,68,101110080,0.0,2,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11056,1010228103,MAZZOLI,ROMANO,H,KY,M,D,3.0,voting,19901016,1932-11-02,1932,1990,58,101110560,0.0,1,0,6,0,1,1,0,0,0,1,0,0,0,0,0,0.1,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10878,1010240319,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19901024,1943-07-28,1943,1990,47,101108781,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10776,1020000640,FOWLER,WYCHE,S,GA,M,D,,voting,19910104,1940-10-06,1940,1991,51,102107761,0.0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10821,1020006475,DURENBERGER,DAVID,S,MN,M,R,,voting,19910129,1934-08-19,1934,1991,57,102108211,0.0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12039,1020011120,MCCAIN,JOHN,S,AZ,M,R,,voting,19910227,1936-08-29,1936,1991,55,102120391,0.0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11829,1020012533,COCHRAN,THAD,S,MS,M,R,,voting,19910305,1937-12-07,1937,1991,54,102118291,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12039,1020012781,MCCAIN,JOHN,S,AZ,M,R,,voting,19910305,1936-08-29,1936,1991,55,102120391,0.0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12135,1020019708,SHELBY,RICHARD,S,AL,M,D,,voting,19910320,1934-05-06,1934,1991,57,102121351,0.0,0,1,14,0,2,0,2,0,0,0,0,0,0,0,0,0.0,0.05263157894736842,0.7368421052631579,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11648,1020019718,LUGAR,RICHARD,S,IN,M,R,,voting,19910320,1932-04-04,1932,1991,59,102116481,0.0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10851,1020021774,SASSER,JAMES,S,TN,M,D,,voting,19910409,1936-09-30,1936,1991,55,102108511,0.0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10931,1020021805,KASSEBAUM,NANCY,S,KS,F,R,,voting,19910409,1932-07-29,1932,1991,59,102109311,0.0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10757,1020022577,SANFORD,JAMES,S,NC,M,D,,voting,19910411,1917-08-20,1917,1991,74,102107571,0.0,5,2,14,0,5,1,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.07407407407407407,0.5185185185185185,0.0,0.18518518518518517,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
11014,1020028663,DARDEN,GEORGE,H,GA,M,D,7.0,voting,19910502,1943-11-22,1943,1991,48,102110140,0.0,6,0,7,0,4,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.3888888888888889,0.0,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11216,1020029840,SOLOMON,GERALD,H,NY,M,R,24.0,voting,19910508,1930-08-14,1930,1991,61,102112160,0.0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11838,1020032840,REED,JOHN,H,RI,M,D,2.0,voting,19910515,1949-11-12,1949,1991,42,102118380,0.0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11108,1020054397,COLLINS,CARDISS,H,IL,F,D,7.0,voting,19910626,1931-09-24,1931,1991,60,102111080,0.0,1,3,21,2,10,0,1,0,0,0,0,0,0,0,0,0.02631578947368421,0.07894736842105263,0.5526315789473685,0.05263157894736842,0.2631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
10821,1020055169,DURENBERGER,DAVID,S,MN,M,R,,voting,19910626,1934-08-19,1934,1991,57,102108211,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11594,1020055294,ORTIZ,SOLOMON,H,TX,M,D,27.0,voting,19910627,1937-06-03,1937,1991,54,102115940,0.0,0,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11645,1020057443,KOHL,HERBERT,S,WI,M,D,,voting,19910709,1935-02-07,1935,1991,56,102116451,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11513,1020062314,RAMSTAD,JAMES,H,MN,M,R,3.0,voting,19910718,1946-05-06,1946,1991,45,102115130,0.0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11042,1020077120,KOPETSKI,MICHAEL,H,OR,M,D,5.0,voting,19910912,1949-10-27,1949,1991,42,102110420,0.0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11744,1020085827,LEVIN,CARL,S,MI,M,D,,voting,19910927,1934-06-28,1934,1991,57,102117441,0.0,1,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0.1,0.4,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11251,1020086589,GRAHAM,BOB,S,FL,M,D,,voting,19911001,1936-11-09,1936,1991,55,102112511,0.0,6,2,8,0,1,0,1,0,0,1,0,0,0,0,0,0.3157894736842105,0.10526315789473684,0.42105263157894735,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
11102,1020091397,CHAFEE,JOHN,S,RI,M,R,,voting,19911008,1922-10-22,1922,1991,69,102111021,0.0,3,2,11,0,0,1,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.1111111111111111,0.6111111111111112,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11154,1020094503,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19911016,1940-07-30,1940,1991,51,102111540,0.0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11258,1020099474,LIVINGSTON,ROBERT,H,LA,M,R,1.0,voting,19911024,1943-04-30,1943,1991,48,102112580,0.0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10776,1020100253,FOWLER,WYCHE,S,GA,M,D,,voting,19911028,1940-10-06,1940,1991,51,102107761,0.0,0,0,6,0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11325,1020109648,ROEMER,TIMOTHY,H,IN,M,D,3.0,voting,19911112,1956-10-30,1956,1991,35,102113250,0.0,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10965,1020111589,PRYOR,DAVID,S,AR,M,D,,voting,19911114,1934-08-29,1934,1991,57,102109651,0.0,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11494,1020121577,KENNEDY,EDWARD,S,MA,M,D,,voting,19911126,1932-02-22,1932,1991,59,102114941,0.0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11136,1020121827,MACK,CONNIE,S,FL,M,R,,voting,19911126,1940-10-29,1940,1991,51,102111361,0.0,3,1,10,1,2,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11494,1020126710,KENNEDY,EDWARD,S,MA,M,D,,voting,19920124,1932-02-22,1932,1992,60,102114941,0.0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11321,1020127345,MORELLA,CONSTANCE,H,MD,F,R,8.0,voting,19920128,1931-02-12,1931,1992,61,102113210,0.0,3,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.7222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10911,1020127510,HAMMERSCHMIDT,JOHN,H,AR,M,R,3.0,voting,19920128,1922-05-04,1922,1992,70,102109110,0.0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10870,1020127512,ANTHONY,BERYL,H,AR,M,D,4.0,voting,19920128,1938-02-21,1938,1992,54,102108700,0.0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10931,1020132421,KASSEBAUM,NANCY,S,KS,F,R,,voting,19920207,1932-07-29,1932,1992,60,102109311,0.0,2,0,2,0,0,3,1,0,0,2,0,0,0,0,0,0.2,0.0,0.2,0.0,0.0,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11102,1020134909,CHAFEE,JOHN,S,RI,M,R,,voting,19920221,1922-10-22,1922,1992,70,102111021,0.0,2,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11056,1020135142,MAZZOLI,ROMANO,H,KY,M,D,3.0,voting,19920224,1932-11-02,1932,1992,60,102110560,0.0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11106,1020137700,COLEMAN,RONALD,H,TX,M,D,16.0,voting,19920303,1941-11-29,1941,1992,51,102111060,0.0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11727,1020138461,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19920304,1924-01-23,1924,1992,68,102117271,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11087,1020139307,WASHINGTON,CRAIG,H,TX,M,D,18.0,voting,19920305,1941-10-12,1941,1992,51,102110870,0.0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10967,1020141741,RAY,RICHARD,H,GA,M,D,3.0,voting,19920312,1927-02-02,1927,1992,65,102109670,0.0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11741,1020143476,HARKIN,THOMAS,S,IA,M,D,,voting,19920318,1939-11-19,1939,1992,53,102117411,0.0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11033,1020145606,HENRY,PAUL,H,MI,M,R,5.0,voting,19920325,1942-07-09,1942,1992,50,102110330,0.0,3,2,10,1,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.1111111111111111,0.5555555555555556,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11059,1020146711,MCCURDY,DAVID,H,OK,M,D,4.0,voting,19920326,1950-03-30,1950,1992,42,102110590,0.0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11829,1020149288,COCHRAN,THAD,S,MS,M,R,,voting,19920402,1937-12-07,1937,1992,55,102118291,0.0,1,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
10821,1020154205,DURENBERGER,DAVID,S,MN,M,R,,voting,19920428,1934-08-19,1934,1992,58,102108211,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10878,1020166229,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19920602,1943-07-28,1943,1992,49,102108781,0.0,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11220,1020166250,THURMOND,J.,S,SC,M,R,,voting,19920602,1902-12-05,1902,1992,90,102112201,0.0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,1020166268,HOLLINGS,ERNEST,S,SC,M,D,,voting,19920602,1922-01-01,1922,1992,70,102112531,0.0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10839,1020172248,METZENBAUM,HOWARD,S,OH,M,D,,voting,19920615,1917-06-04,1917,1992,75,102108391,0.0,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11494,1020175932,KENNEDY,EDWARD,S,MA,M,D,,voting,19920623,1932-02-22,1932,1992,60,102114941,0.0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
10819,1020178630,DECONCINI,DENNIS,S,AZ,M,D,,voting,19920625,1937-05-08,1937,1992,55,102108191,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11108,1020179360,COLLINS,CARDISS,H,IL,F,D,7.0,voting,19920629,1931-09-24,1931,1992,61,102111080,0.0,5,3,19,4,0,1,4,0,0,0,0,0,0,0,0,0.1388888888888889,0.08333333333333333,0.5277777777777778,0.1111111111111111,0.0,0.027777777777777776,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
10804,1020179561,WIRTH,TIMOTHY,S,CO,M,D,,voting,19920630,1939-09-22,1939,1992,53,102108041,0.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10847,1020188785,RIEGLE,DONALD,S,MI,M,D,,voting,19920722,1938-02-04,1938,1992,54,102108471,0.0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11836,1020196371,MCCONNELL,MITCH,S,KY,M,R,,voting,19920730,1942-02-20,1942,1992,50,102118361,0.0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10821,1020205004,DURENBERGER,DAVID,S,MN,M,R,,voting,19920811,1934-08-19,1934,1992,58,102108211,0.0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11392,1020206840,WARNER,JOHN,S,VA,M,R,,voting,19920812,1927-02-18,1927,1992,65,102113921,0.0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11754,1020211675,CAMP,DAVE,H,MI,M,R,10.0,voting,19920916,1953-07-09,1953,1992,39,102117540,0.0,2,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0.2,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10819,1020221716,DECONCINI,DENNIS,S,AZ,M,D,,voting,19920925,1937-05-08,1937,1992,55,102108191,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11726,1020221759,KERRY,JOHN,S,MA,M,D,,voting,19920925,1943-12-11,1943,1992,49,102117261,0.0,2,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10995,1020226426,WYLIE,CHALMERS,H,OH,M,R,15.0,voting,19920930,1920-11-23,1920,1992,72,102109950,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10878,1020237601,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19921007,1943-07-28,1943,1992,49,102108781,0.0,2,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11360,1020238995,DOMENICI,PETE,S,NM,M,R,,voting,19921008,1932-05-07,1932,1992,60,102113601,0.0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10916,1030002137,HEFLIN,HOWELL,S,AL,M,D,,voting,19930126,1921-06-19,1921,1993,72,103109161,0.0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11642,1030003212,BINGAMAN,JEFF,S,NM,M,D,,voting,19930202,1943-10-03,1943,1993,50,103116421,0.0,1,0,7,1,1,0,9,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11108,1030005754,COLLINS,CARDISS,H,IL,F,D,7.0,voting,19930204,1931-09-24,1931,1993,62,103111080,0.0,4,1,6,1,5,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
12018,1030010238,LEAHY,PATRICK,S,VT,M,D,,voting,19930303,1940-03-31,1940,1993,53,103120181,0.0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10821,1030024812,DURENBERGER,DAVID,S,MN,M,R,,voting,19930401,1934-08-19,1934,1993,59,103108211,0.0,1,1,6,0,1,0,0,0,0,0,10,0,0,0,0,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,19
11025,1030026299,FORD,WENDELL,S,KY,M,D,,voting,19930407,1924-09-08,1924,1993,69,103110251,0.0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
