speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_2,cluster_0,cluster_1,cluster_10,cluster_8,cluster_7,cluster_3,cluster_14,cluster_6,cluster_12,cluster_4,cluster_9,cluster_11,cluster_5,cluster_13,cluster_15,cluster_2_p,cluster_0_p,cluster_1_p,cluster_10_p,cluster_8_p,cluster_7_p,cluster_3_p,cluster_14_p,cluster_6_p,cluster_12_p,cluster_4_p,cluster_9_p,cluster_11_p,cluster_5_p,cluster_13_p,cluster_15_p,n
9853,840163851,MORSE,WAYNE,S,OR,M,I,,voting,19560507,1900-10-20,1900,1956,56,84098531,0.0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9345,840168034,LEHMAN,HERBERT,S,NY,M,D,,voting,19560515,1878-03-28,1878,1956,78,84093451,0.0,2,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9345,840168155,LEHMAN,HERBERT,S,NY,M,D,,voting,19560515,1878-03-28,1878,1956,78,84093451,2.395428587771785e-15,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9345,840168269,LEHMAN,HERBERT,S,NY,M,D,,voting,19560515,1878-03-28,1878,1956,78,84093451,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,840183103,MORSE,WAYNE,S,OR,M,I,,voting,19560607,1900-10-20,1900,1956,56,84098531,0.0,0,5,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,840183690,BYRD,ROBERT,H,WV,M,D,6.0,voting,19560607,1917-11-20,1917,1956,39,84114620,0.0,0,1,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9415,840195239,FLANDERS,RALPH,S,VT,M,R,,voting,19560627,1880-09-28,1880,1956,76,84094151,0.0,16,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5925925925925926,0.0,0.37037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
9453,840197563,SMITH,HOWARD,S,NJ,M,R,,voting,19560629,1880-01-30,1880,1956,76,84094531,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,840197941,DIRKSEN,EVERETT,S,IL,M,R,,voting,19560629,1896-01-04,1896,1956,60,84098081,0.0,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9568,840201407,HESELTON,JOHN,H,MA,M,R,1.0,voting,19560703,1900-03-17,1900,1956,56,84095680,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9432,840202819,LANGER,WILLIAM,S,ND,M,R,,voting,19560706,1886-09-30,1886,1956,70,84094321,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9432,840202849,LANGER,WILLIAM,S,ND,M,R,,voting,19560706,1886-09-30,1886,1956,70,84094321,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10083,840207542,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19560711,1898-05-29,1898,1956,58,84100830,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9744,840214227,MCDONOUGH,GORDON,H,CA,M,R,15.0,voting,19560717,1895-01-02,1895,1956,61,84097440,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11089,840214337,WHITTEN,JAMIE,H,MS,M,D,2.0,voting,19560717,1910-04-18,1910,1956,46,84110890,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,840216775,BARKLEY,ALBEN,S,KY,M,D,,voting,19560719,1877-11-24,1877,1956,79,84094751,0.0,2,10,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9475,840216779,BARKLEY,ALBEN,S,KY,M,D,,voting,19560719,1877-11-24,1877,1956,79,84094751,0.0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9604,840218455,SHEEHAN,TIMOTHY,H,IL,M,R,11.0,voting,19560719,1909-02-21,1909,1956,47,84096040,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9537,850000460,BUSH,PRESCOTT,S,CT,M,R,,voting,19570104,1895-05-15,1895,1957,62,85095371,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9853,850000583,MORSE,WAYNE,S,OR,M,D,,voting,19570104,1900-10-20,1900,1957,57,85098531,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10425,850001223,HUMPHREY,HUBERT,S,MN,M,D,,voting,19570109,1911-05-27,1911,1957,46,85104251,0.0,0,15,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.0,0.7894736842105263,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10286,850003896,SPARKMAN,JOHN,S,AL,M,D,,voting,19570125,1899-12-20,1899,1957,58,85102861,0.0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10500,850010111,FLOOD,DANIEL,H,PA,M,D,11.0,voting,19570211,1903-11-26,1903,1957,54,85105000,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9637,850012858,CANFIELD,GORDON,H,NJ,M,R,8.0,voting,19570219,1898-04-15,1898,1957,59,85096370,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9460,850014958,WATKINS,ARTHUR,S,UT,M,R,,voting,19570225,1886-12-18,1886,1957,71,85094601,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,850017754,MORSE,WAYNE,S,OR,M,D,,voting,19570301,1900-10-20,1900,1957,57,85098531,0.0,2,1,0,1,1,0,0,0,3,0,0,2,0,0,0,0,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
9853,850018006,MORSE,WAYNE,S,OR,M,D,,voting,19570302,1900-10-20,1900,1957,57,85098531,0.0,9,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.45,0.4,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,20
10015,850024313,MULTER,ABRAHAM,H,NY,M,D,13.0,voting,19570314,1900-12-24,1900,1957,57,85100150,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,850029940,DOUGLAS,PAUL,S,IL,M,D,,voting,19570326,1892-03-26,1892,1957,65,85097161,0.0002685734349982,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,850029942,DOUGLAS,PAUL,S,IL,M,D,,voting,19570326,1892-03-26,1892,1957,65,85097161,2.4384801750833568e-08,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,850029945,FULBRIGHT,JAMES,S,AR,M,D,,voting,19570326,1905-04-09,1905,1957,52,85100611,0.0001577190068818,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,850030241,FULBRIGHT,JAMES,S,AR,M,D,,voting,19570326,1905-04-09,1905,1957,52,85100611,0.0,2,12,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10061,850030246,FULBRIGHT,JAMES,S,AR,M,D,,voting,19570326,1905-04-09,1905,1957,52,85100611,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,850030264,FULBRIGHT,JAMES,S,AR,M,D,,voting,19570326,1905-04-09,1905,1957,52,85100611,0.0021466677109916,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,850031189,FULBRIGHT,JAMES,S,AR,M,D,,voting,19570327,1905-04-09,1905,1957,52,85100611,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9842,850031316,LAUSCHE,FRANK,S,OH,M,D,,voting,19570327,1895-11-14,1895,1957,62,85098421,0.0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9460,850033208,WATKINS,ARTHUR,S,UT,M,R,,voting,19570328,1886-12-18,1886,1957,71,85094601,0.0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10286,850034265,SPARKMAN,JOHN,S,AL,M,D,,voting,19570329,1899-12-20,1899,1957,58,85102861,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10006,850036492,KARSTEN,FRANK,H,MO,M,D,1.0,voting,19570402,1913-01-07,1913,1957,44,85100060,0.0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10622,850040986,LONG,RUSSELL,S,LA,M,D,,voting,19570410,1918-11-03,1918,1957,39,85106221,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9637,850043141,CANFIELD,GORDON,H,NJ,M,R,8.0,voting,19570415,1898-04-15,1898,1957,59,85096370,0.0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9453,850044773,SMITH,HOWARD,S,NJ,M,R,,voting,19570417,1880-01-30,1880,1957,77,85094531,0.0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9778,850045242,VAN ZANDT,JAMES,H,PA,M,R,20.0,voting,19570417,1898-12-18,1898,1957,59,85097780,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,850045957,CELLER,EMANUEL,H,NY,M,D,11.0,voting,19570429,1888-05-06,1888,1957,69,85101230,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9732,850046599,KEFAUVER,CAREY,S,TN,M,D,,voting,19570501,1903-07-26,1903,1957,54,85097321,0.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,850047453,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19570506,1891-12-21,1891,1957,66,85100760,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,850050726,DOUGLAS,PAUL,S,IL,M,D,,voting,19570513,1892-03-26,1892,1957,65,85097161,0.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10131,850051502,DWYER,FLORENCE,H,NJ,F,R,6.0,voting,19570514,1902-07-04,1902,1957,55,85101310,0.0,4,40,2,0,1,9,0,1,0,0,0,10,0,0,0,0,0.05970149253731343,0.5970149253731343,0.029850746268656716,0.0,0.014925373134328358,0.13432835820895522,0.0,0.014925373134328358,0.0,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,67
9853,850052136,MORSE,WAYNE,S,OR,M,D,,voting,19570515,1900-10-20,1900,1957,57,85098531,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,850052845,MORSE,WAYNE,S,OR,M,D,,voting,19570516,1900-10-20,1900,1957,57,85098531,0.0,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9604,850053126,SHEEHAN,TIMOTHY,H,IL,M,R,11.0,voting,19570516,1909-02-21,1909,1957,48,85096040,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,850058842,DOUGLAS,PAUL,S,IL,M,D,,voting,19570528,1892-03-26,1892,1957,65,85097161,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,850058857,HOLLAND,SPESSARD,S,FL,M,D,,voting,19570528,1892-07-10,1892,1957,65,85099231,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10353,850064006,MADDEN,RAY,H,IN,M,D,1.0,voting,19570605,1892-02-25,1892,1957,65,85103530,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,850064063,KEATING,KENNETH,H,NY,M,R,38.0,voting,19570605,1900-05-18,1900,1957,57,85096630,0.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9765,850064375,ROBERTSON,ABSALOM,S,VA,M,D,,voting,19570606,1887-05-27,1887,1957,70,85097651,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9739,850064556,MACHROWICZ,THADDEUS,H,MI,M,D,1.0,voting,19570606,1899-08-21,1899,1957,58,85097390,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10172,850064923,PELLY,THOMAS,H,WA,M,R,1.0,voting,19570606,1902-08-22,1902,1957,55,85101720,0.0,2,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10131,850065039,DWYER,FLORENCE,H,NJ,F,R,6.0,voting,19570607,1902-07-04,1902,1957,55,85101310,0.0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10334,850065041,HAYS,WAYNE,H,OH,M,D,18.0,voting,19570607,1911-05-13,1911,1957,46,85103340,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9743,850065123,MASON,NOAH,H,IL,M,R,15.0,voting,19570607,1882-07-19,1882,1957,75,85097430,0.0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9814,850066383,FORRESTER,ELIJAH,H,GA,M,D,3.0,voting,19570610,1896-08-16,1896,1957,61,85098140,0.0,0,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.6,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9726,850067975,HOFFMAN,CLARE,H,MI,M,R,4.0,voting,19570611,1875-09-10,1875,1957,82,85097260,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9723,850068167,HARRISON,BURR,H,VA,M,D,7.0,voting,19570611,1904-07-02,1904,1957,53,85097230,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11089,850068217,WHITTEN,JAMIE,H,MS,M,D,2.0,voting,19570611,1910-04-18,1910,1957,47,85110890,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9727,850069560,HOLTZMAN,LESTER,H,NY,M,D,6.0,voting,19570613,1913-06-01,1913,1957,44,85097270,0.0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9598,850070167,RADWAN,EDMUND,H,NY,M,R,41.0,voting,19570613,1911-09-22,1911,1957,46,85095980,0.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9710,850071659,CHURCH,MARGUERITE,H,IL,F,R,13.0,voting,19570614,1892-09-13,1892,1957,65,85097100,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9759,850073478,RAY,JOHN,H,NY,M,R,15.0,voting,19570617,1886-09-27,1886,1957,71,85097590,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9604,850085406,SHEEHAN,TIMOTHY,H,IL,M,R,11.0,voting,19570627,1909-02-21,1909,1957,48,85096040,0.0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9716,850086419,DOUGLAS,PAUL,S,IL,M,D,,voting,19570701,1892-03-26,1892,1957,65,85097161,0.0,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9166666666666666,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
10221,850092599,EASTLAND,JAMES,S,MS,M,D,,voting,19570711,1904-11-28,1904,1957,53,85102211,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,850092605,EASTLAND,JAMES,S,MS,M,D,,voting,19570711,1904-11-28,1904,1957,53,85102211,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9827,850092675,HILL,JOSEPH,S,AL,M,D,,voting,19570711,1894-12-29,1894,1957,63,85098271,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9431,850096347,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19570716,1908-06-26,1908,1957,49,85094311,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9840,850097130,KUCHEL,THOMAS,S,CA,M,R,,voting,19570717,1910-08-15,1910,1957,47,85098401,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9542,850100941,CARROLL,JOHN,S,CO,M,D,,voting,19570722,1901-07-30,1901,1957,56,85095421,0.0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9543,850102327,CASE,FRANCIS,S,SD,M,R,,voting,19570723,1896-12-09,1896,1957,61,85095431,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9963,850102503,SMITH,HOWARD,H,VA,M,D,8.0,voting,19570723,1883-02-02,1883,1957,74,85099630,0.0,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.85,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9777,850102664,UDALL,STEWART,H,AZ,M,D,2.0,voting,19570723,1920-01-31,1920,1957,37,85097770,0.0,0,6,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0.6,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9840,850102920,KUCHEL,THOMAS,S,CA,M,R,,voting,19570724,1910-08-15,1910,1957,47,85098401,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9394,850102982,POTTER,CHARLES,S,MI,M,R,,voting,19570724,1916-10-30,1916,1957,41,85093941,0.0,1,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9585,850103457,MAY,EDWIN,H,CT,M,R,1.0,voting,19570724,1924-05-28,1924,1957,33,85095850,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9997,850104215,HALLECK,CHARLES,H,IN,M,R,2.0,voting,19570725,1900-08-22,1900,1957,57,85099970,0.0,0,3,1,0,1,2,0,0,1,0,2,0,0,0,0,0,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
9585,850104295,MAY,EDWIN,H,CT,M,R,1.0,voting,19570725,1924-05-28,1924,1957,33,85095850,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
