speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_1,cluster_0,cluster_5,cluster_2,cluster_4,cluster_8,cluster_3,cluster_14,cluster_12,cluster_10,cluster_7,cluster_13,cluster_15,cluster_6,cluster_9,cluster_11,cluster_17,cluster_16,cluster_18,cluster_1_p,cluster_0_p,cluster_5_p,cluster_2_p,cluster_4_p,cluster_8_p,cluster_3_p,cluster_14_p,cluster_12_p,cluster_10_p,cluster_7_p,cluster_13_p,cluster_15_p,cluster_6_p,cluster_9_p,cluster_11_p,cluster_17_p,cluster_16_p,cluster_18_p,n
10365,790239915,PATMAN,JOHN,H,TX,M,D,1.0,voting,19460708,1893-08-06,1893,1946,53,0.0,1,14,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.7368421052631579,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10365,790239969,PATMAN,JOHN,H,TX,M,D,1.0,voting,19460708,1893-08-06,1893,1946,53,6.180283799575619e-17,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10365,790239983,PATMAN,JOHN,H,TX,M,D,1.0,voting,19460708,1893-08-06,1893,1946,53,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9318,790239997,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19460708,1888-05-05,1888,1946,58,0.0,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.15,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9310,790240006,BUFFETT,HOWARD,H,NE,M,R,2.0,voting,19460708,1903-08-13,1903,1946,43,0.0,0,14,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9744,790240028,MCDONOUGH,GORDON,H,CA,M,R,15.0,voting,19460708,1895-01-02,1895,1946,51,2.0122682828125623e-16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9744,790240030,MCDONOUGH,GORDON,H,CA,M,R,15.0,voting,19460708,1895-01-02,1895,1946,51,9.105160130246304e-17,0,5,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2777777777777778,0.0,0.1111111111111111,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9744,790240032,MCDONOUGH,GORDON,H,CA,M,R,15.0,voting,19460708,1895-01-02,1895,1946,51,2.075412827970452e-12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9409,790240033,COLE,WILLIAM,H,MO,M,R,3.0,voting,19460708,1897-08-29,1897,1946,49,0.0012685733514656,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9061,790240043,SUMNER,JESSIE,H,IL,F,R,18.0,voting,19460708,1898-07-17,1898,1946,48,0.0,0,0,1,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0.0,0.65,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9061,790240045,SUMNER,JESSIE,H,IL,F,R,18.0,voting,19460708,1898-07-17,1898,1946,48,3.838578187582724e-09,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9322,790240802,EATON,CHARLES,H,NJ,M,R,5.0,voting,19460709,1868-03-29,1868,1946,78,0.0,1,17,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.6296296296296297,0.0,0.0,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10358,790240804,MILLS,WILBUR,H,AR,M,D,2.0,voting,19460709,1909-05-24,1909,1946,37,0.0,0,3,1,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.05,0.35,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10123,790240809,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19460709,1888-05-06,1888,1946,58,0.0,2,0,2,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,30
10123,790240835,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19460709,1888-05-06,1888,1946,58,0.0,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9061,790240838,SUMNER,JESSIE,H,IL,F,R,18.0,voting,19460709,1898-07-17,1898,1946,48,1.140230950044053e-16,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15789473684210525,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9525,790240845,WOLCOTT,JESSE,H,MI,M,R,7.0,voting,19460709,1893-03-03,1893,1946,53,0.0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9391,790240878,WOODRUFF,ROY,H,MI,M,R,10.0,voting,19460709,1876-03-14,1876,1946,70,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8967,790240983,BARRY,WILLIAM,H,NY,M,D,4.0,voting,19460709,1902-07-21,1902,1946,44,0.0074938551877529,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9073,790240998,VOORHIS,HORACE,H,CA,M,D,12.0,voting,19460709,1901-04-06,1901,1946,45,0.0,1,8,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.2857142857142857,0.0,0.03571428571428571,0.6071428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
8806,790242624,MEAD,JAMES,S,NY,M,D,,voting,19460711,1885-12-27,1885,1946,61,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9030,790242941,OUTLAND,GEORGE,H,CA,M,D,11.0,voting,19460711,1906-10-08,1906,1946,40,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9030,790242954,OUTLAND,GEORGE,H,CA,M,D,11.0,voting,19460711,1906-10-08,1906,1946,40,0.0137210059984864,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9030,790242958,OUTLAND,GEORGE,H,CA,M,D,11.0,voting,19460711,1906-10-08,1906,1946,40,0.0,0,6,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3157894736842105,0.0,0.2631578947368421,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9506,790243155,JOHNSON,JUSTIN,H,CA,M,R,3.0,voting,19460711,1888-04-08,1888,1946,58,0.0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9009,790243157,JOHNSON,LUTHER,H,TX,M,D,6.0,voting,19460711,1875-10-29,1875,1946,71,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9989,790243161,BOLTON,FRANCES,H,OH,F,R,22.0,voting,19460711,1885-03-29,1885,1946,61,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9253,790243168,LEMKE,WILLIAM,H,ND,M,R,-1.0,voting,19460711,1878-08-13,1878,1946,68,0.0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9638,790243170,CARNAHAN,ALBERT,H,MO,M,D,8.0,voting,19460711,1897-01-09,1897,1946,49,0.0,8,11,2,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793103448275862,0.1896551724137931,0.034482758620689655,0.15517241379310345,0.4482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
9546,790243218,COLE,WILLIAM,H,NY,M,R,39.0,voting,19460711,1904-04-18,1904,1946,42,0.0,3,15,1,9,23,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.22727272727272727,0.015151515151515152,0.13636363636363635,0.3484848484848485,0.10606060606060606,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
9246,790243240,JENNINGS,JOHN,H,TN,M,R,2.0,voting,19460711,1880-06-06,1880,1946,66,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9852,790243324,MONRONEY,ALMER,H,OK,M,D,5.0,voting,19460711,1902-03-02,1902,1946,44,0.0,8,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.3888888888888889,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9562,790243354,HALE,ROBERT,H,ME,M,R,1.0,voting,19460711,1889-11-29,1889,1946,57,0.0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9897,790243356,BONNER,HERBERT,H,NC,M,D,1.0,voting,19460711,1891-05-16,1891,1946,55,0.0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9344,790244602,LARCADE,HENRY,H,LA,M,D,7.0,voting,19460712,1890-07-12,1890,1946,56,0.0,0,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9188,790245079,ROBERTSON,CHARLES,H,ND,M,R,-1.0,voting,19460712,1889-09-05,1889,1946,57,0.0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9295,790245085,WOODHOUSE,CHASE,H,CT,F,D,2.0,voting,19460712,1890-03-03,1890,1946,56,0.0,8,28,3,22,47,8,5,4,0,0,0,1,0,0,0,0,0,0,0,0.06349206349206349,0.2222222222222222,0.023809523809523808,0.1746031746031746,0.373015873015873,0.06349206349206349,0.03968253968253968,0.031746031746031744,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126
9337,790245087,HERTER,CHRISTIAN,H,MA,M,R,10.0,voting,19460712,1895-03-28,1895,1946,51,0.0,0,2,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.15,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9337,790245105,HERTER,CHRISTIAN,H,MA,M,R,10.0,voting,19460712,1895-03-28,1895,1946,51,0.0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9337,790245109,HERTER,CHRISTIAN,H,MA,M,R,10.0,voting,19460712,1895-03-28,1895,1946,51,1.991655219188216e-10,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9337,790245117,HERTER,CHRISTIAN,H,MA,M,R,10.0,voting,19460712,1895-03-28,1895,1946,51,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9002,790245125,HOCH,DANIEL,H,PA,M,D,13.0,voting,19460712,1866-01-31,1866,1946,80,0.0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9066,790245159,THOM,WILLIAM,H,OH,M,D,16.0,voting,19460712,1885-07-07,1885,1946,61,2.0394993399380618e-17,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9066,790245161,THOM,WILLIAM,H,OH,M,D,16.0,voting,19460712,1885-07-07,1885,1946,61,9.264180069158352e-20,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9066,790245195,THOM,WILLIAM,H,OH,M,D,16.0,voting,19460712,1885-07-07,1885,1946,61,0.0,6,32,0,50,42,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0.03821656050955414,0.20382165605095542,0.0,0.3184713375796178,0.267515923566879,0.025477707006369428,0.1464968152866242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157
9117,790245199,ELLIS,HUBERT,H,WV,M,R,4.0,voting,19460712,1887-07-06,1887,1946,59,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9532,790245201,ANDRESEN,AUGUST,H,MN,M,R,1.0,voting,19460712,1890-10-11,1890,1946,56,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9017,790245223,LUCE,CLARE,H,CT,F,R,4.0,voting,19460712,1903-03-10,1903,1946,43,0.0,2,15,0,50,48,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.1171875,0.0,0.390625,0.375,0.015625,0.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128
9904,790245225,COOLEY,HAROLD,H,NC,M,D,4.0,voting,19460712,1897-07-26,1897,1946,49,0.0,2,3,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
9525,790245876,WOLCOTT,JESSE,H,MI,M,R,7.0,voting,19460713,1893-03-03,1893,1946,53,0.0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4642857142857143,0.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
9525,790245878,WOLCOTT,JESSE,H,MI,M,R,7.0,voting,19460713,1893-03-03,1893,1946,53,0.0,0,1,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05263157894736842,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10123,790245944,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19460713,1888-05-06,1888,1946,58,1.9194916046280958e-08,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9561,790245963,GWINN,RALPH,H,NY,M,R,27.0,voting,19460713,1884-03-29,1884,1946,62,0.0,2,6,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0.0,0.12,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
9066,790245964,THOM,WILLIAM,H,OH,M,D,16.0,voting,19460713,1885-07-07,1885,1946,61,0.0,0,4,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21052631578947367,0.05263157894736842,0.6842105263157895,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9467,790245976,BENDER,GEORGE,H,OH,M,R,-1.0,voting,19460713,1896-09-29,1896,1946,50,0.0,2,2,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.2,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9061,790245985,SUMNER,JESSIE,H,IL,F,R,18.0,voting,19460713,1898-07-17,1898,1946,48,0.0,4,15,2,3,19,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.26785714285714285,0.03571428571428571,0.05357142857142857,0.3392857142857143,0.21428571428571427,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
8970,790246017,BRADLEY,MICHAEL,H,PA,M,D,3.0,voting,19460713,1897-05-24,1897,1946,49,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9054,790246079,SHARP,EDGAR,H,NY,M,R,1.0,voting,19460713,1876-06-03,1876,1946,70,0.0,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9117,790246099,ELLIS,HUBERT,H,WV,M,R,4.0,voting,19460713,1887-07-06,1887,1946,59,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9409,790246175,COLE,WILLIAM,H,MO,M,R,3.0,voting,19460713,1897-08-29,1897,1946,49,0.0,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9062,790246215,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19460713,1875-05-30,1875,1946,71,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9832,790247110,JENSEN,BENTON,H,IA,M,R,7.0,voting,19460715,1892-12-16,1892,1946,54,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9073,790247135,VOORHIS,HORACE,H,CA,M,D,12.0,voting,19460715,1901-04-06,1901,1946,45,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9744,790247149,MCDONOUGH,GORDON,H,CA,M,R,15.0,voting,19460715,1895-01-02,1895,1946,51,2.06657066268504e-05,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9073,790247154,VOORHIS,HORACE,H,CA,M,D,12.0,voting,19460715,1901-04-06,1901,1946,45,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8970,790252200,BRADLEY,MICHAEL,H,PA,M,D,3.0,voting,19460719,1897-05-24,1897,1946,49,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10022,790254066,RUSSELL,RICHARD,S,GA,M,D,,voting,19460722,1897-11-02,1897,1946,49,0.0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9062,790254608,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19460722,1875-05-30,1875,1946,71,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9010,790267291,KELLY,EDWARD,H,IL,M,D,3.0,voting,19460802,1892-04-03,1892,1946,54,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10123,800002754,CELLER,EMANUEL,H,NY,M,D,15.0,voting,19470116,1888-05-06,1888,1947,59,0.0,2,1,1,18,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.02,0.36,0.52,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
9431,800007726,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19470210,1908-06-26,1908,1947,39,0.0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9681,800009205,ROGERS,EDITH,H,MA,F,R,5.0,voting,19470217,1881-03-19,1881,1947,66,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9679,800018343,REED,DANIEL,H,NY,M,R,45.0,voting,19470312,1875-09-15,1875,1947,72,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9431,800027507,KNOWLAND,WILLIAM,S,CA,M,R,,voting,19470328,1908-06-26,1908,1947,39,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9352,800031075,MCMAHON,BRIEN,S,CT,M,D,,voting,19470402,1903-10-06,1903,1947,44,0.0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
