speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_2,cluster_0,cluster_8,cluster_10,cluster_18,cluster_6,cluster_12,cluster_3,cluster_9,cluster_7,cluster_11,cluster_14,cluster_19,cluster_13,cluster_16,cluster_15,cluster_17,cluster_1,cluster_4,cluster_5_p,cluster_2_p,cluster_0_p,cluster_8_p,cluster_10_p,cluster_18_p,cluster_6_p,cluster_12_p,cluster_3_p,cluster_9_p,cluster_7_p,cluster_11_p,cluster_14_p,cluster_19_p,cluster_13_p,cluster_16_p,cluster_15_p,cluster_17_p,cluster_1_p,cluster_4_p,n
9290,810114909,WHERRY,KENNETH,S,NE,M,R,,voting,19490809,1892-02-28,1892,1949,57,2.2139967465170914e-19,3,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0,0.05,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9072,810275463,TYDINGS,MILLARD,S,MD,M,D,,voting,19500720,1890-04-06,1890,1950,60,0.0,2,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.4,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9438,810281054,MCCARTHY,JOSEPH,S,WI,M,R,,voting,19500727,1908-11-14,1908,1950,42,0.0,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9617,810290651,WOLVERTON,CHARLES,H,NJ,M,R,1.0,voting,19500807,1880-10-24,1880,1950,70,0.0,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9681,820107544,ROGERS,EDITH,H,MA,F,R,5.0,voting,19510802,1881-03-19,1881,1951,70,0.0,0,2,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.4,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,820120386,MUNDT,KARL,S,SD,M,R,,voting,19510824,1900-06-03,1900,1951,51,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,820145605,DIRKSEN,EVERETT,S,IL,M,R,,voting,19511003,1896-01-04,1896,1951,55,0.0,0,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9681,830007030,ROGERS,EDITH,H,MA,F,R,5.0,voting,19530209,1881-03-19,1881,1953,72,0.0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10440,830009311,MOSS,JOHN,H,CA,M,D,3.0,voting,19530219,1915-04-13,1915,1953,38,0.0,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9345,830015011,LEHMAN,HERBERT,S,NY,M,D,,voting,19530313,1878-03-28,1878,1953,75,0.0,6,0,3,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.15,0.25,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10425,830123519,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540208,1911-05-27,1911,1954,43,0.0,2,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830248784,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540805,1911-05-27,1911,1954,43,1.415297506339087e-13,5,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9543,840115022,CASE,FRANCIS,S,SD,M,R,,voting,19560203,1896-12-09,1896,1956,60,0.0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,840128836,HUMPHREY,HUBERT,S,MN,M,D,,voting,19560301,1911-05-27,1911,1956,45,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,840151284,BARKLEY,ALBEN,S,KY,M,D,,voting,19560411,1877-11-24,1877,1956,79,0.0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9549,840203097,CRETELLA,ALBERT,H,CT,M,R,3.0,voting,19560706,1897-04-22,1897,1956,59,0.0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10231,850179672,GROSS,HAROLD,H,IA,M,R,3.0,voting,19580319,1899-06-30,1899,1958,59,0.0,0,0,0,3,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9835,850242298,JOHNSTON,OLIN,S,SC,M,D,,voting,19580702,1896-11-18,1896,1958,62,0.0,5,0,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.05,0.6,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10169,860031647,MOSS,FRANK,S,UT,M,D,,voting,19590407,1911-09-23,1911,1959,48,0.0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9959,860033956,SCOTT,RALPH,H,NC,M,D,5.0,voting,19590414,1905-10-15,1905,1959,54,6.284369732459521e-15,2,0,0,10,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.5,0.35,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10345,860181805,JAVITS,JACOB,S,NY,M,R,,voting,19600304,1904-05-18,1904,1960,56,0.0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9625,860195628,BENTLEY,ALVIN,H,MI,M,R,8.0,voting,19600321,1918-08-30,1918,1960,42,0.0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10070,870195055,LIPSCOMB,GLENARD,H,CA,M,R,24.0,voting,19620515,1915-08-19,1915,1962,47,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10228,880108816,GREEN,EDITH,H,OR,F,D,3.0,voting,19631028,1910-01-17,1910,1963,53,0.0,0,0,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10268,880135146,NELSEN,ANCHER,H,MN,M,R,2.0,voting,19631216,1904-10-11,1904,1963,59,0.0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10153,880265199,KYL,JOHN,H,IA,M,R,4.0,voting,19640804,1919-05-09,1919,1964,45,0.0,27,3,5,37,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3375,0.0375,0.0625,0.4625,0.0875,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
9950,880285182,PROUTY,WINSTON,S,VT,M,R,,voting,19640902,1906-09-01,1906,1964,58,0.0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10263,890021193,METCALF,LEE,S,MT,M,D,,voting,19650310,1911-01-28,1911,1965,54,0.0,1,0,1,7,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.05,0.35,0.0,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9980,890168037,WILLIAMS,JOHN,S,DE,M,R,,voting,19660126,1904-05-17,1904,1966,62,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,890185461,ALLOTT,GORDON,S,CO,M,R,,voting,19660307,1907-01-02,1907,1966,59,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9980,890185622,WILLIAMS,JOHN,S,DE,M,R,,voting,19660307,1904-05-17,1904,1966,62,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10500,890200995,FLOOD,DANIEL,H,PA,M,D,11.0,voting,19660419,1903-11-26,1903,1966,63,0.0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10037,890214739,AYRES,WILLIAM,H,OH,M,R,14.0,voting,19660524,1916-02-05,1916,1966,50,0.0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10794,890226116,RODINO,PETER,H,NJ,M,D,10.0,voting,19660616,1909-06-07,1909,1966,57,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10399,890226181,BURKE,JAMES,H,MA,M,D,11.0,voting,19660616,1910-03-30,1910,1966,56,0.0,2,0,2,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9852,900085240,MONRONEY,ALMER,S,OK,M,D,,voting,19670710,1902-03-02,1902,1967,65,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10306,900130356,ALBERT,CARL,H,OK,M,D,3.0,voting,19670926,1908-05-10,1908,1967,59,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,900165852,DIRKSEN,EVERETT,S,IL,M,R,,voting,19671120,1896-01-04,1896,1967,71,0.0,1,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.4,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9980,900297232,WILLIAMS,JOHN,S,DE,M,R,,voting,19680726,1904-05-17,1904,1968,64,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,910169665,FULBRIGHT,JAMES,S,AR,M,D,,voting,19700226,1905-04-09,1905,1970,65,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10283,910199319,SCOTT,WILLIAM,H,VA,M,R,8.0,voting,19700427,1915-07-01,1915,1970,55,0.0,0,0,2,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10452,910200375,ROONEY,FREDERICK,H,PA,M,D,15.0,voting,19700428,1925-11-06,1925,1970,45,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10054,910274010,ERVIN,SAMUEL,S,NC,M,D,,voting,19700908,1896-09-27,1896,1970,74,0.0,2,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10559,920010321,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19710302,1928-09-21,1928,1971,43,0.0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11225,920017035,YATES,SIDNEY,H,IL,M,D,9.0,voting,19710318,1909-08-27,1909,1971,62,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,920017829,KENNEDY,EDWARD,S,MA,M,D,,voting,19710323,1932-02-22,1932,1971,39,0.0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10452,920194009,ROONEY,FREDERICK,H,PA,M,D,15.0,voting,19720315,1925-11-06,1925,1972,47,0.0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10802,930125813,SYMMS,STEVEN,H,ID,M,R,1.0,voting,19731002,1938-04-23,1938,1973,35,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10205,930159591,CASE,CLIFFORD,S,NJ,M,R,,voting,19731207,1904-04-16,1904,1973,69,0.0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10295,930297415,WARE,JOHN,H,PA,M,R,5.0,voting,19740909,1908-08-29,1908,1974,66,0.0,3,0,1,33,8,1,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.016666666666666666,0.55,0.13333333333333333,0.016666666666666666,0.06666666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
11319,940018453,MINK,PATSY,H,HI,F,D,2.0,voting,19750310,1927-12-06,1927,1975,48,0.0,1,0,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,940080646,GOLDWATER,BARRY,S,AZ,M,R,,voting,19750613,1909-01-01,1909,1975,66,0.0,1,5,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10315,940166113,CHURCH,FRANK,S,ID,M,D,,voting,19751030,1924-07-25,1924,1975,51,0.0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10612,940193295,HECKLER,MARGARET,H,MA,F,R,10.0,voting,19751210,1931-06-21,1931,1975,44,1.5090698271876018e-17,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10456,950062075,SCHMITT,HARRISON,S,NM,M,R,,voting,19770518,1935-07-03,1935,1977,42,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10195,950282200,BARTLETT,DEWEY,S,OK,M,R,,voting,19780609,1919-03-28,1919,1978,59,0.0,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10533,960000201,ROBERTS,HERBERT,H,TX,M,D,4.0,voting,19790115,1913-03-28,1913,1979,66,0.0,7,2,8,21,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.14,0.04,0.16,0.42,0.16,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
10931,960000468,KASSEBAUM,NANCY,S,KS,F,R,,voting,19790115,1932-07-29,1932,1979,47,0.0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10860,960007767,TAUKE,THOMAS,H,IA,M,R,2.0,voting,19790226,1950-10-11,1950,1979,29,0.0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10544,960158460,THOMPSON,FRANK,H,NJ,M,D,4.0,voting,19791116,1918-07-26,1918,1979,61,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10507,960159365,HUDDLESTON,WALTER,S,KY,M,D,,voting,19791116,1926-04-15,1926,1979,53,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11141,970034737,MONTGOMERY,GILLESPIE,H,MS,M,D,3.0,voting,19810601,1920-08-05,1920,1981,61,0.0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11069,970048210,PICKLE,JAMES,H,TX,M,D,10.0,voting,19810625,1913-10-11,1913,1981,68,0.0,0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10983,970058474,SOLARZ,STEPHEN,H,NY,M,D,13.0,voting,19810717,1940-09-12,1940,1981,41,0.0,3,1,4,5,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15,0.05,0.2,0.25,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11388,970114157,STEVENS,TED,S,AK,M,R,,voting,19811119,1923-11-18,1923,1981,58,0.0,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10481,970130856,BAKER,HOWARD,S,TN,M,R,,voting,19811215,1925-11-15,1925,1981,56,1.884362829344035e-15,0,0,0,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10818,970136183,DANFORTH,JOHN,S,MO,M,R,,voting,19820202,1936-09-05,1936,1982,46,0.0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10481,970281204,BAKER,HOWARD,S,TN,M,R,,voting,19821221,1925-11-15,1925,1982,57,0.0,2,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10782,980027298,KASTEN,ROBERT,S,WI,M,R,,voting,19830418,1942-06-19,1942,1983,41,1.0174341436762558e-15,2,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10782,980027300,KASTEN,ROBERT,S,WI,M,R,,voting,19830418,1942-06-19,1942,1983,41,0.0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10698,980064389,STAFFORD,ROBERT,S,VT,M,R,,voting,19830628,1913-08-08,1913,1983,70,0.0,3,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11170,980112843,DE LA GARZA,ELIGIO,H,TX,M,D,15.0,voting,19831018,1927-09-22,1927,1983,56,0.0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10851,980254495,SASSER,JAMES,S,TN,M,D,,voting,19840913,1936-09-30,1936,1984,48,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10972,980257050,ROYBAL,EDWARD,H,CA,M,D,25.0,voting,19840919,1916-02-10,1916,1984,68,0.0,1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10965,990088530,PRYOR,DAVID,S,AR,M,D,,voting,19850930,1934-08-29,1934,1985,51,0.0,2,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11216,990156285,SOLOMON,GERALD,H,NY,M,R,24.0,voting,19860227,1930-08-14,1930,1986,56,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
