speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_9,cluster_4,cluster_13,cluster_2,cluster_12,cluster_6,cluster_10,cluster_11,cluster_7,cluster_5,cluster_3,cluster_8,cluster_0,cluster_14,cluster_1,cluster_9_p,cluster_4_p,cluster_13_p,cluster_2_p,cluster_12_p,cluster_6_p,cluster_10_p,cluster_11_p,cluster_7_p,cluster_5_p,cluster_3_p,cluster_8_p,cluster_0_p,cluster_14_p,cluster_1_p,n
9204,720154613,VANDENBERG,ARTHUR,S,MI,M,R,,voting,19320630,1884-03-22,1884,1932,48,72092041,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7922,720155613,WATSON,JAMES,S,IN,M,R,,voting,19320701,1864-11-02,1864,1932,68,72079221,0.0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0.05263157894736842,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9475,730143264,BARKLEY,ALBEN,S,KY,M,D,,voting,19340425,1877-11-24,1877,1934,57,73094751,6.71513669462784e-16,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8129,730155987,GORE,THOMAS,S,OK,M,D,,voting,19340511,1870-12-10,1870,1934,64,73081291,0.0,4,3,2,3,1,4,1,0,0,0,0,0,0,0,0,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9278,730166392,RICH,ROBERT,H,PA,M,R,16.0,voting,19340524,1883-06-23,1883,1934,51,73092780,2.0372467115046945e-08,1,2,0,0,0,2,1,0,11,0,2,0,0,0,0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.5789473684210527,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,19
9776,730166393,TABER,JOHN,H,NY,M,R,36.0,voting,19340524,1880-05-05,1880,1934,54,73097760,2.0275751901259208e-11,0,2,0,0,0,0,0,0,4,0,2,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,10
8949,730166466,TREADWAY,ALLEN,H,MA,M,R,1.0,voting,19340524,1867-09-16,1867,1934,67,73089490,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8684,730192442,LUCE,ROBERT,H,MA,M,R,9.0,voting,19340616,1862-12-02,1862,1934,72,73086840,0.0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8668,730192495,GOLDSBOROUGH,THOMAS,H,MD,M,D,1.0,voting,19340616,1877-09-16,1877,1934,57,73086680,0.0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8450,740057608,KING,WILLIAM,S,UT,M,D,,voting,19350415,1863-06-03,1863,1935,72,74084501,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,740084698,NORRIS,GEORGE,S,NE,M,R,,voting,19350528,1861-07-11,1861,1935,74,74085881,0.0,2,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,10
8444,740175368,HOLT,RUSH,S,WV,M,D,,voting,19360224,1905-06-19,1905,1936,31,74084441,0.0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9253,740213429,LEMKE,WILLIAM,H,ND,M,R,-1.0,voting,19360501,1878-08-13,1878,1936,58,74092530,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8552,740244112,HARRISON,BYRON,S,MS,M,D,,voting,19360620,1881-08-29,1881,1936,55,74085521,0.0,0,6,0,0,0,0,2,0,1,0,0,0,0,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,10
8639,750018144,BONE,HOMER,S,WA,M,D,,voting,19370303,1883-01-25,1883,1937,54,75086391,0.0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9318,750034938,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19370409,1888-05-05,1888,1937,49,75093180,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9775,750034985,SPENCE,BRENT,H,KY,M,D,5.0,voting,19370409,1874-12-24,1874,1937,63,75097750,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8265,750064359,BLACK,HUGO,S,AL,M,D,,voting,19370617,1886-02-27,1886,1937,51,75082651,0.0,0,0,0,0,0,0,1,2,0,1,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.6,0.0,0.0,0.0,0.0,10
9127,750117531,GIFFORD,CHARLES,H,MA,M,R,15.0,voting,19371117,1871-03-15,1871,1937,66,75091270,0.0,0,0,3,0,0,5,0,0,0,0,1,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
9318,750120588,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19371124,1888-05-05,1888,1937,49,75093180,0.0,7,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0.3888888888888889,0.0,0.5,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9168,750135249,MCKELLAR,KENNETH,S,TN,M,D,,voting,19371214,1869-01-29,1869,1937,68,75091681,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8734,750136879,BILBO,THEODORE,S,MS,M,D,,voting,19371215,1877-10-13,1877,1937,60,75087341,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9574,750177291,JENKINS,THOMAS,H,OH,M,R,10.0,voting,19380304,1880-10-28,1880,1938,58,75095740,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9536,760036850,BURDICK,USHER,H,ND,M,R,-1.0,voting,19390330,1879-02-21,1879,1939,60,76095360,0.0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8715,760066208,THORKELSON,JACOB,H,MT,M,R,1.0,voting,19390529,1876-09-24,1876,1939,63,76087150,0.0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
8806,760110726,MEAD,JAMES,S,NY,M,D,,voting,19390727,1885-12-27,1885,1939,54,76088061,0.0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10212,760118867,CURTIS,CARL,H,NE,M,R,4.0,voting,19390802,1905-03-15,1905,1939,34,76102120,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9536,760207729,BURDICK,USHER,H,ND,M,R,-1.0,voting,19400516,1879-02-21,1879,1940,61,76095360,0.0,0,1,5,0,2,0,0,30,0,1,1,0,0,0,0,0.0,0.025,0.125,0.0,0.05,0.0,0.0,0.75,0.0,0.025,0.025,0.0,0.0,0.0,0.0,40
10365,760221992,PATMAN,JOHN,H,TX,M,D,1.0,voting,19400605,1893-08-06,1893,1940,47,76103650,0.0,5,0,29,0,1,0,0,1,1,0,0,0,0,0,0,0.13513513513513514,0.0,0.7837837837837838,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,37
8778,770006045,HILL,KNUTE,H,WA,M,D,4.0,voting,19410205,1876-07-31,1876,1941,65,77087780,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9214,770055480,BLAND,SCHUYLER,H,VA,M,D,1.0,voting,19410529,1872-05-04,1872,1941,69,77092140,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9021,770131997,MCGEHEE,DANIEL,H,MS,M,D,7.0,voting,19420112,1883-09-10,1883,1942,59,77090210,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9621,770132001,BARDEN,GRAHAM,H,NC,M,D,3.0,voting,19420112,1896-09-25,1896,1942,46,77096210,0.0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9318,770132058,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19420112,1888-05-05,1888,1942,54,77093180,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9318,770132071,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19420112,1888-05-05,1888,1942,54,77093180,0.0017737376692602,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9424,770132077,HULL,MERLIN,H,WI,M,P,9.0,voting,19420112,1870-12-18,1870,1942,72,77094240,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9963,770132092,SMITH,HOWARD,H,VA,M,D,8.0,voting,19420112,1883-02-02,1883,1942,59,77099630,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9318,770132166,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19420112,1888-05-05,1888,1942,54,77093180,0.0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9318,770132170,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19420112,1888-05-05,1888,1942,54,77093180,1.3463309983154925e-18,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9904,770172981,COOLEY,HAROLD,H,NC,M,D,4.0,voting,19420327,1897-07-26,1897,1942,45,77099040,0.0,1,3,0,0,0,2,0,0,1,0,2,0,0,0,0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,9
9149,780004557,KNUTSON,HAROLD,H,MN,M,R,6.0,voting,19430128,1880-10-20,1880,1943,63,78091490,4.724033363644413e-22,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9214,780027765,BLAND,SCHUYLER,H,VA,M,D,1.0,voting,19430322,1872-05-04,1872,1943,71,78092140,0.0,1,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
9318,780031084,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19430326,1888-05-05,1888,1943,55,78093180,0.0,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9318,780031095,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19430326,1888-05-05,1888,1943,55,78093180,0.0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9318,780031097,CRAWFORD,FRED,H,MI,M,R,8.0,voting,19430326,1888-05-05,1888,1943,55,78093180,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9406,780031504,CAMP,ALBERT,H,GA,M,D,4.0,voting,19430327,1892-07-26,1892,1943,51,78094060,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9536,780031631,BURDICK,USHER,H,ND,M,R,-1.0,voting,19430327,1879-02-21,1879,1943,64,78095360,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9869,780153297,SHEPPARD,HARRY,H,CA,M,D,21.0,voting,19440203,1885-01-10,1885,1944,59,78098690,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9519,780165726,REED,CHAUNCEY,H,IL,M,R,11.0,voting,19440303,1890-06-02,1890,1944,54,78095190,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9832,780195734,JENSEN,BENTON,H,IA,M,R,7.0,voting,19440518,1892-12-16,1892,1944,52,78098320,1.3832368790714862e-20,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9172,780195735,MILLER,WILLIAM,H,CT,M,R,1.0,voting,19440518,1899-03-12,1899,1944,45,78091720,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10103,780195741,ABERNETHY,THOMAS,H,MS,M,D,4.0,voting,19440518,1903-05-16,1903,1944,41,78101030,0.1027469435332844,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9074,790001316,WAGNER,ROBERT,S,NY,M,D,,voting,19450110,1877-06-08,1877,1945,68,79090741,2.60789827821739e-13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,790081208,MANSFIELD,MICHAEL,H,MT,M,D,1.0,voting,19450709,1903-03-16,1903,1945,42,79101580,0.0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9521,790185303,SHORT,DEWEY,H,MO,M,R,7.0,voting,19460412,1898-04-07,1898,1946,48,79095210,0.0,2,2,1,0,0,4,0,0,0,0,1,0,0,0,0,0.2,0.2,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
9855,790216232,NORBLAD,ALBIN,H,OR,M,R,1.0,voting,19460604,1908-09-12,1908,1946,38,79098550,0.0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9737,790217853,LANE,THOMAS,H,MA,M,D,7.0,voting,19460606,1898-07-06,1898,1946,48,79097370,0.0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9775,800101444,SPENCE,BRENT,H,KY,M,D,5.0,voting,19470722,1874-12-24,1874,1947,73,80097750,0.0,9,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0.5,0.05555555555555555,0.2777777777777778,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,18
9359,800134501,MURRAY,REID,H,WI,M,R,7.0,voting,19480203,1887-10-16,1887,1948,61,80093590,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10212,800169258,CURTIS,CARL,H,NE,M,R,1.0,voting,19480426,1905-03-15,1905,1948,43,80102120,0.0,1,5,1,0,0,1,0,0,0,1,1,0,0,0,0,0.1,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
9477,810016439,BRIDGES,HENRY,S,NH,M,R,,voting,19490309,1898-09-09,1898,1949,51,81094771,0.0,3,19,0,3,1,2,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.6785714285714286,0.0,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
9344,810188155,LARCADE,HENRY,H,LA,M,D,7.0,voting,19500303,1890-07-12,1890,1950,60,81093440,0.0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10
9395,810199448,ANGELL,HOMER,H,OR,M,R,3.0,voting,19500320,1875-01-12,1875,1950,75,81093950,0.0,1,8,0,2,0,2,0,0,2,4,0,0,0,0,0,0.05263157894736842,0.42105263157894735,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,19
10365,810201053,PATMAN,JOHN,H,TX,M,D,1.0,voting,19500322,1893-08-06,1893,1950,57,81103650,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9395,810206666,ANGELL,HOMER,H,OR,M,R,3.0,voting,19500329,1875-01-12,1875,1950,75,81093950,0.0,4,7,1,1,0,1,0,0,1,4,0,0,0,0,0,0.21052631578947367,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,19
9878,810248428,TOLLEFSON,THOR,H,WA,M,R,6.0,voting,19500601,1901-05-02,1901,1950,49,81098780,0.0,0,5,2,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.5,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9878,820006468,TOLLEFSON,THOR,H,WA,M,R,6.0,voting,19510131,1901-05-02,1901,1951,50,82098780,0.0,1,20,0,0,0,2,0,1,2,0,0,0,0,0,0,0.038461538461538464,0.7692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,26
9378,820097345,TACKETT,BOYD,H,AR,M,D,4.0,voting,19510720,1911-05-09,1911,1951,40,82093780,0.1662139686081598,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9904,820097346,COOLEY,HAROLD,H,NC,M,D,4.0,voting,19510720,1897-07-26,1897,1951,54,82099040,0.0176874227209958,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10263,830078505,METCALF,LEE,H,MT,M,D,1.0,voting,19530707,1911-01-28,1911,1953,42,83102630,0.0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9514,830162487,NEELY,MATTHEW,S,WV,M,D,,voting,19540421,1874-11-09,1874,1954,80,83095141,0.0,0,1,1,0,0,6,0,0,1,0,0,0,0,0,0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
9432,840122424,LANGER,WILLIAM,S,ND,M,R,,voting,19560217,1886-09-30,1886,1956,70,84094321,0.0,1,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9996,840126034,GATHINGS,EZEKIEL,H,AR,M,D,1.0,voting,19560223,1903-11-10,1903,1956,53,84099960,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,840144284,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19560320,1903-03-16,1903,1956,53,84101581,0.0,1,1,1,0,0,0,0,0,5,0,2,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,10
9774,840166866,SMITH,FRANK,H,MS,M,D,3.0,voting,19560510,1918-02-21,1918,1956,38,84097740,0.0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
10494,840214772,DIGGS,CHARLES,H,MI,M,D,13.0,voting,19560717,1922-12-02,1922,1956,34,84104940,0.0,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0.2,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,10
9726,850026913,HOFFMAN,CLARE,H,MI,M,R,4.0,voting,19570320,1875-09-10,1875,1957,82,85097260,0.0,4,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0.4,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
9716,850065802,DOUGLAS,PAUL,S,IL,M,D,,voting,19570610,1892-03-26,1892,1957,65,85097161,0.0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10345,850104823,JAVITS,JACOB,S,NY,M,R,,voting,19570726,1904-05-18,1904,1957,53,85103451,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10056,850156458,FALLON,GEORGE,H,MD,M,D,4.0,voting,19580213,1902-07-24,1902,1958,56,85100560,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9878,850290157,TOLLEFSON,THOR,H,WA,M,R,6.0,voting,19580822,1901-05-02,1901,1958,57,85098780,0.0,20,12,5,1,1,2,1,3,0,0,1,0,0,0,0,0.43478260869565216,0.2608695652173913,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,46
9549,850290160,CRETELLA,ALBERT,H,CT,M,R,3.0,voting,19580822,1897-04-22,1897,1958,61,85095490,0.0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9885,850290168,WESTLAND,ALFRED,H,WA,M,R,2.0,voting,19580822,1904-12-14,1904,1958,54,85098850,0.0,8,14,5,2,0,6,1,3,0,0,9,0,0,0,0,0.16666666666666666,0.2916666666666667,0.10416666666666667,0.041666666666666664,0.0,0.125,0.020833333333333332,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,48
9855,850290170,NORBLAD,ALBIN,H,OR,M,R,1.0,voting,19580822,1908-09-12,1908,1958,50,85098550,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
