speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_3,cluster_2,cluster_1,cluster_6,cluster_8,cluster_7,cluster_10,cluster_12,cluster_5,cluster_14,cluster_11,cluster_9,cluster_15,cluster_16,cluster_4,cluster_17,cluster_13,cluster_0_p,cluster_3_p,cluster_2_p,cluster_1_p,cluster_6_p,cluster_8_p,cluster_7_p,cluster_10_p,cluster_12_p,cluster_5_p,cluster_14_p,cluster_11_p,cluster_9_p,cluster_15_p,cluster_16_p,cluster_4_p,cluster_17_p,cluster_13_p,n
9321,830175595,DUFF,JAMES,S,PA,M,R,,voting,19540514,1883-01-21,1883,1954,71,0.0,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9861,830176508,PILLION,JOHN,H,NY,M,R,42.0,voting,19540517,1904-08-10,1904,1954,50,0.0,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,830186297,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19540608,1903-03-16,1903,1954,51,0.0,2,12,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9514,830200479,NEELY,MATTHEW,S,WV,M,D,,voting,19540630,1874-11-09,1874,1954,80,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10218,830200952,DONOHUE,HAROLD,H,MA,M,D,4.0,voting,19540630,1901-06-18,1901,1954,53,0.0,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9980,830206000,WILLIAMS,JOHN,S,DE,M,R,,voting,19540706,1904-05-17,1904,1954,50,0.0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10425,830220541,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540721,1911-05-27,1911,1954,43,0.0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830220593,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540721,1911-05-27,1911,1954,43,0.0,1,4,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,830231191,HUMPHREY,HUBERT,S,MN,M,D,,voting,19540724,1911-05-27,1911,1954,43,0.0,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9513,830232279,MURRAY,JAMES,S,MT,M,D,,voting,19540726,1876-05-03,1876,1954,78,0.0,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10083,830233346,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19540726,1898-05-29,1898,1954,56,0.0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9506,830239108,JOHNSON,JUSTIN,H,CA,M,R,11.0,voting,19540729,1888-04-08,1888,1954,66,0.0,4,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9598,830241047,RADWAN,EDMUND,H,NY,M,R,41.0,voting,19540730,1911-09-22,1911,1954,43,0.0,6,1,3,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0.3,0.05,0.15,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9506,830241102,JOHNSON,JUSTIN,H,CA,M,R,11.0,voting,19540730,1888-04-08,1888,1954,66,0.0,10,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9501,830242902,HAND,THOMAS,H,NJ,M,R,2.0,voting,19540730,1902-07-07,1902,1954,52,0.0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9327,830270318,GEORGE,WALTER,S,GA,M,D,,voting,19540820,1878-01-29,1878,1954,76,0.0,2,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,830274118,GOLDWATER,BARRY,S,AZ,M,R,,voting,19541112,1909-01-01,1909,1954,45,0.0,0,3,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.3,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11225,840004086,YATES,SIDNEY,H,IL,M,D,9.0,voting,19550127,1909-08-27,1909,1955,46,0.0,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10542,840008701,STEED,THOMAS,H,OK,M,D,4.0,voting,19550216,1904-03-02,1904,1955,51,0.0,1,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9401,840009526,BRICKER,JOHN,S,OH,M,R,,voting,19550218,1893-09-06,1893,1955,62,0.0,3,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9521,840015514,SHORT,DEWEY,H,MO,M,R,7.0,voting,19550310,1898-04-07,1898,1955,57,0.0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9569,840015606,HILL,WILLIAM,H,CO,M,R,2.0,voting,19550310,1886-01-20,1886,1955,69,0.0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9985,840031593,ANDERSON,CLINTON,S,NM,M,D,,voting,19550419,1895-10-23,1895,1955,60,0.0,2,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10794,840034935,RODINO,PETER,H,NJ,M,D,10.0,voting,19550427,1909-06-07,1909,1955,46,0.0,0,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9514,840037114,NEELY,MATTHEW,S,WV,M,D,,voting,19550504,1874-11-09,1874,1955,81,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9676,840039287,PRESTON,PRINCE,H,GA,M,D,1.0,voting,19550505,1908-07-05,1908,1955,47,0.0,0,1,2,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10792,840042786,PRICE,CHARLES,H,IL,M,D,24.0,voting,19550512,1905-01-01,1905,1955,50,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9516,840052831,NEUBERGER,RICHARD,S,OR,M,D,,voting,19550601,1912-12-26,1912,1955,43,0.0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,840052846,HUMPHREY,HUBERT,S,MN,M,D,,voting,19550601,1911-05-27,1911,1955,44,0.0,1,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9921,840057438,HARRIS,OREN,H,AR,M,D,4.0,voting,19550609,1903-12-20,1903,1955,52,0.0,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,840058396,HUMPHREY,HUBERT,S,MN,M,D,,voting,19550614,1911-05-27,1911,1955,44,0.0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9776,840061163,TABER,JOHN,H,NY,M,R,36.0,voting,19550616,1880-05-05,1880,1955,75,0.0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9506,840063956,JOHNSON,JUSTIN,H,CA,M,R,11.0,voting,19550621,1888-04-08,1888,1955,67,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,840065881,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19550623,1903-03-16,1903,1955,52,0.0,3,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9606,840076733,SIEMINSKI,ALFRED,H,NJ,M,D,13.0,voting,19550711,1911-08-23,1911,1955,44,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9321,840093205,DUFF,JAMES,S,PA,M,R,,voting,19550729,1883-01-21,1883,1955,72,0.0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,840094285,DIRKSEN,EVERETT,S,IL,M,R,,voting,19550730,1896-01-04,1896,1955,59,0.0,1,0,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9514,840095005,NEELY,MATTHEW,S,WV,M,D,,voting,19550730,1874-11-09,1874,1955,81,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10025,840104851,SMITH,MARGARET,S,ME,F,R,,voting,19560112,1897-12-14,1897,1956,59,0.0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9506,840107159,JOHNSON,JUSTIN,H,CA,M,R,11.0,voting,19560117,1888-04-08,1888,1956,68,0.0,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9612,840108524,VORYS,JOHN,H,OH,M,R,12.0,voting,19560119,1896-06-16,1896,1956,60,0.0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9847,840108571,MCINTIRE,CLIFFORD,H,ME,M,R,3.0,voting,19560119,1908-05-04,1908,1956,48,0.0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9701,840108731,BAILEY,CLEVELAND,H,WV,M,D,3.0,voting,19560119,1886-07-15,1886,1956,70,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,840110275,KEATING,KENNETH,H,NY,M,R,38.0,voting,19560123,1900-05-18,1900,1956,56,0.0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,840112529,FULBRIGHT,JAMES,S,AR,M,D,,voting,19560127,1905-04-09,1905,1956,51,0.0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10042,840124043,BIBLE,ALAN,S,NV,M,D,,voting,19560221,1909-11-20,1909,1956,47,0.0,2,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9878,840125916,TOLLEFSON,THOR,H,WA,M,R,6.0,voting,19560223,1901-05-02,1901,1956,55,0.0,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9551,840127589,DAWSON,WILLIAM,H,UT,M,R,2.0,voting,19560228,1903-11-05,1903,1956,53,9.483703127398938e-13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9590,840127593,MILLER,ARTHUR,H,NE,M,R,4.0,voting,19560228,1892-05-24,1892,1956,64,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9687,840129301,THOMSON,EDWIN,H,WY,M,R,0.0,voting,19560301,1919-02-08,1919,1956,37,0.0,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10107,840129424,ASPINALL,WAYNE,H,CO,M,D,4.0,voting,19560301,1896-04-03,1896,1956,60,0.0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9453,840147497,SMITH,HOWARD,S,NJ,M,R,,voting,19560323,1880-01-30,1880,1956,76,0.0,2,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9457,840150508,THYE,EDWARD,S,MN,M,R,,voting,19560409,1896-04-26,1896,1956,60,0.0,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10631,840153135,MOLLOHAN,ROBERT,H,WV,M,D,1.0,voting,19560412,1909-09-18,1909,1956,47,0.0,3,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.35,0.25,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10083,840155999,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19560419,1898-05-29,1898,1956,58,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9584,840183310,LONG,GEORGE,H,LA,M,D,8.0,voting,19560607,1883-09-11,1883,1956,73,0.0,2,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10083,840183685,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19560607,1898-05-29,1898,1956,58,0.0,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9574,840198757,JENKINS,THOMAS,H,OH,M,R,10.0,voting,19560629,1880-10-28,1880,1956,76,0.0,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9728,840213015,IKARD,FRANK,H,TX,M,D,13.0,voting,19560716,1913-01-30,1913,1956,43,0.0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9386,840215650,WELKER,HERMAN,S,ID,M,R,,voting,19560718,1906-12-11,1906,1956,50,0.0,2,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9862,840227336,RAINS,ALBERT,H,AL,M,D,5.0,voting,19560725,1902-03-11,1902,1956,54,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10356,850006878,MCGOVERN,GEORGE,H,SD,M,D,1.0,voting,19570131,1922-07-19,1922,1957,35,0.0,2,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.4,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10401,850009208,BURLESON,OMAR,H,TX,M,D,17.0,voting,19570207,1906-03-19,1906,1957,51,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9890,850010635,JOHNSON,LYNDON,S,TX,M,D,,voting,19570214,1908-08-27,1908,1957,49,0.0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9840,850010731,KUCHEL,THOMAS,S,CA,M,R,,voting,19570214,1910-08-15,1910,1957,47,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10384,850014605,TALMADGE,HERMAN,S,GA,M,D,,voting,19570225,1913-08-09,1913,1957,44,0.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10384,850014606,TALMADGE,HERMAN,S,GA,M,D,,voting,19570225,1913-08-09,1913,1957,44,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9732,850017671,KEFAUVER,CAREY,S,TN,M,D,,voting,19570301,1903-07-26,1903,1957,54,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9701,850018571,BAILEY,CLEVELAND,H,WV,M,D,3.0,voting,19570304,1886-07-15,1886,1957,71,0.0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9726,850026913,HOFFMAN,CLARE,H,MI,M,R,4.0,voting,19570320,1875-09-10,1875,1957,82,0.0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9543,850028583,CASE,FRANCIS,S,SD,M,R,,voting,19570322,1896-12-09,1896,1957,61,0.0,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9728,850029601,IKARD,FRANK,H,TX,M,D,13.0,voting,19570325,1913-01-30,1913,1957,44,0.0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11061,850030361,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19570326,1923-03-02,1923,1957,34,0.0,1,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9584,850035992,LONG,GEORGE,H,LA,M,D,8.0,voting,19570401,1883-09-11,1883,1957,74,0.0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9545,850043459,CLEVENGER,CLIFF,H,OH,M,R,5.0,voting,19570415,1885-08-20,1885,1957,72,0.0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9707,850047406,BROOKS,OVERTON,H,LA,M,D,4.0,voting,19570506,1897-12-21,1897,1957,60,0.0,4,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0.4,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
9992,850070696,ELLENDER,ALLEN,S,LA,M,D,,voting,19570614,1890-09-24,1890,1957,67,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9513,850076387,MURRAY,JAMES,S,MT,M,D,,voting,19570619,1876-05-03,1876,1957,81,0.0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9516,850079965,NEUBERGER,RICHARD,S,OR,M,D,,voting,19570621,1912-12-26,1912,1957,45,0.0,3,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9696,850085408,ADDONIZIO,HUGH,H,NJ,M,D,11.0,voting,19570627,1914-01-31,1914,1957,43,0.0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.8888888888888888,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11462,850085668,BYRD,ROBERT,H,WV,M,D,6.0,voting,19570627,1917-11-20,1917,1957,40,0.0,1,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
