Unnamed: 0,speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_2,cluster_4,cluster_0,cluster_5,cluster_7,cluster_6,cluster_12,cluster_10,cluster_14,cluster_9,cluster_8,cluster_3,cluster_11,cluster_1,cluster_13,cluster_2_p,cluster_4_p,cluster_0_p,cluster_5_p,cluster_7_p,cluster_6_p,cluster_12_p,cluster_10_p,cluster_14_p,cluster_9_p,cluster_8_p,cluster_3_p,cluster_11_p,cluster_1_p,cluster_13_p,n
87284,105115011,1050150966,LOTT,TRENT,S,MS,M,R,,voting,19980617,1941-10-09,1941,1998,57,0.0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
87287,105110921,1050150969,ASHCROFT,JOHN,S,MO,M,R,,voting,19980617,1942-05-09,1942,1998,56,0.0,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
88926,105114810,1050153328,GILCHREST,WAYNE,H,MD,M,R,1.0,voting,19980619,1946-04-15,1946,1998,52,0.0,4,1,2,11,1,0,1,0,0,0,0,0,0,0,0,0.2,0.05,0.1,0.55,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
89236,105114101,1050153969,DORGAN,BYRON,S,ND,M,D,,voting,19980619,1942-05-14,1942,1998,56,0.0,2,1,3,2,0,0,1,0,1,0,0,0,0,0,0,0.2,0.1,0.3,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
89827,105120181,1050155071,LEAHY,PATRICK,S,VT,M,D,,voting,19980623,1940-03-31,1940,1998,58,0.0,3,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90879,105114621,1050156668,BYRD,ROBERT,S,WV,M,D,,voting,19980624,1917-11-20,1917,1998,81,0.0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
127446,105117441,1050157021,LEVIN,CARL,S,MI,M,D,,voting,19980624,1934-06-28,1934,1998,64,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
91653,105116461,1050158019,KYL,JON,S,AZ,M,R,,voting,19980625,1942-04-25,1942,1998,56,0.0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
127555,105112191,1050158295,THOMPSON,FRED,S,TN,M,R,,voting,19980625,1942-08-19,1942,1998,56,0.0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
91819,105111321,1050158310,KERREY,J.,S,NE,M,D,,voting,19980625,1943-08-27,1943,1998,55,0.0,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
91972,105113601,1050158596,DOMENICI,PETE,S,NM,M,R,,voting,19980625,1932-05-07,1932,1998,66,0.0,0,2,3,13,2,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.15,0.65,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
92281,105121351,1050159199,SHELBY,RICHARD,S,AL,M,R,,voting,19980626,1934-05-06,1934,1998,64,0.0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93034,105120531,1050160815,MIKULSKI,BARBARA,S,MD,F,D,,voting,19980709,1936-07-20,1936,1998,62,0.0,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93653,105112401,1050161971,DASCHLE,THOMAS,S,SD,M,D,,voting,19980714,1947-12-09,1947,1998,51,0.0,5,3,0,8,0,2,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.16666666666666666,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
94742,105113350,1050163606,SKEEN,JOSEPH,H,NM,M,R,2.0,voting,19980715,1927-06-30,1927,1998,71,0.0,0,0,4,1,0,2,0,0,2,1,0,0,0,0,0,0.0,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10
95099,105110921,1050164197,ASHCROFT,JOHN,S,MO,M,R,,voting,19980715,1942-05-09,1942,1998,56,0.0,0,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0.0,0.2,0.3,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95179,105113601,1050164362,DOMENICI,PETE,S,NM,M,R,,voting,19980716,1932-05-07,1932,1998,66,0.0,2,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0.2,0.3,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
96490,105114091,1050166522,DODD,CHRISTOPHER,S,CT,M,D,,voting,19980717,1944-05-27,1944,1998,54,0.0,3,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
96798,105113500,1050167044,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,19980720,1939-10-06,1939,1998,59,0.0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
96811,105113500,1050167061,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,19980720,1939-10-06,1939,1998,59,0.0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
97939,105113561,1050168927,CRAIG,LARRY,S,ID,M,R,,voting,19980721,1945-07-20,1945,1998,53,0.0,0,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0.0,0.3,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
100794,105120531,1050173500,MIKULSKI,BARBARA,S,MD,F,D,,voting,19980728,1936-07-20,1936,1998,62,0.0,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
102381,105118321,1050176424,DURBIN,RICHARD,S,IL,M,D,,voting,19980730,1944-11-21,1944,1998,54,0.0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
103421,105116461,1050178173,KYL,JON,S,AZ,M,R,,voting,19980731,1942-04-25,1942,1998,56,0.0,6,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
103504,105113981,1050178294,BOND,CHRISTOPHER,S,MO,M,R,,voting,19980731,1939-03-06,1939,1998,59,0.0,2,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0.2,0.2,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
103916,105115870,1050179019,MOLLOHAN,ALAN,H,WV,M,D,1.0,voting,19980803,1943-05-14,1943,1998,55,0.0,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
104520,105115870,1050180022,MOLLOHAN,ALAN,H,WV,M,D,1.0,voting,19980804,1943-05-14,1943,1998,55,0.0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
104748,105112580,1050180342,LIVINGSTON,ROBERT,H,LA,M,R,1.0,voting,19980804,1943-04-30,1943,1998,55,0.0,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
106140,105114121,1050182916,FEINGOLD,RUSSELL,S,WI,M,D,,voting,19980901,1953-03-02,1953,1998,45,0.0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
106992,105118381,1050184407,REED,JOHN,S,RI,M,D,,voting,19980909,1949-11-12,1949,1998,49,0.0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
107226,105116421,1050184875,BINGAMAN,JEFF,S,NM,M,D,,voting,19980910,1943-10-03,1943,1998,55,0.0,17,9,8,21,4,0,1,0,0,0,0,0,0,0,0,0.2833333333333333,0.15,0.13333333333333333,0.35,0.06666666666666667,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
128949,105118411,1050184906,SESSIONS,JEFFERSON,S,AL,M,R,,voting,19980910,1946-12-24,1946,1998,52,0.0,3,8,6,2,0,0,1,0,0,0,0,0,0,0,0,0.15,0.4,0.3,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
107257,105120391,1050184934,MCCAIN,JOHN,S,AZ,M,R,,voting,19980910,1936-08-29,1936,1998,62,0.0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
110157,105118361,1050189777,MCCONNELL,MITCH,S,KY,M,R,,voting,19980918,1942-02-20,1942,1998,56,0.0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
110183,105115351,1050189831,BIDEN,JOSEPH,S,DE,M,D,,voting,19980918,1942-11-20,1942,1998,56,0.0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
110397,105118381,1050190186,REED,JOHN,S,RI,M,D,,voting,19980922,1949-11-12,1949,1998,49,0.0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
110401,105118381,1050190194,REED,JOHN,S,RI,M,D,,voting,19980922,1949-11-12,1949,1998,49,0.0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
110839,105120181,1050191003,LEAHY,PATRICK,S,VT,M,D,,voting,19980923,1940-03-31,1940,1998,58,0.0,2,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
110899,105110991,1050191119,BRYAN,RICHARD,S,NV,M,D,,voting,19980923,1937-07-16,1937,1998,61,0.0,3,1,1,9,1,1,0,0,0,0,4,0,0,0,0,0.15,0.05,0.05,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,20
111133,105114101,1050191631,DORGAN,BYRON,S,ND,M,D,,voting,19980924,1942-05-14,1942,1998,56,0.0,0,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0.0,0.3,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
111201,105111501,1050191748,ROBB,CHARLES,S,VA,M,D,,voting,19980924,1939-06-26,1939,1998,59,0.0,0,1,1,0,1,0,1,6,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
112004,105113740,1050192940,LIPINSKI,WILLIAM,H,IL,M,D,3.0,voting,19980925,1937-12-22,1937,1998,61,0.0,1,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0.1,0.3,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
129508,105111901,1050196038,HUTCHINSON,TIM,S,AR,M,R,,voting,19981005,1949-08-11,1949,1998,49,0.0,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
136401,105112310,1050196574,BROWN,GEORGE,H,CA,M,D,42.0,voting,19981005,1920-03-06,1920,1998,78,0.0,2,1,8,4,2,2,0,1,0,0,0,0,0,0,0,0.1,0.05,0.4,0.2,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
114596,105113330,1050198204,SHUSTER,ELMER,H,PA,M,R,9.0,voting,19981007,1932-01-23,1932,1998,66,0.0,1,1,6,10,1,0,0,1,0,0,0,0,0,0,0,0.05,0.05,0.3,0.5,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
115209,105121351,1050199146,SHELBY,RICHARD,S,AL,M,R,,voting,19981008,1934-05-06,1934,1998,64,0.0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
115211,105112201,1050199148,THURMOND,J.,S,SC,M,R,,voting,19981008,1902-12-05,1902,1998,96,0.0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
115359,105113461,1050199385,ALLARD,WAYNE,S,CO,M,R,,voting,19981008,1943-12-02,1943,1998,55,0.0,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
117030,105120391,1050202007,MCCAIN,JOHN,S,AZ,M,R,,voting,19981010,1936-08-29,1936,1998,62,0.0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
118879,105113310,1050205518,SCHAFFER,BOB,H,CO,M,R,4.0,voting,19981014,1962-07-24,1962,1998,36,0.0,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
118962,105116431,1050205696,CONRAD,KENT,S,ND,M,D,,voting,19981015,1948-03-12,1948,1998,50,0.0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
118998,105111321,1050205755,KERREY,J.,S,NE,M,D,,voting,19981015,1943-08-27,1943,1998,55,0.0,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
119580,105113561,1050206745,CRAIG,LARRY,S,ID,M,R,,voting,19981020,1945-07-20,1945,1998,53,0.0,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
119606,105110991,1050206781,BRYAN,RICHARD,S,NV,M,D,,voting,19981020,1937-07-16,1937,1998,61,0.0,0,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.2,0.5,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
119705,105112170,1050206936,STOKES,LOUIS,H,OH,M,D,11.0,voting,19981020,1925-02-23,1925,1998,73,0.0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
119881,105115351,1050207252,BIDEN,JOSEPH,S,DE,M,D,,voting,19981021,1942-11-20,1942,1998,56,0.0,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
120029,105110921,1050207439,ASHCROFT,JOHN,S,MO,M,R,,voting,19981021,1942-05-09,1942,1998,56,0.0,1,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
120463,105112160,1050208186,SOLOMON,GERALD,H,NY,M,R,22.0,voting,19981218,1930-08-14,1930,1998,68,0.0,4,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.4,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
136762,105116930,1050208444,LEWIS,JERRY,H,CA,M,R,40.0,voting,19981218,1934-10-21,1934,1998,64,0.0,0,1,3,1,0,1,1,0,3,0,0,0,0,0,0,0.0,0.1,0.3,0.1,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
306,106120531,1060000780,MIKULSKI,BARBARA,S,MD,F,D,,voting,19990119,1936-07-20,1936,1999,63,0.0,4,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
406,106113601,1060000923,DOMENICI,PETE,S,NM,M,R,,voting,19990119,1932-05-07,1932,1999,67,0.0,3,3,3,1,5,4,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
544,106118171,1060001080,HATCH,ORRIN,S,UT,M,R,,voting,19990119,1934-03-22,1934,1999,65,0.0,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
674,106116411,1060001302,AKAKA,DANIEL,S,HI,M,D,,voting,19990120,1924-09-11,1924,1999,75,0.0,0,0,3,0,6,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
745,106110911,1060001480,ABRAHAM,SPENCER,S,MI,M,R,,voting,19990121,1952-06-12,1952,1999,47,0.0,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
913,106120391,1060001906,MCCAIN,JOHN,S,AZ,M,R,,voting,19990126,1936-08-29,1936,1999,63,0.0,1,1,1,0,8,0,0,8,1,0,0,0,0,0,0,0.05,0.05,0.05,0.0,0.4,0.0,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
1490,106112861,1060003199,BURNS,CONRAD,S,MT,M,R,,voting,19990204,1935-01-25,1935,1999,64,0.0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
133449,106121420,1060003587,SMITH,ADAM,H,WA,M,D,9.0,voting,19990209,1965-06-15,1965,1999,34,0.0,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
2473,106119920,1060005060,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,19990223,1950-01-12,1950,1999,49,0.0,4,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2546,106114530,1060005157,SWEENEY,JOHN,H,NY,M,R,22.0,voting,19990223,1955-08-09,1955,1999,44,0.0,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
124230,106111901,1060005967,HUTCHINSON,TIM,S,AR,M,R,,voting,19990224,1949-08-11,1949,1999,50,0.0,2,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0.2,0.0,0.3,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3086,106115011,1060006104,LOTT,TRENT,S,MS,M,R,,voting,19990224,1941-10-09,1941,1999,58,0.0,1,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3156,106121351,1060006219,SHELBY,RICHARD,S,AL,M,R,,voting,19990224,1934-05-06,1934,1999,65,0.0,0,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
3166,106110921,1060006230,ASHCROFT,JOHN,S,MO,M,R,,voting,19990224,1942-05-09,1942,1999,57,0.0,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
3168,106114621,1060006232,BYRD,ROBERT,S,WV,M,D,,voting,19990224,1917-11-20,1917,1999,82,0.0,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3470,106112620,1060006937,METCALF,JACK,H,WA,M,R,2.0,voting,19990302,1927-11-30,1927,1999,72,0.0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3488,106119180,1060006965,DELAURO,ROSA,H,CT,F,D,3.0,voting,19990302,1943-03-02,1943,1999,56,0.0,3,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3542,106115570,1060007037,ETHERIDGE,BOB,H,NC,M,D,2.0,voting,19990302,1941-08-07,1941,1999,58,0.0,1,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3637,106113380,1060007162,THURMAN,KAREN,H,FL,F,D,5.0,voting,19990302,1951-01-12,1951,1999,48,0.0,3,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0.3,0.2,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3687,106113310,1060007215,SCHAFFER,BOB,H,CO,M,R,4.0,voting,19990302,1962-07-24,1962,1999,37,0.0,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0.3,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5650,106118381,1060010608,REED,JOHN,S,RI,M,D,,voting,19990311,1949-11-12,1949,1999,50,0.0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
6155,106116461,1060011520,KYL,JON,S,AZ,M,R,,voting,19990315,1942-04-25,1942,1999,57,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6393,106114101,1060011947,DORGAN,BYRON,S,ND,M,D,,voting,19990316,1942-05-14,1942,1999,57,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6414,106110921,1060012001,ASHCROFT,JOHN,S,MO,M,R,,voting,19990316,1942-05-09,1942,1999,57,0.0,1,0,8,7,2,0,0,1,0,0,0,0,0,0,0,0.05263157894736842,0.0,0.42105263157894735,0.3684210526315789,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6422,106114101,1060012013,DORGAN,BYRON,S,ND,M,D,,voting,19990316,1942-05-14,1942,1999,57,0.0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6789,106114101,1060012569,DORGAN,BYRON,S,ND,M,D,,voting,19990317,1942-05-14,1942,1999,57,0.0,3,2,7,2,3,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
6846,106116501,1060012672,SNOWE,OLYMPIA,S,ME,F,R,,voting,19990317,1947-02-21,1947,1999,52,0.0,2,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7122,106116590,1060013117,BARTLETT,ROSCOE,H,MD,M,R,6.0,voting,19990318,1926-06-03,1926,1999,73,0.0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
