speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_3,cluster_1,cluster_5,cluster_4,cluster_0,cluster_2,cluster_6,cluster_8,cluster_12,cluster_11,cluster_9,cluster_10,cluster_7,cluster_3_p,cluster_1_p,cluster_5_p,cluster_4_p,cluster_0_p,cluster_2_p,cluster_6_p,cluster_8_p,cluster_12_p,cluster_11_p,cluster_9_p,cluster_10_p,cluster_7_p,n
10195,940227107,BARTLETT,DEWEY,S,OK,M,R,,voting,19760303,1919-03-28,1919,1976,57,94101951,0.0,4,2,0,3,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10195,940227359,BARTLETT,DEWEY,S,OK,M,R,,voting,19760303,1919-03-28,1919,1976,57,94101951,0.0,5,1,3,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10797,940229284,ST. GERMAIN,FERNAND,H,RI,M,D,1.0,voting,19760304,1928-01-09,1928,1976,48,94107970,0.0,1,2,6,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10605,940229564,GOLDWATER,BARRY,S,AZ,M,R,,voting,19760309,1909-01-01,1909,1976,67,94106051,0.0,4,3,1,1,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11336,940230464,SPENCE,FLOYD,H,SC,M,R,2.0,voting,19760309,1928-04-09,1928,1976,48,94113360,0.0,0,5,0,0,0,5,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10192,940232044,ABOUREZK,JAMES,S,SD,M,D,,voting,19760311,1931-02-24,1931,1976,45,94101921,2.2105084404042285e-08,0,5,3,0,0,1,0,0,0,0,0,0,0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10308,940232873,BARRETT,WILLIAM,H,PA,M,D,1.0,voting,19760316,1896-08-14,1896,1976,80,94103080,0.0,0,0,5,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10605,940232955,GOLDWATER,BARRY,S,AZ,M,R,,voting,19760316,1909-01-01,1909,1976,67,94106051,0.0,5,2,2,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10777,940236629,GARN,EDWIN,S,UT,M,R,,voting,19760322,1932-10-12,1932,1976,44,94107771,0.0,3,1,5,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10307,940236856,ALLEN,JAMES,S,AL,M,D,,voting,19760322,1912-12-28,1912,1976,64,94103071,0.2193698666548471,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10858,940239903,SMITH,VIRGINIA,H,NE,F,R,3.0,voting,19760325,1911-06-30,1911,1976,65,94108580,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10499,940242364,FISHER,JOSEPH,H,VA,M,D,10.0,voting,19760330,1914-01-11,1914,1976,62,94104990,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10458,940242654,SIKES,ROBERT,H,FL,M,D,1.0,voting,19760330,1906-06-03,1906,1976,70,94104580,0.0,1,1,7,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10359,940243179,MORGAN,ROBERT,S,NC,M,D,,voting,19760331,1925-10-05,1925,1976,51,94103591,0.0,3,2,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11741,940245323,HARKIN,THOMAS,H,IA,M,D,5.0,voting,19760402,1939-11-19,1939,1976,37,94117410,0.0,5,1,3,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10559,940246333,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19760405,1928-09-21,1928,1976,48,94105590,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10334,940248119,HAYS,WAYNE,H,OH,M,D,18.0,voting,19760407,1911-05-13,1911,1976,65,94103340,0.0,2,4,2,0,0,1,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10305,940250142,ABZUG,BELLA,H,NY,F,D,20.0,voting,19760409,1920-07-24,1920,1976,56,94103050,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11494,940251656,KENNEDY,EDWARD,S,MA,M,D,,voting,19760412,1932-02-22,1932,1976,44,94114941,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940253939,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760426,1911-05-27,1911,1976,65,94104251,0.0,1,0,8,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10195,940255504,BARTLETT,DEWEY,S,OK,M,R,,voting,19760428,1919-03-28,1919,1976,57,94101951,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10195,940255516,BARTLETT,DEWEY,S,OK,M,R,,voting,19760428,1919-03-28,1919,1976,57,94101951,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10879,940255810,BROOMFIELD,WILLIAM,H,MI,M,R,19.0,voting,19760428,1922-04-28,1922,1976,54,94108790,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10362,940256577,NELSON,GAYLORD,S,WI,M,D,,voting,19760429,1916-06-04,1916,1976,60,94103621,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10641,940259424,ROUSSELOT,JOHN,H,CA,M,R,26.0,voting,19760504,1927-11-01,1927,1976,49,94106410,1.2375278661714378e-19,4,3,2,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10447,940261302,POAGE,WILLIAM,H,TX,M,D,11.0,voting,19760506,1899-12-28,1899,1976,77,94104470,0.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10447,940261527,POAGE,WILLIAM,H,TX,M,D,11.0,voting,19760506,1899-12-28,1899,1976,77,94104470,3.4940396924692994e-22,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10400,940261648,BURKE,YVONNE,H,CA,F,D,28.0,voting,19760506,1932-10-05,1932,1976,44,94104000,0.0,1,5,3,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10307,940263206,ALLEN,JAMES,S,AL,M,D,,voting,19760511,1912-12-28,1912,1976,64,94103071,0.0,9,3,4,2,1,0,0,0,0,0,0,0,0,0.47368421052631576,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11310,940267866,JEFFORDS,JAMES,H,VT,M,R,0.0,voting,19760519,1934-05-11,1934,1976,42,94113100,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10448,940271979,QUIE,ALBERT,H,MN,M,R,1.0,voting,19760525,1923-09-18,1923,1976,53,94104480,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,940275079,BYRD,ROBERT,S,WV,M,D,,voting,19760528,1917-11-20,1917,1976,59,94114621,0.0,1,9,3,2,2,0,1,0,0,0,0,0,0,0.05555555555555555,0.5,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
11592,940277971,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,19760603,1934-09-10,1934,1976,42,94115920,0.0,1,5,2,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10422,940283491,HARRINGTON,MICHAEL,H,MA,M,D,6.0,voting,19760610,1936-09-02,1936,1976,40,94104220,0.0,2,4,2,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10307,940284939,ALLEN,JAMES,S,AL,M,D,,voting,19760611,1912-12-28,1912,1976,64,94103071,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10627,940285601,MCCLORY,ROBERT,H,IL,M,R,13.0,voting,19760614,1908-01-31,1908,1976,68,94106270,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10242,940287753,HATHAWAY,WILLIAM,S,ME,M,D,,voting,19760615,1924-02-21,1924,1976,52,94102421,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10458,940290474,SIKES,ROBERT,H,FL,M,D,1.0,voting,19760616,1906-06-03,1906,1976,70,94104580,0.0,2,6,0,0,0,2,0,0,0,0,0,0,0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,940290835,LONG,RUSSELL,S,LA,M,D,,voting,19760617,1918-11-03,1918,1976,58,94106221,0.0,2,3,1,3,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11066,940290994,PACKWOOD,ROBERT,S,OR,M,R,,voting,19760617,1932-09-11,1932,1976,44,94110661,5.987740418329088e-20,8,1,0,0,1,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10767,940292119,CHAPPELL,WILLIAM,H,FL,M,D,4.0,voting,19760617,1922-02-03,1922,1976,54,94107670,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10212,940293264,CURTIS,CARL,S,NE,M,R,,voting,19760618,1905-03-15,1905,1976,71,94102121,0.0,1,4,11,2,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.2222222222222222,0.6111111111111112,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11089,940294294,WHITTEN,JAMIE,H,MS,M,D,1.0,voting,19760618,1910-04-18,1910,1976,66,94110890,0.0,1,1,2,1,1,4,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,940294865,LONG,RUSSELL,S,LA,M,D,,voting,19760621,1918-11-03,1918,1976,58,94106221,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10682,940296792,MARTIN,JAMES,H,NC,M,R,9.0,voting,19760622,1935-12-11,1935,1976,41,94106820,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10134,940297573,FANNIN,PAUL,S,AZ,M,R,,voting,19760623,1907-01-29,1907,1976,69,94101341,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10425,940302994,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760625,1911-05-27,1911,1976,65,94104251,0.0,2,0,0,0,7,0,1,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10624,940303621,MATHIAS,CHARLES,S,MD,M,R,,voting,19760626,1922-07-24,1922,1976,54,94106241,0.0,6,0,2,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
10195,940304063,BARTLETT,DEWEY,S,OK,M,R,,voting,19760628,1919-03-28,1919,1976,57,94101951,0.0,0,1,7,1,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10749,940305060,SNYDER,MARION,H,KY,M,R,4.0,voting,19760628,1928-01-26,1928,1976,48,94107490,7.633768919875541e-16,3,4,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10429,940306088,KOCH,EDWARD,H,NY,M,D,18.0,voting,19760629,1924-12-12,1924,1976,52,94104290,0.0,0,7,0,0,2,0,0,0,1,0,0,0,0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10354,940306179,MAGNUSON,WARREN,S,WA,M,D,,voting,19760629,1905-04-12,1905,1976,71,94103541,0.0,7,0,2,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10532,940308199,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19760630,1902-03-08,1902,1976,74,94105321,0.0,4,1,3,1,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10467,940309601,WAGGONNER,JOSEPH,H,LA,M,D,4.0,voting,19760630,1918-09-07,1918,1976,58,94104670,0.0,4,0,0,6,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10379,940311608,STONE,RICHARD,S,FL,M,D,,voting,19760701,1928-09-22,1928,1976,48,94103791,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10369,940311983,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19760701,1910-04-09,1910,1976,66,94103691,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940312804,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760702,1911-05-27,1911,1976,65,94104251,0.0,3,1,0,0,5,1,0,0,0,0,0,0,0,0.3,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10307,940313754,ALLEN,JAMES,S,AL,M,D,,voting,19760719,1912-12-28,1912,1976,64,94103071,0.0,3,5,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10169,940314381,MOSS,FRANK,S,UT,M,D,,voting,19760720,1911-09-23,1911,1976,65,94101691,0.0,2,3,2,1,1,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10622,940314617,LONG,RUSSELL,S,LA,M,D,,voting,19760720,1918-11-03,1918,1976,58,94106221,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10200,940317267,BROOKE,EDWARD,S,MA,M,R,,voting,19760722,1919-10-26,1919,1976,57,94102001,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11319,940318510,MINK,PATSY,H,HI,F,D,2.0,voting,19760722,1927-12-06,1927,1976,49,94113190,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10537,940319771,SEBELIUS,KEITH,H,KS,M,R,1.0,voting,19760726,1916-09-10,1916,1976,60,94105370,0.0,4,1,3,1,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10807,940321374,BENTSEN,LLOYD,S,TX,M,D,,voting,19760727,1921-02-11,1921,1976,55,94108071,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10509,940322070,ICHORD,RICHARD,H,MO,M,D,8.0,voting,19760727,1926-06-27,1926,1976,50,94105090,0.0,1,2,1,1,5,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,940325162,DOLE,ROBERT,S,KS,M,R,,voting,19760729,1923-07-22,1923,1976,53,94110161,0.0,5,0,4,1,0,0,0,0,0,0,0,0,0,0.5,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940325561,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760730,1911-05-27,1911,1976,65,94104251,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,940325906,HOLLINGS,ERNEST,S,SC,M,D,,voting,19760730,1922-01-01,1922,1976,54,94112531,0.0,2,0,0,1,3,4,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10588,940328032,DERWINSKI,EDWARD,H,IL,M,R,4.0,voting,19760802,1926-09-15,1926,1976,50,94105880,0.0,3,1,3,2,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11225,940328119,YATES,SIDNEY,H,IL,M,D,9.0,voting,19760802,1909-08-27,1909,1976,67,94112250,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,940329329,DOMENICI,PETE,S,NM,M,R,,voting,19760803,1932-05-07,1932,1976,44,94113601,0.0,8,3,9,7,0,0,0,0,0,0,0,0,0,0.2962962962962963,0.1111111111111111,0.3333333333333333,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10507,940331373,HUDDLESTON,WALTER,S,KY,M,D,,voting,19760804,1926-04-15,1926,1976,50,94105071,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12018,940336787,LEAHY,PATRICK,S,VT,M,D,,voting,19760809,1940-03-31,1940,1976,36,94120181,0.0,3,4,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10385,940337853,TAYLOR,ROY,H,NC,M,D,11.0,voting,19760809,1910-01-31,1910,1976,66,94103850,0.0,0,1,7,0,0,1,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10427,940337876,KETCHUM,WILLIAM,H,CA,M,R,18.0,voting,19760809,1921-09-02,1921,1976,55,94104270,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10687,940339580,OTTINGER,RICHARD,H,NY,M,D,24.0,voting,19760810,1929-01-27,1929,1976,47,94106870,0.0,1,0,1,0,4,4,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10134,940341368,FANNIN,PAUL,S,AZ,M,R,,voting,19760824,1907-01-29,1907,1976,69,94101341,0.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10429,940343597,KOCH,EDWARD,H,NY,M,D,18.0,voting,19760825,1924-12-12,1924,1976,52,94104290,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10242,940344312,HATHAWAY,WILLIAM,S,ME,M,D,,voting,19760826,1924-02-21,1924,1976,52,94102421,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10567,940346743,BINGHAM,JONATHAN,H,NY,M,D,22.0,voting,19760830,1914-04-24,1914,1976,62,94105670,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10545,940348532,TOWER,JOHN,S,TX,M,R,,voting,19760831,1925-09-29,1925,1976,51,94105451,0.0,3,9,2,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11360,940349393,DOMENICI,PETE,S,NM,M,R,,voting,19760901,1932-05-07,1932,1976,44,94113601,0.0,3,2,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10622,940351175,LONG,RUSSELL,S,LA,M,D,,voting,19760907,1918-11-03,1918,1976,58,94106221,0.0,2,4,2,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,940352244,HOLLINGS,ERNEST,S,SC,M,D,,voting,19760908,1922-01-01,1922,1976,54,94112531,0.0,3,5,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10499,940353927,FISHER,JOSEPH,H,VA,M,D,10.0,voting,19760909,1914-01-11,1914,1976,62,94104990,0.0,0,0,9,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10471,940359154,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19760916,1919-12-10,1919,1976,57,94104711,0.0,1,1,7,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10158,940359656,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19760916,1903-03-16,1903,1976,73,94101581,0.0,2,0,1,0,5,1,1,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10488,940362369,CARTER,TIM,H,KY,M,R,5.0,voting,19760920,1910-09-02,1910,1976,66,94104880,0.0,3,5,2,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10641,940363710,ROUSSELOT,JOHN,H,CA,M,R,26.0,voting,19760921,1927-11-01,1927,1976,49,94106410,0.0,7,1,2,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,940364566,EAGLETON,THOMAS,S,MO,M,D,,voting,19760922,1929-09-04,1929,1976,47,94105911,0.0,3,4,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10429,940365469,KOCH,EDWARD,H,NY,M,D,18.0,voting,19760922,1924-12-12,1924,1976,52,94104290,0.0,0,7,0,0,2,0,0,0,1,0,0,0,0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
