speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_4,cluster_3,cluster_6,cluster_2,cluster_7,cluster_11,cluster_5,cluster_1,cluster_0,cluster_10,cluster_13,cluster_9,cluster_12,cluster_15,cluster_14,cluster_16,cluster_8,cluster_17,cluster_4_p,cluster_3_p,cluster_6_p,cluster_2_p,cluster_7_p,cluster_11_p,cluster_5_p,cluster_1_p,cluster_0_p,cluster_10_p,cluster_13_p,cluster_9_p,cluster_12_p,cluster_15_p,cluster_14_p,cluster_16_p,cluster_8_p,cluster_17_p,n
10358,870192276,MILLS,WILBUR,H,AR,M,D,2.0,voting,19620509,1909-05-24,1909,1962,53,0.0,83,4,2,3,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0.83,0.04,0.02,0.03,0.02,0.0,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100
9743,870192277,MASON,NOAH,H,IL,M,R,15.0,voting,19620509,1882-07-19,1882,1962,80,0.0,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10240,870192278,HARVEY,JAMES,H,MI,M,R,8.0,voting,19620509,1922-07-04,1922,1962,40,0.0,57,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.95,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
10112,870220650,BETTS,JACKSON,H,OH,M,R,8.0,voting,19620628,1904-05-26,1904,1962,58,0.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9537,870281641,BUSH,PRESCOTT,S,CT,M,R,,voting,19620918,1895-05-15,1895,1962,67,0.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,880014043,ALLOTT,GORDON,S,CO,M,R,,voting,19630228,1907-01-02,1907,1963,56,0.0,0,1,1,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10
10153,880041244,KYL,JOHN,H,IA,M,R,4.0,voting,19630508,1919-05-09,1919,1963,44,0.0,1,2,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.1,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9941,880113203,MCDOWELL,HARRIS,H,DE,M,D,0.0,voting,19631106,1906-02-10,1906,1963,57,0.0,0,2,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,880121729,FULBRIGHT,JAMES,S,AR,M,D,,voting,19631120,1905-04-09,1905,1963,58,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,880132053,HUMPHREY,HUBERT,S,MN,M,D,,voting,19631211,1911-05-27,1911,1963,52,0.0,0,0,1,0,0,1,0,1,1,0,0,5,1,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,10
9663,880171660,KEATING,KENNETH,S,NY,M,R,,voting,19640302,1900-05-18,1900,1964,64,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,880211812,FULBRIGHT,JAMES,S,AR,M,D,,voting,19640429,1905-04-09,1905,1964,59,0.0,1,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10358,880227696,MILLS,WILBUR,H,AR,M,D,2.0,voting,19640527,1909-05-24,1909,1964,55,0.0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
10119,880227697,BYRNES,JOHN,H,WI,M,R,8.0,voting,19640527,1913-06-12,1913,1964,51,0.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10962,880253853,PELL,CLAIBORNE,S,RI,M,D,,voting,19640709,1918-11-22,1918,1964,46,0.0,1,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,880256021,JAVITS,JACOB,S,NY,M,R,,voting,19640722,1904-05-18,1904,1964,60,0.0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10145,880288151,HART,PHILIP,S,MI,M,D,,voting,19640909,1912-12-10,1912,1964,52,0.0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,880289193,HUMPHREY,HUBERT,S,MN,M,D,,voting,19640910,1911-05-27,1911,1964,53,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9955,890059272,ROOSEVELT,JAMES,H,CA,M,D,26.0,voting,19650527,1907-12-23,1907,1965,58,0.0,1,4,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10268,890141690,NELSEN,ANCHER,H,MN,M,R,2.0,voting,19650924,1904-10-11,1904,1965,61,0.0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10358,890205537,MILLS,WILBUR,H,AR,M,D,2.0,voting,19660502,1909-05-24,1909,1966,57,0.0,67,1,0,1,4,2,1,0,0,4,0,0,0,0,0,0,0,0,0.8375,0.0125,0.0,0.0125,0.05,0.025,0.0125,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
10408,890212155,CLAWSON,DELWIN,H,CA,M,R,23.0,voting,19660517,1914-01-11,1914,1966,52,0.0,1,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
10171,890253565,PASTORE,JOHN,S,RI,M,D,,voting,19660805,1907-03-17,1907,1966,59,0.0,1,0,0,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,10
10138,890266027,GALLAGHER,CORNELIUS,H,NJ,M,D,13.0,voting,19660818,1921-03-02,1921,1966,45,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10446,890276711,PIKE,OTIS,H,NY,M,D,1.0,voting,19660906,1921-08-31,1921,1966,45,0.0,0,1,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10138,900013184,GALLAGHER,CORNELIUS,H,NJ,M,D,13.0,voting,19670215,1921-03-02,1921,1967,46,0.0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,900017063,DIRKSEN,EVERETT,S,IL,M,R,,voting,19670223,1896-01-04,1896,1967,71,0.0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9842,900125576,LAUSCHE,FRANK,S,OH,M,D,,voting,19670920,1895-11-14,1895,1967,72,0.0,0,2,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9842,900127268,LAUSCHE,FRANK,S,OH,M,D,,voting,19670922,1895-11-14,1895,1967,72,0.0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10131,900139825,DWYER,FLORENCE,H,NJ,F,R,12.0,voting,19671010,1902-07-04,1902,1967,65,0.0,0,1,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.2,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,900212862,DIRKSEN,EVERETT,S,IL,M,R,,voting,19680314,1896-01-04,1896,1968,72,0.0,0,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,900267228,PELL,CLAIBORNE,S,RI,M,D,,voting,19680621,1918-11-22,1918,1968,50,0.0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10553,900298221,WOLFF,LESTER,H,NY,M,D,3.0,voting,19680726,1919-01-04,1919,1968,49,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,900319778,HOLLINGS,ERNEST,S,SC,M,D,,voting,19680925,1922-01-01,1922,1968,46,0.0,0,1,0,0,4,0,1,0,2,1,0,1,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10567,910020886,BINGHAM,JONATHAN,H,NY,M,D,23.0,voting,19690326,1914-04-24,1914,1969,55,0.0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,910070897,EAGLETON,THOMAS,S,MO,M,D,,voting,19690808,1929-09-04,1929,1969,40,0.0,0,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,910071182,EAGLETON,THOMAS,S,MO,M,D,,voting,19690808,1929-09-04,1929,1969,40,0.0,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9909,910115935,DODD,THOMAS,S,CT,M,D,,voting,19691117,1907-05-15,1907,1969,62,0.0,0,1,0,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
10205,910169778,CASE,CLIFFORD,S,NJ,M,R,,voting,19700226,1904-04-16,1904,1970,66,0.0,1,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10306,910183153,ALBERT,CARL,H,OK,M,D,3.0,voting,19700319,1908-05-10,1908,1970,62,0.0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9980,910184634,WILLIAMS,JOHN,S,DE,M,R,,voting,19700324,1904-05-17,1904,1970,66,1.478704418548892e-07,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10083,910185270,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19700324,1898-05-29,1898,1970,72,2.5104767777015206e-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
10083,910185272,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19700324,1898-05-29,1898,1970,72,0.0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.8,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20
10361,910198200,MOSHER,CHARLES,H,OH,M,R,13.0,voting,19700421,1906-05-07,1906,1970,64,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10083,910211357,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19700520,1898-05-29,1898,1970,72,2.520027453201129e-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10404,910234522,CANNON,HOWARD,S,NV,M,D,,voting,19700626,1912-01-26,1912,1970,58,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10083,910235127,PHILBIN,PHILIP,H,MA,M,D,3.0,voting,19700629,1898-05-29,1898,1970,72,9.666743821946183e-07,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10071,910245955,LOWENSTEIN,ALLARD,H,NY,M,D,5.0,voting,19700714,1929-01-16,1929,1970,41,0.0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9982,910276743,YOUNG,STEPHEN,S,OH,M,D,,voting,19700911,1889-05-04,1889,1970,81,0.0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,910308946,EAGLETON,THOMAS,S,MO,M,D,,voting,19701125,1929-09-04,1929,1970,41,0.0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10305,920032337,ABZUG,BELLA,H,NY,F,D,19.0,voting,19710429,1920-07-24,1920,1971,51,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,10
10307,920032656,ALLEN,JAMES,S,AL,M,D,,voting,19710429,1912-12-28,1912,1971,59,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,920034921,JAVITS,JACOB,S,NY,M,R,,voting,19710505,1904-05-18,1904,1971,67,0.0,0,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10471,920044175,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19710521,1919-12-10,1919,1971,52,0.0,0,1,1,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10188,920048328,TUNNEY,JOHN,S,CA,M,D,,voting,19710602,1934-06-26,1934,1971,37,0.0,1,3,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10320,920113226,DANIELS,DOMINICK,H,NJ,M,D,14.0,voting,19711012,1908-10-18,1908,1971,63,0.0,0,3,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.4,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,920127419,DOLE,ROBERT,S,KS,M,R,,voting,19711105,1923-07-22,1923,1971,48,0.0,0,1,1,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,920156367,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19711207,1903-03-16,1903,1971,68,0.0,1,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10471,920178817,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19720215,1919-12-10,1919,1972,53,0.0,0,1,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,920183742,JAVITS,JACOB,S,NY,M,R,,voting,19720224,1904-05-18,1904,1972,68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
10345,920185729,JAVITS,JACOB,S,NY,M,R,,voting,19720229,1904-05-18,1904,1972,68,0.0,1,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10282,920200697,SCHERLE,WILLIAM,H,IA,M,R,7.0,voting,19720329,1923-03-14,1923,1972,49,0.0,0,1,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10369,920200887,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19720329,1910-04-09,1910,1972,62,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,920204906,EAGLETON,THOMAS,S,MO,M,D,,voting,19720412,1929-09-04,1929,1972,43,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,920204910,EAGLETON,THOMAS,S,MO,M,D,,voting,19720412,1929-09-04,1929,1972,43,0.0,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10369,930002509,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19730118,1910-04-09,1910,1973,63,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,930025490,JAVITS,JACOB,S,NY,M,R,,voting,19730327,1904-05-18,1904,1973,69,0.0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,4,0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,10
10291,930048202,TIERNAN,ROBERT,H,RI,M,D,2.0,voting,19730521,1929-02-24,1929,1973,44,0.0,0,4,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,930053571,EAGLETON,THOMAS,S,MO,M,D,,voting,19730531,1929-09-04,1929,1973,44,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10669,930062747,FORSYTHE,EDWIN,H,NJ,M,R,6.0,voting,19730614,1916-01-17,1916,1973,57,0.0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10768,930076820,CRANSTON,ALAN,S,CA,M,D,,voting,19730629,1914-06-19,1914,1973,59,0.0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10
10192,930087647,ABOUREZK,JAMES,S,SD,M,D,,voting,19730718,1931-02-24,1931,1973,42,0.0,0,0,0,1,0,1,0,1,1,4,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
10093,930149479,SAXBE,WILLIAM,S,OH,M,R,,voting,19731128,1916-06-24,1916,1973,57,0.0,0,1,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10838,930154927,MATSUNAGA,SPARK,H,HI,M,D,1.0,voting,19731203,1916-10-08,1916,1973,57,0.0,0,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,930156387,EAGLETON,THOMAS,S,MO,M,D,,voting,19731204,1929-09-04,1929,1973,44,0.0,0,0,0,4,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10
10245,930172772,HOSMER,CRAIG,H,CA,M,R,32.0,voting,19731219,1915-05-06,1915,1973,58,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,930191621,JAVITS,JACOB,S,NY,M,R,,voting,19740228,1904-05-18,1904,1974,70,0.0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10235,930207914,HANNA,RICHARD,H,CA,M,D,34.0,voting,19740328,1914-06-09,1914,1974,60,0.0,1,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10761,930270923,BIAGGI,MARIO,H,NY,M,D,10.0,voting,19740716,1917-10-26,1917,1974,57,0.0,0,2,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10545,930272630,TOWER,JOHN,S,TX,M,R,,voting,19740717,1925-09-29,1925,1974,49,0.0,2,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10195,930290528,BARTLETT,DEWEY,S,OK,M,R,,voting,19740820,1919-03-28,1919,1974,55,0.0,1,4,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
