speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_9,cluster_8,cluster_14,cluster_12,cluster_11,cluster_7,cluster_4,cluster_13,cluster_1,cluster_15,cluster_6,cluster_10,cluster_3,cluster_0,cluster_2,cluster_5,cluster_9_p,cluster_8_p,cluster_14_p,cluster_12_p,cluster_11_p,cluster_7_p,cluster_4_p,cluster_13_p,cluster_1_p,cluster_15_p,cluster_6_p,cluster_10_p,cluster_3_p,cluster_0_p,cluster_2_p,cluster_5_p,n
10429,940210980,KOCH,EDWARD,H,NY,M,D,18.0,voting,19760127,1924-12-12,1924,1976,52,94104290,0.0,8,1,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0.4,0.05,0.0,0.0,0.45,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10753,940219307,WHITEHURST,GEORGE,H,VA,M,R,2.0,voting,19760209,1925-03-12,1925,1976,51,94107530,0.0,6,3,1,3,2,0,2,1,0,0,0,0,0,0,1,0,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,19
11089,940219345,WHITTEN,JAMIE,H,MS,M,D,1.0,voting,19760209,1910-04-18,1910,1976,66,94110890,0.0,9,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.5,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10600,940219535,FENWICK,MILLICENT,H,NJ,F,R,5.0,voting,19760209,1910-02-25,1910,1976,66,94106000,0.0,3,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.1,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10429,940242666,KOCH,EDWARD,H,NY,M,D,18.0,voting,19760330,1924-12-12,1924,1976,52,94104290,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10354,940247838,MAGNUSON,WARREN,S,WA,M,D,,voting,19760407,1905-04-12,1905,1976,71,94103541,0.0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,10
11016,940247843,DOLE,ROBERT,S,KS,M,R,,voting,19760407,1923-07-22,1923,1976,53,94110161,0.0,14,9,4,4,4,3,4,0,1,3,0,0,0,0,0,0,0.30434782608695654,0.1956521739130435,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.06521739130434782,0.08695652173913043,0.0,0.021739130434782608,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,46
10471,940247844,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19760407,1919-12-10,1919,1976,57,94104711,0.0,2,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10192,940306408,ABOUREZK,JAMES,S,SD,M,D,,voting,19760629,1931-02-24,1931,1976,45,94101921,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10785,940353829,LATTA,DELBERT,H,OH,M,R,5.0,voting,19760909,1920-03-05,1920,1976,56,94107850,0.0,2,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10381,940361830,SULLIVAN,LEONOR,H,MO,F,D,3.0,voting,19760920,1902-08-21,1902,1976,74,94103810,0.0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11592,940361831,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,19760920,1934-09-10,1934,1976,42,94115920,0.0,7,2,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10826,940361837,FRENZEL,WILLIAM,H,MN,M,R,3.0,voting,19760920,1928-07-31,1928,1976,48,94108260,0.0,1,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10453,940361839,RUPPE,PHILIP,H,MI,M,R,11.0,voting,19760920,1926-09-29,1926,1976,50,94104530,0.0,11,1,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0.39285714285714285,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10669,940361892,FORSYTHE,EDWIN,H,NJ,M,R,6.0,voting,19760920,1916-01-17,1916,1976,60,94106690,0.0,4,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10429,950008290,KOCH,EDWARD,H,NY,M,D,18.0,voting,19770201,1924-12-12,1924,1977,53,95104290,0.0,6,1,4,3,0,1,0,2,1,0,0,0,0,0,0,0,0.3333333333333333,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.0,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10471,950015518,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19770225,1919-12-10,1919,1977,58,95104711,0.0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10471,950023736,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19770315,1919-12-10,1919,1977,58,95104711,0.0,0,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10549,950038677,VAN DEERLIN,LIONEL,H,CA,M,D,42.0,voting,19770404,1914-07-25,1914,1977,63,95105490,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10261,950109653,MCINTYRE,THOMAS,S,NH,M,D,,voting,19770715,1915-02-20,1915,1977,62,95102611,0.0,2,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.1,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10649,950123092,WAMPLER,WILLIAM,H,VA,M,R,9.0,voting,19770728,1926-04-21,1926,1977,51,95106490,0.0,17,0,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0.6296296296296297,0.0,0.07407407407407407,0.2222222222222222,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,27
10471,950152755,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19770927,1919-12-10,1919,1977,58,95104711,0.0,10,9,2,6,0,4,1,0,0,0,0,0,4,0,0,0,0.2777777777777778,0.25,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,36
10622,950209291,LONG,RUSSELL,S,LA,M,D,,voting,19780202,1918-11-03,1918,1978,60,95106221,0.0,1,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10591,950330475,EAGLETON,THOMAS,S,MO,M,D,,voting,19780809,1929-09-04,1929,1978,49,95105911,0.0,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11409,960004362,DODD,CHRISTOPHER,H,CT,M,D,2.0,voting,19790208,1944-05-27,1944,1979,35,96114090,0.0,0,0,10,1,1,0,0,0,0,0,4,0,1,3,0,0,0.0,0.0,0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.15,0.0,0.0,20
10471,960004780,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19790209,1919-12-10,1919,1979,60,96104711,0.0,8,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.42105263157894735,0.47368421052631576,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10867,960027966,ALEXANDER,WILLIAM,H,AR,M,D,1.0,voting,19790424,1934-01-16,1934,1979,45,96108670,0.0,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10659,960081146,CHILES,LAWTON,S,FL,M,D,,voting,19790713,1930-04-03,1930,1979,49,96106591,0.0,16,10,10,6,6,3,14,3,2,0,1,0,2,0,0,0,0.2191780821917808,0.136986301369863,0.136986301369863,0.0821917808219178,0.0821917808219178,0.0410958904109589,0.1917808219178082,0.0410958904109589,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0,0.0,73
10685,960091649,MELCHER,JOHN,S,MT,M,D,,voting,19790724,1924-09-06,1924,1979,55,96106851,0.0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,960108219,DOLE,ROBERT,S,KS,M,R,,voting,19790910,1923-07-22,1923,1979,56,96110161,0.0,24,5,8,7,6,8,3,0,1,1,1,0,0,0,0,0,0.375,0.078125,0.125,0.109375,0.09375,0.125,0.046875,0.0,0.015625,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,64
11271,960111737,VENTO,BRUCE,H,MN,M,D,4.0,voting,19790914,1940-10-07,1940,1979,39,96112710,0.0,8,7,3,4,0,3,2,1,8,0,0,2,0,0,0,0,0.21052631578947367,0.18421052631578946,0.07894736842105263,0.10526315789473684,0.0,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,38
11271,960111741,VENTO,BRUCE,H,MN,M,D,4.0,voting,19790914,1940-10-07,1940,1979,39,96112710,0.0,5,9,2,6,10,0,3,0,3,0,0,0,0,0,0,0,0.13157894736842105,0.23684210526315788,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.0,0.07894736842105263,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
11018,960122872,ENGLISH,GLENN,H,OK,M,D,6.0,voting,19790928,1940-11-30,1940,1979,39,96110180,0.0,5,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11271,960122876,VENTO,BRUCE,H,MN,M,D,4.0,voting,19790928,1940-10-07,1940,1979,39,96112710,0.0,5,1,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11271,960122923,VENTO,BRUCE,H,MN,M,D,4.0,voting,19790928,1940-10-07,1940,1979,39,96112710,0.0,9,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0.5,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10441,960161879,MUSKIE,EDMUND,S,ME,M,D,,voting,19791127,1914-03-28,1914,1979,65,96104411,0.0,3,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,960167787,DOMENICI,PETE,S,NM,M,R,,voting,19791205,1932-05-07,1932,1979,47,96113601,0.0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
11161,960183670,VOLKMER,HAROLD,H,MO,M,D,9.0,voting,19791220,1931-04-04,1931,1979,48,96111610,0.0,2,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11008,960192798,BROOKS,JACK,H,TX,M,D,9.0,voting,19800131,1922-12-18,1922,1980,58,96110080,6.2170516764124176e-06,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10980,960212891,SIMPSON,ALAN,S,WY,M,R,,voting,19800325,1931-09-02,1931,1980,49,96109801,0.0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,10
10354,960336302,MAGNUSON,WARREN,S,WA,M,D,,voting,19801202,1905-04-12,1905,1980,75,96103541,0.0,2,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10481,970064977,BAKER,HOWARD,S,TN,M,R,,voting,19810724,1925-11-15,1925,1981,56,97104811,0.0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11735,970146834,BAUCUS,MAX,S,MT,M,D,,voting,19820311,1941-12-11,1941,1982,41,97117351,0.0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10703,970148847,WEICKER,LOWELL,S,CT,M,R,,voting,19820318,1931-05-16,1931,1982,51,97107031,0.0,9,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.2222222222222222,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10827,970159460,GARCIA,ROBERT,H,NY,M,D,21.0,voting,19820429,1933-01-09,1933,1982,49,97108270,0.0,3,2,1,9,0,2,1,0,1,0,0,0,0,0,0,0,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.47368421052631576,0.0,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10834,970201903,LELAND,GEORGE,H,TX,M,D,18.0,voting,19820720,1944-11-27,1944,1982,38,97108340,0.0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10827,970212330,GARCIA,ROBERT,H,NY,M,D,21.0,voting,19820729,1933-01-09,1933,1982,49,97108270,0.0,7,0,0,0,0,2,0,0,1,0,8,1,0,1,0,0,0.35,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.4,0.05,0.0,0.05,0.0,0.0,20
10791,970212331,NICHOLS,WILLIAM,H,AL,M,D,3.0,voting,19820729,1918-10-16,1918,1982,64,97107910,0.0,4,4,2,4,1,2,8,1,2,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.2857142857142857,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10872,970217292,AUCOIN,LES,H,OR,M,D,1.0,voting,19820805,1942-10-21,1942,1982,40,97108720,0.0,10,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0.5,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11735,970219447,BAUCUS,MAX,S,MT,M,D,,voting,19820810,1941-12-11,1941,1982,41,97117351,0.0,5,0,4,1,3,0,2,1,2,0,0,0,0,0,0,0,0.2777777777777778,0.0,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10827,970259492,GARCIA,ROBERT,H,NY,M,D,21.0,voting,19821208,1933-01-09,1933,1982,49,97108270,0.0,8,1,0,7,0,0,3,0,0,0,0,0,0,0,1,0,0.4,0.05,0.0,0.35,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,20
10692,980006253,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19830228,1915-11-11,1915,1983,68,98106921,0.0,52,20,16,15,18,13,11,10,9,1,1,0,7,1,0,0,0.2988505747126437,0.11494252873563218,0.09195402298850575,0.08620689655172414,0.10344827586206896,0.07471264367816093,0.06321839080459771,0.05747126436781609,0.05172413793103448,0.005747126436781609,0.005747126436781609,0.0,0.040229885057471264,0.005747126436781609,0.0,0.0,174
10761,980038110,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19830510,1917-10-26,1917,1983,66,98107610,0.0,11,2,3,2,2,2,2,0,3,0,0,0,0,0,0,0,0.4074074074074074,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10692,980043742,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19830519,1915-11-11,1915,1983,68,98106921,0.0,21,8,9,9,5,7,5,1,7,0,0,0,2,0,0,0,0.28378378378378377,0.10810810810810811,0.12162162162162163,0.12162162162162163,0.06756756756756757,0.0945945945945946,0.06756756756756757,0.013513513513513514,0.0945945945945946,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,74
10692,980046033,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19830525,1915-11-11,1915,1983,68,98106921,0.0,48,15,16,10,11,9,7,0,2,0,2,0,0,0,0,0,0.4,0.125,0.13333333333333333,0.08333333333333333,0.09166666666666666,0.075,0.058333333333333334,0.0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,120
10679,980066955,LEVITAS,ELLIOTT,H,GA,M,D,4.0,voting,19830629,1930-12-26,1930,1983,53,98106790,0.0,2,0,1,2,0,0,3,0,1,0,0,0,1,0,0,0,0.2,0.0,0.1,0.2,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
10761,980068786,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19830712,1917-10-26,1917,1983,66,98107610,0.0,4,7,3,3,2,1,1,1,1,1,1,0,0,0,2,0,0.14814814814814814,0.25925925925925924,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.0,27
10761,980068795,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19830712,1917-10-26,1917,1983,66,98107610,6.456610119072898e-13,2,0,1,2,0,1,3,0,0,0,0,1,0,0,0,0,0.2,0.0,0.1,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10995,980068798,WYLIE,CHALMERS,H,OH,M,R,15.0,voting,19830712,1920-11-23,1920,1983,63,98109950,4.9444276372000946e-15,1,1,0,1,2,0,1,0,2,0,0,0,1,0,0,0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,9
11427,980068808,JOHNSON,NANCY,H,CT,F,R,6.0,voting,19830712,1935-01-05,1935,1983,48,98114270,5.100949412896483e-09,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
10761,980069192,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19830713,1917-10-26,1917,1983,66,98107610,0.0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10
10914,980087546,HATFIELD,MARK,S,OR,M,R,,voting,19830803,1922-07-12,1922,1983,61,98109141,0.0,0,2,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0.0,0.2,0.0,0.0,0.1,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10851,980091185,SASSER,JAMES,S,TN,M,D,,voting,19830913,1936-09-30,1936,1983,47,98108511,0.0,4,0,0,0,10,1,1,0,0,1,21,0,0,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.2631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0.5526315789473685,0.0,0.0,0.0,0.0,0.0,38
10761,980144007,BIAGGI,MARIO,H,NY,M,D,19.0,voting,19831118,1917-10-26,1917,1983,66,98107610,0.0,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11310,980230509,JEFFORDS,JAMES,H,VT,M,R,0.0,voting,19840628,1934-05-11,1934,1984,50,98113100,0.0,1,0,1,0,0,0,0,0,0,0,1,0,1,6,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0,0.0,10
11206,980250166,RICHARDSON,WILLIAM,H,NM,M,D,3.0,voting,19840906,1947-11-15,1947,1984,37,98112060,0.0,2,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,980259522,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19840925,1915-11-11,1915,1984,69,98106921,0.0,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
10532,980269570,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19841003,1902-03-08,1902,1984,82,98105321,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
10764,990060666,BONKER,DON,H,WA,M,D,3.0,voting,19850627,1937-03-07,1937,1985,48,99107640,0.0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10
10692,990067394,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19850718,1915-11-11,1915,1985,70,99106921,0.0,8,3,0,1,0,3,1,0,0,0,0,0,3,0,0,1,0.4,0.15,0.0,0.05,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,20
10692,990114264,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851105,1915-11-11,1915,1985,70,99106921,0.0,25,7,12,5,5,3,1,15,1,0,2,6,1,0,0,0,0.30120481927710846,0.08433734939759036,0.14457831325301204,0.060240963855421686,0.060240963855421686,0.03614457831325301,0.012048192771084338,0.18072289156626506,0.012048192771084338,0.0,0.024096385542168676,0.07228915662650602,0.012048192771084338,0.0,0.0,0.0,83
10818,990117412,DANFORTH,JOHN,S,MO,M,R,,voting,19851107,1936-09-05,1936,1985,49,99108181,0.0,1,1,4,1,3,0,0,0,0,0,1,8,1,0,0,0,0.05,0.05,0.2,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.4,0.05,0.0,0.0,0.0,20
11253,990119447,HOLLINGS,ERNEST,S,SC,M,D,,voting,19851113,1922-01-01,1922,1985,63,99112531,0.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11072,990129630,ROSTENKOWSKI,DANIEL,H,IL,M,D,8.0,voting,19851203,1928-01-02,1928,1985,57,99110720,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10797,990134084,ST. GERMAIN,FERNAND,H,RI,M,D,1.0,voting,19851205,1928-01-09,1928,1985,57,99107970,0.0,4,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10916,990177051,HEFLIN,HOWELL,S,AL,M,D,,voting,19860417,1921-06-19,1921,1986,65,99109161,0.0,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11410,990238646,DORGAN,BYRON,H,ND,M,D,0.0,voting,19860812,1942-05-14,1942,1986,44,99114100,0.0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,990244401,LONG,RUSSELL,S,LA,M,D,,voting,19860815,1918-11-03,1918,1986,68,99106221,0.0,1,1,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0.1,0.1,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
