speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_6,cluster_2,cluster_1,cluster_5,cluster_11,cluster_8,cluster_0,cluster_13,cluster_3,cluster_4,cluster_7,cluster_9,cluster_12,cluster_10,cluster_6_p,cluster_2_p,cluster_1_p,cluster_5_p,cluster_11_p,cluster_8_p,cluster_0_p,cluster_13_p,cluster_3_p,cluster_4_p,cluster_7_p,cluster_9_p,cluster_12_p,cluster_10_p,n
10854,990074364,SHUMWAY,NORMAN,H,CA,M,R,14.0,voting,19850730,1934-07-28,1934,1985,51,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10804,990074418,WIRTH,TIMOTHY,H,CO,M,D,2.0,voting,19850730,1939-09-22,1939,1985,46,0.0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11735,990075085,BAUCUS,MAX,S,MT,M,D,,voting,19850731,1941-12-11,1941,1985,44,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11514,990075808,REGULA,RALPH,H,OH,M,R,16.0,voting,19850731,1924-12-03,1924,1985,61,0.0,0,13,1,4,1,0,1,0,0,0,0,0,0,0,0.0,0.65,0.05,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11514,990076351,REGULA,RALPH,H,OH,M,R,16.0,voting,19850731,1924-12-03,1924,1985,61,0.0,4,2,2,7,0,2,1,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10979,990076703,SIMON,PAUL,S,IL,M,D,,voting,19850801,1928-11-29,1928,1985,57,0.0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10916,990077443,HEFLIN,HOWELL,S,AL,M,D,,voting,19850801,1921-06-19,1921,1985,64,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,990077545,LEAHY,PATRICK,S,VT,M,D,,voting,19850801,1940-03-31,1940,1985,45,0.0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10933,990077764,KOSTMAYER,PETER,H,PA,M,D,8.0,voting,19850801,1946-09-27,1946,1985,39,0.0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10897,990077969,DYMALLY,MERVYN,H,CA,M,D,31.0,voting,19850801,1926-05-12,1926,1985,59,0.0,0,0,1,1,2,0,5,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10955,990078792,NOWAK,HENRY,H,NY,M,D,33.0,voting,19850904,1935-02-21,1935,1985,50,0.0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11071,990078824,RIDGE,THOMAS,H,PA,M,R,21.0,voting,19850904,1945-08-26,1945,1985,40,0.0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11592,990078833,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,19850904,1934-09-10,1934,1985,51,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11231,990078957,BROWN,GEORGE,H,CA,M,D,36.0,voting,19850904,1920-03-06,1920,1985,65,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11680,990079704,FRANK,BARNEY,H,MA,M,D,4.0,voting,19850909,1940-03-31,1940,1985,45,0.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11170,990079791,DE LA GARZA,ELIGIO,H,TX,M,D,15.0,voting,19850909,1927-09-22,1927,1985,58,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11390,990080337,TAUZIN,WILLIAM,H,LA,M,D,3.0,voting,19850911,1943-06-14,1943,1985,42,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,990081945,KENNEDY,EDWARD,S,MA,M,D,,voting,19850913,1932-02-22,1932,1985,53,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10610,990082969,HART,GARY,S,CO,M,D,,voting,19850917,1936-11-28,1936,1985,49,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10821,990084668,DURENBERGER,DAVID,S,MN,M,R,,voting,19850919,1934-08-19,1934,1985,51,0.0,6,15,0,5,1,0,3,0,0,0,0,0,0,0,0.2,0.5,0.0,0.16666666666666666,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10821,990084669,DURENBERGER,DAVID,S,MN,M,R,,voting,19850919,1934-08-19,1934,1985,51,0.0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,990084708,PELL,CLAIBORNE,S,RI,M,D,,voting,19850919,1918-11-22,1918,1985,67,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11462,990085767,BYRD,ROBERT,S,WV,M,D,,voting,19850923,1917-11-20,1917,1985,68,0.0,2,7,2,5,3,0,1,0,0,0,0,0,0,0,0.1,0.35,0.1,0.25,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10659,990085916,CHILES,LAWTON,S,FL,M,D,,voting,19850924,1930-04-03,1930,1985,55,0.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,990085923,BYRD,ROBERT,S,WV,M,D,,voting,19850924,1917-11-20,1917,1985,68,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11166,990086400,WILLIAMS,JOHN,H,MT,M,D,1.0,voting,19850924,1937-10-30,1937,1985,48,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10895,990086408,DOWNEY,THOMAS,H,NY,M,D,2.0,voting,19850924,1949-01-28,1949,1985,36,0.0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11778,990087371,PETRI,THOMAS,H,WI,M,R,6.0,voting,19850926,1940-05-28,1940,1985,45,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,990088108,KENNEDY,EDWARD,S,MA,M,D,,voting,19850926,1932-02-22,1932,1985,53,0.0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10793,990088671,QUAYLE,JAMES,S,IN,M,R,,voting,19850930,1947-02-04,1947,1985,38,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11840,990089070,ROBERTS,PAT,H,KS,M,R,1.0,voting,19851001,1936-04-20,1936,1985,49,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,990089764,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851002,1915-11-11,1915,1985,70,0.0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0.8421052631578947,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11134,990091882,LIGHTFOOT,JAMES,H,IA,M,R,5.0,voting,19851003,1938-09-27,1938,1985,47,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11080,990091967,SMITH,NEAL,H,IA,M,D,4.0,voting,19851003,1920-03-23,1920,1985,65,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11410,990092249,DORGAN,BYRON,H,ND,M,D,0.0,voting,19851003,1942-05-14,1942,1985,43,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11713,990092276,STARK,FORTNEY,H,CA,M,D,9.0,voting,19851003,1931-11-11,1931,1985,54,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,990093619,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851006,1915-11-11,1915,1985,70,0.0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10818,990093928,DANFORTH,JOHN,S,MO,M,R,,voting,19851007,1936-09-05,1936,1985,49,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10801,990094154,SWINDALL,PATRICK,H,GA,M,R,4.0,voting,19851007,1950-10-18,1950,1985,35,0.0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9444444444444444,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11170,990095299,DE LA GARZA,ELIGIO,H,TX,M,D,15.0,voting,19851008,1927-09-22,1927,1985,58,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10847,990095995,RIEGLE,DONALD,S,MI,M,D,,voting,19851008,1938-02-04,1938,1985,47,0.0711349617459145,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11959,990096797,GRASSLEY,CHARLES,S,IA,M,R,,voting,19851009,1933-09-17,1933,1985,52,0.0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11209,990097384,SCHAEFER,DANIEL,H,CO,M,R,6.0,voting,19851009,1936-01-25,1936,1985,49,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10877,990099284,BOREN,DAVID,S,OK,M,D,,voting,19851010,1941-04-21,1941,1985,44,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10777,990099768,GARN,EDWIN,S,UT,M,R,,voting,19851010,1932-10-12,1932,1985,53,0.0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10818,990100422,DANFORTH,JOHN,S,MO,M,R,,voting,19851015,1936-09-05,1936,1985,49,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11302,990100880,GILMAN,BENJAMIN,H,NY,M,R,22.0,voting,19851016,1922-12-06,1922,1985,63,0.0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11265,990101286,NICKLES,DON,S,OK,M,R,,voting,19851016,1948-12-06,1948,1985,37,0.0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10821,990101953,DURENBERGER,DAVID,S,MN,M,R,,voting,19851017,1934-08-19,1934,1985,51,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,990102270,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851017,1915-11-11,1915,1985,70,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11535,990102830,BIDEN,JOSEPH,S,DE,M,D,,voting,19851018,1942-11-20,1942,1985,43,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10610,990103197,HART,GARY,S,CO,M,D,,voting,19851018,1936-11-28,1936,1985,49,0.0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,990103430,HART,GARY,S,CO,M,D,,voting,19851021,1936-11-28,1936,1985,49,0.0,27,0,2,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10692,990104300,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851022,1915-11-11,1915,1985,70,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10557,990104902,ANDREWS,MARK,S,ND,M,R,,voting,19851023,1926-05-19,1926,1985,59,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,990105192,LEAHY,PATRICK,S,VT,M,D,,voting,19851023,1940-03-31,1940,1985,45,0.0,10,12,1,7,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4,0.03333333333333333,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10829,990106500,HAWKINS,AUGUSTUS,H,CA,M,D,29.0,voting,19851024,1907-08-31,1907,1985,78,0.0,0,6,0,1,1,0,2,0,0,0,0,0,0,0,0.0,0.6,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11009,990106576,BUMPERS,DALE,S,AR,M,D,,voting,19851024,1925-08-12,1925,1985,60,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10768,990106855,CRANSTON,ALAN,S,CA,M,D,,voting,19851024,1914-06-19,1914,1985,71,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10692,990108421,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851028,1915-11-11,1915,1985,70,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11111,990108657,DORNAN,ROBERT,H,CA,M,R,38.0,voting,19851029,1933-04-03,1933,1985,52,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11276,990110304,ARMEY,RICHARD,H,TX,M,R,26.0,voting,19851030,1940-07-07,1940,1985,45,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11854,990110307,BARTON,JOE,H,TX,M,R,6.0,voting,19851030,1949-09-15,1949,1985,36,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11065,990112384,NEAL,STEPHEN,H,NC,M,D,5.0,voting,19851101,1934-11-07,1934,1985,51,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10793,990112582,QUAYLE,JAMES,S,IN,M,R,,voting,19851101,1947-02-04,1947,1985,38,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11009,990112729,BUMPERS,DALE,S,AR,M,D,,voting,19851101,1925-08-12,1925,1985,60,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11817,990113557,HATCH,ORRIN,S,UT,M,R,,voting,19851101,1934-03-22,1934,1985,51,0.0,1,22,0,3,0,0,1,1,0,0,0,0,0,0,0.03571428571428571,0.7857142857142857,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,28
10685,990113815,MELCHER,JOHN,S,MT,M,D,,voting,19851104,1924-09-06,1924,1985,61,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10839,990113852,METZENBAUM,HOWARD,S,OH,M,D,,voting,19851104,1917-06-04,1917,1985,68,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11360,990114362,DOMENICI,PETE,S,NM,M,R,,voting,19851105,1932-05-07,1932,1985,53,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11217,990115456,STOKES,LOUIS,H,OH,M,D,21.0,voting,19851106,1925-02-23,1925,1985,60,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10989,990115860,UDALL,MORRIS,H,AZ,M,D,2.0,voting,19851106,1922-06-15,1922,1985,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11105,990116390,CLINGER,WILLIAM,H,PA,M,R,23.0,voting,19851107,1929-04-04,1929,1985,56,0.0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0.7,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11388,990116877,STEVENS,TED,S,AK,M,R,,voting,19851107,1923-11-18,1923,1985,62,0.0,7,24,6,8,1,0,10,0,0,0,0,0,0,0,0.125,0.42857142857142855,0.10714285714285714,0.14285714285714285,0.017857142857142856,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
11253,990116960,HOLLINGS,ERNEST,S,SC,M,D,,voting,19851107,1922-01-01,1922,1985,63,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11028,990117048,GLENN,JOHN,S,OH,M,D,,voting,19851107,1921-07-18,1921,1985,64,0.0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10605,990117394,GOLDWATER,BARRY,S,AZ,M,R,,voting,19851107,1909-01-01,1909,1985,76,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,990117401,HOLLINGS,ERNEST,S,SC,M,D,,voting,19851107,1922-01-01,1922,1985,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10839,990117405,METZENBAUM,HOWARD,S,OH,M,D,,voting,19851107,1917-06-04,1917,1985,68,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11604,990118547,SKELTON,IKE,H,MO,M,D,4.0,voting,19851112,1931-12-20,1931,1985,54,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,990119536,HOLLINGS,ERNEST,S,SC,M,D,,voting,19851113,1922-01-01,1922,1985,63,0.0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,990121138,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851114,1915-11-11,1915,1985,70,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11388,990121274,STEVENS,TED,S,AK,M,R,,voting,19851114,1923-11-18,1923,1985,62,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10840,990121975,MITCHELL,GEORGE,S,ME,M,D,,voting,19851114,1933-08-20,1933,1985,52,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11102,990121989,CHAFEE,JOHN,S,RI,M,R,,voting,19851114,1922-10-22,1922,1985,63,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11264,990122076,MURKOWSKI,FRANK,S,AK,M,R,,voting,19851114,1933-03-28,1933,1985,52,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10692,990122462,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19851119,1915-11-11,1915,1985,70,0.0,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11009,990123011,BUMPERS,DALE,S,AR,M,D,,voting,19851119,1925-08-12,1925,1985,60,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10888,990123163,CONTE,SILVIO,H,MA,M,R,1.0,voting,19851119,1921-11-09,1921,1985,64,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10753,990123747,WHITEHURST,GEORGE,H,VA,M,R,2.0,voting,19851120,1925-03-12,1925,1985,60,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11604,990123818,SKELTON,IKE,H,MO,M,D,4.0,voting,19851120,1931-12-20,1931,1985,54,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10840,990125958,MITCHELL,GEORGE,S,ME,M,D,,voting,19851121,1933-08-20,1933,1985,52,0.0,27,70,11,21,4,3,5,1,0,2,0,0,0,0,0.1875,0.4861111111111111,0.0763888888888889,0.14583333333333334,0.027777777777777776,0.020833333333333332,0.034722222222222224,0.006944444444444444,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,144
10914,990125960,HATFIELD,MARK,S,OR,M,R,,voting,19851121,1922-07-12,1922,1985,63,0.0,23,9,1,0,0,0,3,2,0,0,0,0,0,0,0.6052631578947368,0.23684210526315788,0.02631578947368421,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,38
