speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_2,cluster_3,cluster_1,cluster_0,cluster_6,cluster_8,cluster_4,cluster_9,cluster_7,cluster_10,cluster_5_p,cluster_2_p,cluster_3_p,cluster_1_p,cluster_0_p,cluster_6_p,cluster_8_p,cluster_4_p,cluster_9_p,cluster_7_p,cluster_10_p,n
10804,1020051224,WIRTH,TIMOTHY,S,CO,M,D,,voting,19910620,1939-09-22,1939,1991,52,0.0,4,8,5,5,0,5,0,0,0,0,0,0.14814814814814814,0.2962962962962963,0.18518518518518517,0.18518518518518517,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,27
10977,1020051485,SEYMOUR,JOHN,S,CA,M,R,,voting,19910620,1937-12-03,1937,1991,54,0.0,1,2,0,1,0,5,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,9
11025,1020051521,FORD,WENDELL,S,KY,M,D,,voting,19910620,1924-09-08,1924,1991,67,2.1643951579664582e-05,0,8,1,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11067,1020052979,PANETTA,LEON,H,CA,M,D,16.0,voting,19910625,1938-06-28,1938,1991,53,0.0,1,2,0,1,0,5,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,9
11817,1020053385,HATCH,ORRIN,S,UT,M,R,,voting,19910625,1934-03-22,1934,1991,57,0.0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10979,1020053423,SIMON,PAUL,S,IL,M,D,,voting,19910625,1928-11-29,1928,1991,63,0.0,1,0,1,2,0,5,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,9
11251,1020053463,GRAHAM,BOB,S,FL,M,D,,voting,19910625,1936-11-09,1936,1991,55,0.0,0,0,0,2,1,5,2,0,0,0,0,0.0,0.0,0.0,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,10
11348,1020053728,BALLENGER,CASS,H,NC,M,R,10.0,voting,19910626,1926-12-06,1926,1991,65,0.0,1,0,8,1,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11897,1020054894,COATS,DANIEL,S,IN,M,R,,voting,19910626,1943-05-16,1943,1991,48,0.0,0,5,0,0,0,4,1,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,10
11390,1020055324,TAUZIN,WILLIAM,H,LA,M,D,3.0,voting,19910627,1943-06-14,1943,1991,48,0.0,3,0,4,2,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11229,1020055325,BLILEY,TOM,H,VA,M,R,3.0,voting,19910627,1932-01-28,1932,1991,59,0.0,2,3,3,0,0,1,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11744,1020055668,LEVIN,CARL,S,MI,M,D,,voting,19910627,1934-06-28,1934,1991,57,0.0,2,5,1,0,2,0,0,0,0,0,0,0.2,0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
12037,1020057067,MARKEY,EDWARD,H,MA,M,D,7.0,voting,19910709,1946-07-11,1946,1991,45,0.0,1,0,0,8,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10969,1020057068,RINALDO,MATTHEW,H,NJ,M,R,7.0,voting,19910709,1931-09-01,1931,1991,60,0.0,5,5,4,1,0,3,0,0,0,0,0,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,18
10802,1020058266,SYMMS,STEVEN,S,ID,M,R,,voting,19910710,1938-04-23,1938,1991,53,0.0,0,0,0,5,1,4,0,0,0,0,0,0.0,0.0,0.0,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,10
11513,1020058562,RAMSTAD,JAMES,H,MN,M,R,3.0,voting,19910710,1946-05-06,1946,1991,45,0.0,0,0,0,1,1,7,1,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.7,0.1,0.0,0.0,0.0,0.0,10
12090,1020059008,PRICE,DAVID,H,NC,M,D,4.0,voting,19910710,1940-08-17,1940,1991,51,0.0,3,0,1,2,0,4,0,0,0,0,0,0.3,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
12141,1020059132,SLAUGHTER,LOUISE,H,NY,F,D,30.0,voting,19910711,1929-08-14,1929,1991,62,0.0,1,0,2,3,0,3,0,0,0,0,0,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9
11266,1020059172,PACKARD,RON,H,CA,M,R,43.0,voting,19910711,1931-01-19,1931,1991,60,0.0,1,2,2,2,0,2,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
11158,1020059179,THORNTON,RAYMOND,H,AR,M,D,2.0,voting,19910711,1928-07-16,1928,1991,63,0.0,3,4,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11143,1020059870,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19910711,1927-03-16,1927,1991,64,0.0,0,1,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11397,1020060412,BOEHLERT,SHERWOOD,H,NY,M,R,25.0,voting,19910716,1936-09-28,1936,1991,55,0.0,2,2,2,0,0,3,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9
12037,1020060413,MARKEY,EDWARD,H,MA,M,D,7.0,voting,19910716,1946-07-11,1946,1991,45,0.0,0,1,1,1,0,6,0,1,0,0,0,0.0,0.1,0.1,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.0,10
11140,1020060466,MINETA,NORMAN,H,CA,M,D,13.0,voting,19910716,1931-11-12,1931,1991,60,0.0,0,4,6,0,0,0,0,0,0,0,0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11069,1020060503,PICKLE,JAMES,H,TX,M,D,10.0,voting,19910716,1913-10-11,1913,1991,78,0.0,0,2,1,0,7,0,0,0,0,0,0,0.0,0.2,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
11069,1020060508,PICKLE,JAMES,H,TX,M,D,10.0,voting,19910716,1913-10-11,1913,1991,78,0.0,0,10,2,0,6,2,0,0,0,0,0,0.0,0.5,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,20
10924,1020060637,IRELAND,ANDREW,H,FL,M,R,10.0,voting,19910716,1930-08-23,1930,1991,61,0.0,0,0,5,0,2,2,1,0,0,0,0,0.0,0.0,0.5,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,10
10916,1020061917,HEFLIN,HOWELL,S,AL,M,D,,voting,19910717,1921-06-19,1921,1991,70,0.0,2,0,3,1,0,3,0,0,0,0,0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9
11150,1020061987,ROBB,CHARLES,S,VA,M,D,,voting,19910717,1939-06-26,1939,1991,52,0.0,1,0,4,3,0,2,0,0,0,0,0,0.1,0.0,0.4,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11140,1020062317,MINETA,NORMAN,H,CA,M,D,13.0,voting,19910718,1931-11-12,1931,1991,60,0.0,1,5,0,0,2,2,0,0,0,0,0,0.1,0.5,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,10
10804,1020063748,WIRTH,TIMOTHY,S,CO,M,D,,voting,19910722,1939-09-22,1939,1991,52,0.0,2,10,4,9,3,0,0,0,0,0,0,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.32142857142857145,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,28
10847,1020063764,RIEGLE,DONALD,S,MI,M,D,,voting,19910722,1938-02-04,1938,1991,53,0.0,2,6,1,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10804,1020064636,WIRTH,TIMOTHY,S,CO,M,D,,voting,19910723,1939-09-22,1939,1991,52,0.0,0,0,2,2,0,5,1,0,0,0,0,0.0,0.0,0.2,0.2,0.0,0.5,0.1,0.0,0.0,0.0,0.0,10
11005,1020065186,BENTLEY,HELEN,H,MD,F,R,2.0,voting,19910724,1923-11-28,1923,1991,68,0.0,2,1,0,5,0,2,0,0,0,0,0,0.2,0.1,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11286,1020067594,BURNS,CONRAD,S,MT,M,R,,voting,19910726,1935-01-25,1935,1991,56,0.0,2,0,3,1,0,4,0,0,0,0,0,0.2,0.0,0.3,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
11016,1020067642,DOLE,ROBERT,S,KS,M,R,,voting,19910726,1923-07-22,1923,1991,68,0.0,3,0,0,5,1,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
10962,1020067651,PELL,CLAIBORNE,S,RI,M,D,,voting,19910726,1918-11-22,1918,1991,73,0.0,0,0,0,1,1,8,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,10
11746,1020068781,ROCKEFELLER,JOHN,S,WV,M,D,,voting,19910729,1937-06-18,1937,1991,54,0.0,2,1,1,3,1,2,0,0,0,0,0,0.2,0.1,0.1,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,10
10924,1020068861,IRELAND,ANDREW,H,FL,M,R,10.0,voting,19910730,1930-08-23,1930,1991,61,0.0,1,0,0,2,0,6,1,0,0,0,0,0.1,0.0,0.0,0.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,10
11102,1020070151,CHAFEE,JOHN,S,RI,M,R,,voting,19910730,1922-10-22,1922,1991,69,0.0,1,1,1,2,4,0,1,0,0,0,0,0.1,0.1,0.1,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.0,10
11642,1020071297,BINGAMAN,JEFF,S,NM,M,D,,voting,19910731,1943-10-03,1943,1991,48,0.0,4,4,0,2,0,0,0,0,0,0,0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11744,1020071298,LEVIN,CARL,S,MI,M,D,,voting,19910731,1934-06-28,1934,1991,57,0.0,3,3,1,2,0,1,0,0,0,0,0,0.3,0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10914,1020071442,HATFIELD,MARK,S,OR,M,R,,voting,19910731,1922-07-12,1922,1991,69,0.0,1,1,3,2,0,3,0,0,0,0,0,0.1,0.1,0.3,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
11642,1020071490,BINGAMAN,JEFF,S,NM,M,D,,voting,19910731,1943-10-03,1943,1991,48,0.0,1,13,9,3,1,2,0,0,0,0,0,0.034482758620689655,0.4482758620689655,0.3103448275862069,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,29
11604,1020072176,SKELTON,IKE,H,MO,M,D,4.0,voting,19910801,1931-12-20,1931,1991,60,0.0,2,0,4,1,10,3,0,0,0,0,0,0.1,0.0,0.2,0.05,0.5,0.15,0.0,0.0,0.0,0.0,0.0,20
10959,1020072294,OWENS,DOUGLAS,H,UT,M,D,2.0,voting,19910801,1937-05-02,1937,1991,54,0.0,6,0,0,3,0,1,0,0,0,0,0,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
12018,1020072831,LEAHY,PATRICK,S,VT,M,D,,voting,19910801,1940-03-31,1940,1991,51,0.0,1,0,3,0,1,4,1,0,0,0,0,0.1,0.0,0.3,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,10
12039,1020075557,MCCAIN,JOHN,S,AZ,M,R,,voting,19910802,1936-08-29,1936,1991,55,0.0,2,2,5,3,7,0,0,0,0,0,0,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,19
12039,1020075561,MCCAIN,JOHN,S,AZ,M,R,,voting,19910802,1936-08-29,1936,1991,55,0.0,1,4,1,0,10,2,1,1,0,0,0,0.05,0.2,0.05,0.0,0.5,0.1,0.05,0.05,0.0,0.0,0.0,20
10847,1020075992,RIEGLE,DONALD,S,MI,M,D,,voting,19910910,1938-02-04,1938,1991,53,0.0,2,0,4,4,0,0,0,0,0,0,0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11746,1020076038,ROCKEFELLER,JOHN,S,WV,M,D,,voting,19910911,1937-06-18,1937,1991,54,0.0,3,1,3,1,1,0,1,0,0,0,0,0.3,0.1,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
10782,1020076694,KASTEN,ROBERT,S,WI,M,R,,voting,19910911,1942-06-19,1942,1991,49,0.0,1,2,1,0,1,5,0,0,0,0,0,0.1,0.2,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,10
11806,1020077100,BOEHNER,JOHN,H,OH,M,R,8.0,voting,19910912,1949-11-17,1949,1991,42,0.0,1,0,0,3,0,6,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
11727,1020077905,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19910912,1924-01-23,1924,1991,67,0.0,2,0,5,2,0,1,0,0,0,0,0,0.2,0.0,0.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11276,1020078636,ARMEY,RICHARD,H,TX,M,R,26.0,voting,19910916,1940-07-07,1940,1991,51,0.0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11143,1020080949,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19910919,1927-03-16,1927,1991,64,0.0,0,0,0,0,1,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,10
10992,1020082237,WEISS,THEODORE,H,NY,M,D,17.0,voting,19910924,1927-09-17,1927,1991,64,0.0,1,0,3,2,1,2,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
12039,1020082295,MCCAIN,JOHN,S,AZ,M,R,,voting,19910924,1936-08-29,1936,1991,55,0.0,3,9,1,3,9,3,1,0,0,0,0,0.10344827586206896,0.3103448275862069,0.034482758620689655,0.10344827586206896,0.3103448275862069,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,29
11186,1020082330,GRAMM,PHIL,S,TX,M,R,,voting,19910924,1942-07-08,1942,1991,49,0.0,4,0,3,3,0,0,0,0,0,0,0,0.4,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11501,1020082467,LOTT,TRENT,S,MS,M,R,,voting,19910924,1941-10-09,1941,1991,50,0.0,0,5,5,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11186,1020082540,GRAMM,PHIL,S,TX,M,R,,voting,19910924,1942-07-08,1942,1991,49,0.0,4,0,3,3,0,0,0,0,0,0,0,0.4,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11897,1020082716,COATS,DANIEL,S,IN,M,R,,voting,19910924,1943-05-16,1943,1991,48,0.0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
11775,1020082928,MORAN,JAMES,H,VA,M,D,8.0,voting,19910925,1945-05-16,1945,1991,46,0.0,5,0,3,0,0,2,0,0,0,0,0,0.5,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11408,1020084379,DELAY,THOMAS,H,TX,M,R,22.0,voting,19910926,1947-04-08,1947,1991,44,0.0,15,0,10,4,0,1,0,0,0,0,0,0.5,0.0,0.3333333333333333,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,30
11276,1020084382,ARMEY,RICHARD,H,TX,M,R,26.0,voting,19910926,1940-07-07,1940,1991,51,0.0,4,0,3,2,0,1,0,0,0,0,0,0.4,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11184,1020084393,GINGRICH,NEWTON,H,GA,M,R,6.0,voting,19910926,1943-06-17,1943,1991,48,0.0,4,0,4,1,0,1,0,0,0,0,0,0.4,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10977,1020085267,SEYMOUR,JOHN,S,CA,M,R,,voting,19910926,1937-12-03,1937,1991,54,0.0,2,1,0,1,0,6,0,0,0,0,0,0.2,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
10804,1020085525,WIRTH,TIMOTHY,S,CO,M,D,,voting,19910926,1939-09-22,1939,1991,52,0.0,0,0,1,1,0,8,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10
11132,1020085636,KERREY,J.,S,NE,M,D,,voting,19910927,1943-08-27,1943,1991,48,0.0,2,3,1,2,0,1,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11440,1020087047,OWENS,MAJOR,H,NY,M,D,12.0,voting,19911001,1936-06-28,1936,1991,55,0.0,6,2,3,1,1,6,0,0,0,0,0,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,19
10924,1020088367,IRELAND,ANDREW,H,FL,M,R,10.0,voting,19911002,1930-08-23,1930,1991,61,0.0,2,1,3,0,2,1,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11726,1020088634,KERRY,JOHN,S,MA,M,D,,voting,19911003,1943-12-11,1943,1991,48,0.0,0,1,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,1020090193,DOLE,ROBERT,S,KS,M,R,,voting,19911007,1923-07-22,1923,1991,68,0.0,5,0,1,2,0,1,0,0,0,0,0,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11731,1020090945,YOUNG,C.,H,FL,M,R,8.0,voting,19911008,1930-12-16,1930,1991,61,0.0,1,0,0,3,0,6,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
10869,1020090988,ANNUNZIO,FRANK,H,IL,M,D,11.0,voting,19911008,1915-01-12,1915,1991,76,0.0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
10924,1020091764,IRELAND,ANDREW,H,FL,M,R,10.0,voting,19911009,1930-08-23,1930,1991,61,0.0,1,8,0,2,6,3,0,0,0,0,0,0.05,0.4,0.0,0.1,0.3,0.15,0.0,0.0,0.0,0.0,0.0,20
10902,1020096133,EXON,J.,S,NE,M,D,,voting,19911022,1921-08-09,1921,1991,70,0.0,5,3,0,2,0,0,0,0,0,0,0,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11140,1020096970,MINETA,NORMAN,H,CA,M,D,13.0,voting,19911023,1931-11-12,1931,1991,60,0.0,0,2,0,8,0,10,0,0,0,0,0,0.0,0.1,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,20
11094,1020097471,BEILENSON,ANTHONY,H,CA,M,D,23.0,voting,19911023,1932-10-26,1932,1991,59,0.0,1,8,1,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11140,1020099130,MINETA,NORMAN,H,CA,M,D,13.0,voting,19911024,1931-11-12,1931,1991,60,0.0,1,0,1,1,0,6,1,0,0,0,0,0.1,0.0,0.1,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,10
10804,1020100010,WIRTH,TIMOTHY,S,CO,M,D,,voting,19911025,1939-09-22,1939,1991,52,0.0,1,0,1,7,0,10,0,0,0,0,0,0.05263157894736842,0.0,0.05263157894736842,0.3684210526315789,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,19
10916,1020101129,HEFLIN,HOWELL,S,AL,M,D,,voting,19911029,1921-06-19,1921,1991,70,0.0,0,1,0,6,0,11,0,0,0,0,0,0.0,0.05555555555555555,0.0,0.3333333333333333,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,18
11071,1020102499,RIDGE,THOMAS,H,PA,M,R,21.0,voting,19911030,1945-08-26,1945,1991,46,0.0,0,2,1,0,0,6,0,0,0,0,0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,9
11679,1020103427,DREIER,DAVID,H,CA,M,R,33.0,voting,19911031,1952-07-05,1952,1991,39,0.0,1,6,3,0,0,0,0,0,0,0,0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11312,1020103578,LAFALCE,JOHN,H,NY,M,D,32.0,voting,19911031,1939-10-06,1939,1991,52,0.0,2,6,1,0,1,0,0,0,0,0,0,0.2,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11099,1020104028,BRYAN,RICHARD,S,NV,M,D,,voting,19911031,1937-07-16,1937,1991,54,0.0,4,2,4,3,5,1,0,0,0,0,0,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
10862,1020104688,WALLOP,MALCOLM,S,WY,M,R,,voting,19911101,1933-02-27,1933,1991,58,0.0,0,0,7,0,1,0,2,0,0,0,0,0.0,0.0,0.7,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,10
11009,1020105390,BUMPERS,DALE,S,AR,M,D,,voting,19911104,1925-08-12,1925,1991,66,0.0,0,0,4,1,4,1,0,0,0,0,0,0.0,0.0,0.4,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,10
11775,1020105470,MORAN,JAMES,H,VA,M,D,8.0,voting,19911104,1945-05-16,1945,1991,46,0.0,0,0,5,3,0,2,0,0,0,0,0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
10776,1020106635,FOWLER,WYCHE,S,GA,M,D,,voting,19911105,1940-10-06,1940,1991,51,0.0,1,0,5,1,0,2,0,0,0,0,0,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
10821,1020106764,DURENBERGER,DAVID,S,MN,M,R,,voting,19911106,1934-08-19,1934,1991,57,0.0,0,1,6,0,0,2,1,0,0,0,0,0.0,0.1,0.6,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,10
10914,1020108434,HATFIELD,MARK,S,OR,M,R,,voting,19911107,1922-07-12,1922,1991,69,0.0,0,2,4,2,0,2,0,0,0,0,0,0.0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11494,1020108593,KENNEDY,EDWARD,S,MA,M,D,,voting,19911107,1932-02-22,1932,1991,59,0.0,0,3,3,1,2,1,0,0,0,0,0,0.0,0.3,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10
11325,1020109648,ROEMER,TIMOTHY,H,IN,M,D,3.0,voting,19911112,1956-10-30,1956,1991,35,0.0,0,0,0,0,1,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,10
11187,1020109673,HAMILTON,LEE,H,IN,M,D,9.0,voting,19911112,1931-04-20,1931,1991,60,0.0,1,0,6,1,1,1,0,0,0,0,0,0.1,0.0,0.6,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
11061,1020110480,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19911113,1923-03-02,1923,1991,68,0.0,0,2,0,0,0,7,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,9
11832,1020110488,DURBIN,RICHARD,H,IL,M,D,20.0,voting,19911113,1944-11-21,1944,1991,47,0.0,0,0,1,0,0,8,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,9
11251,1020111496,GRAHAM,BOB,S,FL,M,D,,voting,19911114,1936-11-09,1936,1991,55,0.0,3,8,8,8,2,17,2,0,0,0,0,0.0625,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.3541666666666667,0.041666666666666664,0.0,0.0,0.0,0.0,48
11836,1020112348,MCCONNELL,MITCH,S,KY,M,R,,voting,19911115,1942-02-20,1942,1991,49,0.0,0,1,8,0,0,11,0,0,0,0,0,0.0,0.05,0.4,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,20
11775,1020114799,MORAN,JAMES,H,VA,M,D,8.0,voting,19911120,1945-05-16,1945,1991,46,0.0,4,0,3,1,0,1,0,0,0,0,0,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11355,1020115115,COMBEST,LARRY,H,TX,M,R,19.0,voting,19911120,1945-03-20,1945,1991,46,0.0,2,1,0,3,3,1,0,0,0,0,0,0.2,0.1,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,10
11047,1020115201,LEHMAN,RICHARD,H,CA,M,D,18.0,voting,19911120,1948-07-20,1948,1991,43,0.0,1,1,0,7,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11266,1020115295,PACKARD,RON,H,CA,M,R,43.0,voting,19911120,1931-01-19,1931,1991,60,0.0,2,1,3,2,0,1,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
