speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_8,cluster_4,cluster_5,cluster_12,cluster_6,cluster_2,cluster_11,cluster_7,cluster_9,cluster_3,cluster_10,cluster_1,cluster_0_p,cluster_8_p,cluster_4_p,cluster_5_p,cluster_12_p,cluster_6_p,cluster_2_p,cluster_11_p,cluster_7_p,cluster_9_p,cluster_3_p,cluster_10_p,cluster_1_p,n
8233,660101508,WALSH,THOMAS,S,MT,M,D,,voting,19191018,1859-06-12,1859,1919,60,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
7661,660119655,SWEET,BURTON,H,IA,M,R,3.0,voting,19191111,1867-12-10,1867,1919,52,0.0,0,8,0,0,0,1,1,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7555,660129266,CUMMINS,ALBERT,S,IA,M,R,,voting,19191204,1850-02-15,1850,1919,69,0.0,1,0,1,1,0,0,7,0,0,0,0,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
7345,660131379,MYERS,HENRY,S,MT,M,D,,voting,19191208,1862-10-09,1862,1919,57,0.0,3,4,0,11,0,0,1,1,0,0,0,0,0,0.15,0.2,0.0,0.55,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,20
7555,660133613,CUMMINS,ALBERT,S,IA,M,R,,voting,19191211,1850-02-15,1850,1919,69,0.0,1,6,0,0,0,2,0,1,0,0,0,0,0,0.1,0.6,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7341,660158792,MCCUMBER,PORTER,S,ND,M,R,,voting,19200122,1858-02-03,1858,1920,62,0.0,1,1,0,2,0,0,0,0,1,4,1,0,0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.0,10
8393,660169704,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19200204,1872-10-25,1872,1920,48,0.0,1,0,0,2,1,1,1,0,3,1,0,0,0,0.1,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.3,0.1,0.0,0.0,0.0,10
7817,660174268,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19200209,1854-01-20,1854,1920,66,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,660186938,REED,JAMES,S,MO,M,D,,voting,19200226,1861-11-09,1861,1920,59,0.0,1,7,0,2,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8552,660245700,HARRISON,BYRON,S,MS,M,D,,voting,19200514,1881-08-29,1881,1920,39,0.0,2,5,0,1,0,0,2,0,0,0,0,0,0,0.2,0.5,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
8636,660256887,BANKHEAD,WILLIAM,H,AL,M,D,10.0,voting,19200526,1874-04-12,1874,1920,46,0.0,0,0,0,1,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
7833,660273698,WARREN,FRANCIS,S,WY,M,R,,voting,19201211,1844-06-20,1844,1920,76,0.0,0,4,4,0,0,2,0,0,0,0,0,0,0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8710,660273891,SMITH,ELLISON,S,SC,M,D,,voting,19201211,1864-08-01,1864,1920,56,0.0,1,0,0,7,0,1,1,0,0,0,0,0,0,0.1,0.0,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8203,660279956,ROBINSON,JOSEPH,S,AR,M,D,,voting,19201218,1872-08-26,1872,1920,48,0.0,1,7,0,2,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7817,660307325,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19210127,1854-01-20,1854,1921,67,0.0,0,1,0,0,0,0,7,0,2,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,10
8393,660321489,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19210208,1872-10-25,1872,1921,49,0.0,1,5,0,1,0,0,3,0,0,0,0,0,0,0.1,0.5,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
8393,660322728,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19210209,1872-10-25,1872,1921,49,1.1065742104156526e-22,1,0,1,0,0,1,0,0,7,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
8393,670001478,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19210414,1872-10-25,1872,1921,49,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
9106,670007478,CONNALLY,THOMAS,H,TX,M,D,11.0,voting,19210426,1877-08-19,1877,1921,44,0.0,1,0,0,2,0,0,7,0,0,0,0,0,0,0.1,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
7629,670037946,OVERSTREET,JAMES,H,GA,M,D,1.0,voting,19210611,1866-08-28,1866,1921,55,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8140,670041360,HAUGEN,GILBERT,H,IA,M,R,4.0,voting,19210617,1859-04-21,1859,1921,62,0.0,0,8,0,1,0,0,0,1,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7959,670047028,FESS,SIMEON,H,OH,M,R,7.0,voting,19210627,1861-12-11,1861,1921,60,0.0,2,1,0,6,0,0,1,0,0,0,0,0,0,0.2,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7670,670055015,WATSON,THOMAS,S,GA,M,D,,voting,19210713,1856-09-05,1856,1921,65,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7756,670056407,TAGUE,PETER,H,MA,M,D,10.0,voting,19210714,1871-06-04,1871,1921,50,0.0,0,1,1,0,0,0,0,1,7,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,10
8132,670056613,HADLEY,LINDLEY,H,WA,M,R,2.0,voting,19210714,1861-06-19,1861,1921,60,0.0,1,8,0,0,0,0,0,0,1,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7639,670058962,REAVIS,CHARLES,H,NE,M,R,1.0,voting,19210718,1870-09-05,1870,1921,51,0.0,0,1,4,0,0,1,4,0,0,0,0,0,0,0.0,0.1,0.4,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
8233,670060829,WALSH,THOMAS,S,MT,M,D,,voting,19210720,1859-06-12,1859,1921,62,0.0,1,3,0,4,0,0,1,0,0,1,0,0,0,0.1,0.3,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,10
8588,670066293,NORRIS,GEORGE,S,NE,M,R,,voting,19210728,1861-07-11,1861,1921,60,0.0,2,1,0,6,0,0,1,0,0,0,0,0,0,0.2,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7307,670110743,FRELINGHUYSEN,JOSEPH,S,NJ,M,R,,voting,19211028,1869-03-12,1869,1921,52,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7564,670121138,FORDNEY,JOSEPH,H,MI,M,R,8.0,voting,19211105,1853-11-05,1853,1921,68,0.0,2,8,0,2,0,6,0,0,2,0,0,0,0,0.1,0.4,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,20
7768,670151252,YOUNG,GEORGE,H,ND,M,R,2.0,voting,19220112,1870-12-11,1870,1922,52,0.0,4,1,0,4,0,0,1,0,0,0,0,0,0,0.4,0.1,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7946,670170409,CRAMTON,LOUIS,H,MI,M,R,7.0,voting,19220210,1875-12-02,1875,1922,47,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7346,670186862,NEW,HARRY,S,IN,M,R,,voting,19220306,1858-12-31,1858,1922,64,0.0,1,2,0,0,0,1,0,5,1,0,0,0,0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0,10
7768,670190648,YOUNG,GEORGE,H,ND,M,R,2.0,voting,19220310,1870-12-11,1870,1922,52,1.7182211841702512e-10,0,4,3,1,0,1,1,0,0,0,0,0,0,0.0,0.4,0.3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8303,670208358,FLETCHER,DUNCAN,S,FL,M,D,,voting,19220404,1859-01-06,1859,1922,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7593,670213114,KELLEY,PATRICK,H,MI,M,R,6.0,voting,19220410,1867-10-07,1867,1922,55,4.245685808522385e-08,0,0,2,0,0,8,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8450,670225864,KING,WILLIAM,S,UT,M,D,,voting,19220501,1863-06-03,1863,1922,59,0.0,0,3,0,0,0,0,7,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
7307,670255424,FRELINGHUYSEN,JOSEPH,S,NJ,M,R,,voting,19220601,1869-03-12,1869,1922,53,0.0,0,4,0,2,1,1,2,0,0,0,0,0,0,0.0,0.4,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,670269231,NORRIS,GEORGE,S,NE,M,R,,voting,19220616,1861-07-11,1861,1922,61,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
8450,670269555,KING,WILLIAM,S,UT,M,D,,voting,19220616,1863-06-03,1863,1922,59,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8450,670269559,KING,WILLIAM,S,UT,M,D,,voting,19220616,1863-06-03,1863,1922,59,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8201,670277165,QUIN,PERCY,H,MS,M,D,7.0,voting,19220624,1872-10-30,1872,1922,50,0.0,0,4,0,1,0,0,4,1,0,0,0,0,0,0.0,0.4,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,10
7790,670284864,HEFLIN,JAMES,S,AL,M,D,,voting,19220706,1869-04-09,1869,1922,53,0.0,4,3,0,1,0,1,0,1,0,0,0,0,0,0.4,0.3,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
7499,670297566,STANLEY,AUGUSTUS,S,KY,M,D,,voting,19220731,1867-05-21,1867,1922,55,0.0,0,1,2,0,0,2,5,0,0,0,0,0,0,0.0,0.1,0.2,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
8203,670298898,ROBINSON,JOSEPH,S,AR,M,D,,voting,19220803,1872-08-26,1872,1922,50,0.0,1,1,3,2,0,0,1,2,0,0,0,0,0,0.1,0.1,0.3,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,10
7704,670315815,GRAHAM,WILLIAM,H,IL,M,R,14.0,voting,19220830,1872-02-07,1872,1922,50,0.0,0,0,8,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8393,670330657,BLANTON,THOMAS,H,TX,M,D,17.0,voting,19221124,1872-10-25,1872,1922,50,0.0,0,4,0,1,0,0,2,0,3,0,0,0,0,0.0,0.4,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,10
7742,670350951,REED,JAMES,S,MO,M,D,,voting,19221229,1861-11-09,1861,1922,61,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
8242,670359305,WOOD,WILLIAM,H,IN,M,R,10.0,voting,19230109,1861-01-05,1861,1923,62,0.0,3,2,0,0,4,0,0,0,1,0,0,0,0,0.3,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
8710,670361874,SMITH,ELLISON,S,SC,M,D,,voting,19230112,1864-08-01,1864,1923,59,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8450,670375453,KING,WILLIAM,S,UT,M,D,,voting,19230126,1863-06-03,1863,1923,60,0.0,8,0,0,1,0,0,1,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7813,670375543,ROGERS,JOHN,H,MA,M,R,5.0,voting,19230126,1881-08-18,1881,1923,42,0.0,0,0,1,0,0,3,5,0,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.3,0.5,0.0,0.1,0.0,0.0,0.0,0.0,10
7742,670392206,REED,JAMES,S,MO,M,D,,voting,19230215,1861-11-09,1861,1923,62,0.0,0,1,0,0,0,1,8,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
7925,680032622,WILLIS,FRANK,S,OH,M,R,,voting,19240222,1871-12-28,1871,1924,53,0.0,0,1,7,0,0,0,2,0,0,0,0,0,0,0.0,0.1,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
7718,680067417,LITTLE,EDWARD,H,KS,M,R,2.0,voting,19240329,1858-12-14,1858,1924,66,0.0,2,6,0,2,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8189,680078090,NELSON,JOHN,H,WI,M,R,3.0,voting,19240410,1870-10-10,1870,1924,54,0.0,0,0,8,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,680110282,REED,JAMES,S,MO,M,D,,voting,19240509,1861-11-09,1861,1924,63,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
7805,680114258,NEWTON,CLEVELAND,H,MO,M,R,10.0,voting,19240513,1873-09-03,1873,1924,51,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7656,680145217,SPENCER,SELDEN,S,MO,M,R,,voting,19240607,1862-09-16,1862,1924,62,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8233,680146594,WALSH,THOMAS,S,MT,M,D,,voting,19240607,1859-06-12,1859,1924,65,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8041,680181852,SUTHERLAND,DANIEL,H,AK,M,R,0.0,nonvoting,19250128,1869-04-17,1869,1925,56,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7833,680195892,WARREN,FRANCIS,S,WY,M,R,,voting,19250213,1844-06-20,1844,1925,81,0.0,0,0,0,0,0,0,1,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,10
7833,680197370,WARREN,FRANCIS,S,WY,M,R,,voting,19250214,1844-06-20,1844,1925,81,0.0,0,3,1,3,0,2,1,0,0,0,0,0,0,0.0,0.3,0.1,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
8412,690003282,COPELAND,ROYAL,S,NY,M,D,,voting,19250312,1868-11-07,1868,1925,57,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,690003483,REED,JAMES,S,MO,M,D,,voting,19250313,1861-11-09,1861,1925,64,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,690022380,REED,JAMES,S,MO,M,D,,voting,19260120,1861-11-09,1861,1926,65,0.0,0,0,0,0,0,1,6,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.1,0.0,0.0,0.0,0.0,10
7742,690079790,REED,JAMES,S,MO,M,D,,voting,19260329,1861-11-09,1861,1926,65,0.0,0,0,1,0,0,1,8,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
7834,690140698,WEFALD,KNUD,H,MN,M,F,9.0,voting,19260602,1869-11-03,1869,1926,57,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8690,690146757,MCLEOD,CLARENCE,H,MI,M,R,13.0,voting,19260608,1895-07-03,1895,1926,31,0.0,0,0,0,0,0,0,2,0,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,10
7742,690165583,REED,JAMES,S,MO,M,D,,voting,19260630,1861-11-09,1861,1926,65,0.0,2,2,0,6,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9214,690172379,BLAND,SCHUYLER,H,VA,M,D,1.0,voting,19260703,1872-05-04,1872,1926,54,0.0,0,0,2,5,0,2,1,0,0,0,0,0,0,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7847,690185990,BEGG,JAMES,H,OH,M,R,13.0,voting,19270106,1877-02-16,1877,1927,50,3.809593371382138e-20,0,4,0,4,0,0,2,0,0,0,0,0,0,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
7961,690196618,FITZGERALD,ROY,H,OH,M,R,3.0,voting,19270120,1875-08-25,1875,1927,52,0.0,2,0,5,2,0,0,1,0,0,0,0,0,0,0.2,0.0,0.5,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7977,690216061,HOWELL,ROBERT,S,NE,M,R,,voting,19270211,1864-01-21,1864,1927,63,0.0,0,1,0,0,0,1,7,0,1,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,10
7776,690240249,CARTER,CHARLES,H,OK,M,D,3.0,voting,19270301,1868-08-16,1868,1927,59,0.0,0,1,2,2,0,2,2,1,0,0,0,0,0,0.0,0.1,0.2,0.2,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10
7833,690243896,WARREN,FRANCIS,S,WY,M,R,,voting,19270303,1844-06-20,1844,1927,83,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
7681,700006607,BRUCE,WILLIAM,S,MD,M,D,,voting,19271217,1860-03-12,1860,1927,67,0.0,3,6,0,1,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8216,700117771,STEVENSON,WILLIAM,H,SC,M,D,5.0,voting,19280525,1861-11-23,1861,1928,67,0.0,18,0,0,2,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8450,700119426,KING,WILLIAM,S,UT,M,D,,voting,19280528,1863-06-03,1863,1928,65,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
8509,700151542,BORAH,WILLIAM,S,ID,M,R,,voting,19290124,1865-06-29,1865,1929,64,0.0,0,2,0,1,0,7,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7742,700156111,REED,JAMES,S,MO,M,D,,voting,19290130,1861-11-09,1861,1929,68,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8240,710008400,WILLIAMSON,WILLIAM,H,SD,M,R,3.0,voting,19290501,1875-10-07,1875,1929,54,0.0,0,2,1,0,0,7,0,0,0,0,0,0,0,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8789,710010889,JOHNSON,HIRAM,S,CA,M,R,,voting,19290508,1866-09-02,1866,1929,63,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
8851,710149409,WALSH,DAVID,S,MA,M,D,,voting,19300314,1872-11-11,1872,1930,58,0.0,0,7,3,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8457,710150105,MCSWAIN,JOHN,H,SC,M,D,4.0,voting,19300314,1875-05-01,1875,1930,55,0.0,0,0,0,8,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
8123,710171960,GARBER,MILTON,H,OK,M,R,8.0,voting,19300409,1867-11-30,1867,1930,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8353,710173324,PARKER,JAMES,H,NY,M,R,29.0,voting,19300411,1867-06-03,1867,1930,63,8.503576693240737e-13,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8062,710222808,ARENTZ,SAMUEL,H,NV,M,R,0.0,voting,19300619,1879-01-08,1879,1930,51,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
8330,710239278,LOZIER,RALPH,H,MO,M,D,2.0,voting,19300703,1866-01-28,1866,1930,64,0.0,2,6,0,1,0,0,1,0,0,0,0,0,0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7900,710240646,ODDIE,TASKER,S,NV,M,R,,voting,19300714,1870-10-20,1870,1930,60,0.0,0,1,1,0,0,1,1,5,1,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.5,0.1,0.0,0.0,0.0,0.0,10
8203,710253862,ROBINSON,JOSEPH,S,AR,M,D,,voting,19301218,1872-08-26,1872,1930,58,0.0,0,3,0,1,1,1,1,2,0,1,0,0,0,0.0,0.3,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,10
8309,710259225,GLOVER,DAVID,H,AR,M,D,6.0,voting,19310106,1868-01-18,1868,1931,63,0.0,10,2,0,0,0,0,1,0,7,0,0,0,0,0.5,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.0,20
8313,710281856,HASTINGS,WILLIAM,H,OK,M,D,2.0,voting,19310130,1866-12-31,1866,1931,65,0.0,7,2,0,0,0,0,0,1,0,0,0,0,0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
8203,710284608,ROBINSON,JOSEPH,S,AR,M,D,,voting,19310203,1872-08-26,1872,1931,59,0.0,0,1,0,5,0,0,3,0,0,1,0,0,0,0.0,0.1,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,10
9106,710293850,CONNALLY,THOMAS,S,TX,M,D,,voting,19310211,1877-08-19,1877,1931,54,0.0,1,2,0,0,0,0,0,0,7,0,0,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
8203,710294876,ROBINSON,JOSEPH,S,AR,M,D,,voting,19310212,1872-08-26,1872,1931,59,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7977,710306937,HOWELL,ROBERT,S,NE,M,R,,voting,19310224,1864-01-21,1864,1931,67,0.0,8,0,0,2,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8264,720001720,BEEDY,CARROLL,H,ME,M,R,1.0,voting,19311209,1880-08-03,1880,1931,51,1.7224570579667029e-15,0,1,3,0,0,1,5,0,0,0,0,0,0,0.0,0.1,0.3,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
8337,720001918,MCFADDEN,LOUIS,H,PA,M,R,15.0,voting,19311209,1876-07-25,1876,1931,55,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8203,720003419,ROBINSON,JOSEPH,S,AR,M,D,,voting,19311215,1872-08-26,1872,1931,59,0.0,0,8,0,2,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
