speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_6,cluster_0,cluster_1,cluster_4,cluster_7,cluster_2,cluster_8,cluster_3,cluster_12,cluster_5,cluster_11,cluster_10,cluster_9,cluster_13,cluster_6_p,cluster_0_p,cluster_1_p,cluster_4_p,cluster_7_p,cluster_2_p,cluster_8_p,cluster_3_p,cluster_12_p,cluster_5_p,cluster_11_p,cluster_10_p,cluster_9_p,cluster_13_p,n
11444,1030022683,SABO,MARTIN,H,MN,M,D,5.0,voting,19930331,1938-02-28,1938,1993,55,0.0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11688,1030022686,KILDEE,DALE,H,MI,M,D,9.0,voting,19930331,1929-09-16,1929,1993,64,0.0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11079,1030022746,SLATTERY,JAMES,H,KS,M,D,2.0,voting,19930331,1948-08-04,1948,1993,45,0.0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11462,1030023014,BYRD,ROBERT,S,WV,M,D,,voting,19930331,1917-11-20,1917,1993,76,0.0,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0.1,0.1,0.3,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11186,1030023025,GRAMM,PHIL,S,TX,M,R,,voting,19930331,1942-07-08,1942,1993,51,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11186,1030023033,GRAMM,PHIL,S,TX,M,R,,voting,19930331,1942-07-08,1942,1993,51,0.0,6,12,22,3,3,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.2608695652173913,0.4782608695652174,0.06521739130434782,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
12135,1030023184,SHELBY,RICHARD,S,AL,M,R,,voting,19930331,1934-05-06,1934,1993,59,0.0,5,12,18,2,0,0,0,0,0,0,0,0,0,0,0.13513513513513514,0.32432432432432434,0.4864864864864865,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
11265,1030024256,NICKLES,DON,S,OK,M,R,,voting,19930401,1948-12-06,1948,1993,45,0.0,2,10,11,1,3,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.37037037037037035,0.4074074074074074,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10851,1030024286,SASSER,JAMES,S,TN,M,D,,voting,19930401,1936-09-30,1936,1993,57,0.0,5,1,19,3,0,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.03571428571428571,0.6785714285714286,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11265,1030024375,NICKLES,DON,S,OK,M,R,,voting,19930401,1948-12-06,1948,1993,45,0.0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11186,1030024569,GRAMM,PHIL,S,TX,M,R,,voting,19930401,1942-07-08,1942,1993,51,0.0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10877,1030024764,BOREN,DAVID,S,OK,M,D,,voting,19930401,1941-04-21,1941,1993,52,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,1030025372,DOLE,ROBERT,S,KS,M,R,,voting,19930402,1923-07-22,1923,1993,70,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11870,1030025418,BOXER,BARBARA,S,CA,F,D,,voting,19930402,1940-11-11,1940,1993,53,0.0,1,1,3,11,4,0,0,0,0,0,0,0,0,0,0.05,0.05,0.15,0.55,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11360,1030025585,DOMENICI,PETE,S,NM,M,R,,voting,19930403,1932-05-07,1932,1993,61,0.0,1,0,7,0,1,0,0,1,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11727,1030026293,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19930407,1924-01-23,1924,1993,69,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1030026495,DOMENICI,PETE,S,NM,M,R,,voting,19930419,1932-05-07,1932,1993,61,0.0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,1030026825,BYRD,ROBERT,S,WV,M,D,,voting,19930420,1917-11-20,1917,1993,76,0.0,3,4,16,5,0,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.14285714285714285,0.5714285714285714,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11462,1030026826,BYRD,ROBERT,S,WV,M,D,,voting,19930420,1917-11-20,1917,1993,76,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10914,1030026916,HATFIELD,MARK,S,OR,M,R,,voting,19930420,1922-07-12,1922,1993,71,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1030026940,DOMENICI,PETE,S,NM,M,R,,voting,19930420,1932-05-07,1932,1993,61,0.0,8,3,17,1,0,0,0,0,0,0,0,0,0,0,0.27586206896551724,0.10344827586206896,0.5862068965517241,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
10914,1030026941,HATFIELD,MARK,S,OR,M,R,,voting,19930420,1922-07-12,1922,1993,71,0.0,2,7,22,4,3,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.18421052631578946,0.5789473684210527,0.10526315789473684,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
11462,1030026943,BYRD,ROBERT,S,WV,M,D,,voting,19930420,1917-11-20,1917,1993,76,0.0,0,0,27,2,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30
11102,1030028378,CHAFEE,JOHN,S,RI,M,R,,voting,19930427,1922-10-22,1922,1993,71,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11102,1030028380,CHAFEE,JOHN,S,RI,M,R,,voting,19930427,1922-10-22,1922,1993,71,0.0,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,1030030896,DOLE,ROBERT,S,KS,M,R,,voting,19930504,1923-07-22,1923,1993,70,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1030031242,DOMENICI,PETE,S,NM,M,R,,voting,19930504,1932-05-07,1932,1993,61,0.0,7,5,45,14,3,0,1,1,0,0,0,0,0,0,0.09210526315789473,0.06578947368421052,0.5921052631578947,0.18421052631578946,0.039473684210526314,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,76
10821,1030032215,DURENBERGER,DAVID,S,MN,M,R,,voting,19930506,1934-08-19,1934,1993,59,0.0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11451,1030032438,SPECTER,ARLEN,S,PA,M,R,,voting,19930506,1930-02-12,1930,1993,63,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10840,1030032716,MITCHELL,GEORGE,S,ME,M,D,,voting,19930507,1933-08-20,1933,1993,60,0.0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11462,1030032793,BYRD,ROBERT,S,WV,M,D,,voting,19930511,1917-11-20,1917,1993,76,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1030033403,DOMENICI,PETE,S,NM,M,R,,voting,19930512,1932-05-07,1932,1993,61,0.0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10821,1030033506,DURENBERGER,DAVID,S,MN,M,R,,voting,19930512,1934-08-19,1934,1993,59,0.0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11186,1030034097,GRAMM,PHIL,S,TX,M,R,,voting,19930513,1942-07-08,1942,1993,51,0.0,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10851,1030034456,SASSER,JAMES,S,TN,M,D,,voting,19930513,1936-09-30,1936,1993,57,0.0,2,5,10,1,2,0,0,0,0,0,0,0,0,0,0.1,0.25,0.5,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11356,1030035007,CRAIG,LARRY,S,ID,M,R,,voting,19930519,1945-07-20,1945,1993,48,0.0,6,0,16,8,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.5333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10819,1030035036,DECONCINI,DENNIS,S,AZ,M,D,,voting,19930519,1937-05-08,1937,1993,56,0.0,0,0,2,0,2,3,1,2,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.2,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
11012,1030035535,COPPERSMITH,SAMUEL,H,AZ,M,D,1.0,voting,19930519,1955-05-22,1955,1993,38,0.0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
12090,1030035897,PRICE,DAVID,H,NC,M,D,4.0,voting,19930520,1940-08-17,1940,1993,53,0.0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11360,1030036382,DOMENICI,PETE,S,NM,M,R,,voting,19930520,1932-05-07,1932,1993,61,0.0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10877,1030036543,BOREN,DAVID,S,OK,M,D,,voting,19930521,1941-04-21,1941,1993,52,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10877,1030036544,BOREN,DAVID,S,OK,M,D,,voting,19930521,1941-04-21,1941,1993,52,0.0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11366,1030036711,GOSS,PORTER,H,FL,M,R,14.0,voting,19930524,1938-11-26,1938,1993,55,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11195,1030037782,KLUG,SCOTT,H,WI,M,R,2.0,voting,19930525,1953-01-16,1953,1993,40,0.0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11593,1030037791,OBEY,DAVID,H,WI,M,D,7.0,voting,19930525,1938-10-03,1938,1993,55,0.0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11593,1030037816,OBEY,DAVID,H,WI,M,D,7.0,voting,19930525,1938-10-03,1938,1993,55,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10851,1030037999,SASSER,JAMES,S,TN,M,D,,voting,19930526,1936-09-30,1936,1993,57,0.0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11430,1030038510,KOLBE,JAMES,H,AZ,M,R,5.0,voting,19930526,1942-06-28,1942,1993,51,0.0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
11197,1030038549,MCDADE,JOSEPH,H,PA,M,R,10.0,voting,19930526,1931-09-29,1931,1993,62,0.0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0.2,0.2,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11590,1030038561,MURTHA,JOHN,H,PA,M,D,12.0,voting,19930526,1932-06-17,1932,1993,61,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10999,1030038585,ANDREWS,THOMAS,H,ME,M,D,1.0,voting,19930526,1953-03-22,1953,1993,40,0.0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11590,1030038594,MURTHA,JOHN,H,PA,M,D,12.0,voting,19930526,1932-06-17,1932,1993,61,0.0,1,1,14,0,3,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11590,1030038749,MURTHA,JOHN,H,PA,M,D,12.0,voting,19930526,1932-06-17,1932,1993,61,0.0,0,4,2,1,1,1,0,0,0,1,0,0,0,0,0.0,0.4,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
11430,1030039203,KOLBE,JAMES,H,AZ,M,R,5.0,voting,19930526,1942-06-28,1942,1993,51,0.0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11064,1030039208,NATCHER,WILLIAM,H,KY,M,D,2.0,voting,19930526,1909-09-11,1909,1993,84,0.0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11216,1030039395,SOLOMON,GERALD,H,NY,M,R,22.0,voting,19930526,1930-08-14,1930,1993,63,0.0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,1030039503,HOLLINGS,ERNEST,S,SC,M,D,,voting,19930527,1922-01-01,1922,1993,71,0.0,0,1,1,3,1,0,0,0,3,1,0,0,0,0,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,10
10862,1030039552,WALLOP,MALCOLM,S,WY,M,R,,voting,19930527,1933-02-27,1933,1993,60,0.0,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0.1,0.1,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10847,1030039555,RIEGLE,DONALD,S,MI,M,D,,voting,19930527,1938-02-04,1938,1993,55,0.0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11535,1030039856,BIDEN,JOSEPH,S,DE,M,D,,voting,19930527,1942-11-20,1942,1993,51,0.0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11535,1030039857,BIDEN,JOSEPH,S,DE,M,D,,voting,19930527,1942-11-20,1942,1993,51,0.0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10840,1030040097,MITCHELL,GEORGE,S,ME,M,D,,voting,19930527,1933-08-20,1933,1993,60,0.0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11484,1030040266,HASTERT,J.,H,IL,M,R,14.0,voting,19930527,1942-01-02,1942,1993,51,0.0,2,0,4,3,0,1,0,0,0,0,0,0,0,0,0.2,0.0,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11406,1030040325,CUNNINGHAM,RANDALL,H,CA,M,R,51.0,voting,19930527,1941-12-08,1941,1993,52,0.0,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11386,1030040359,SMITH,NICK,H,MI,M,R,7.0,voting,19930527,1934-11-05,1934,1993,59,0.0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11015,1030040386,DERRICK,BUTLER,H,SC,M,D,3.0,voting,19930527,1936-09-30,1936,1993,57,0.0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11216,1030040387,SOLOMON,GERALD,H,NY,M,R,22.0,voting,19930527,1930-08-14,1930,1993,63,0.0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11105,1030040414,CLINGER,WILLIAM,H,PA,M,R,5.0,voting,19930527,1929-04-04,1929,1993,64,0.0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11679,1030040441,DREIER,DAVID,H,CA,M,R,28.0,voting,19930527,1952-07-05,1952,1993,41,0.0,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11387,1030040453,STENHOLM,CHARLES,H,TX,M,D,17.0,voting,19930527,1938-10-26,1938,1993,55,0.0,6,3,24,9,6,0,0,0,0,0,0,0,0,0,0.125,0.0625,0.5,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
11060,1030040455,MCMILLAN,JOHN,H,NC,M,R,9.0,voting,19930527,1932-05-09,1932,1993,61,0.0,1,3,6,8,2,0,0,0,0,0,0,0,0,0,0.05,0.15,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11236,1030040477,CLAY,WILLIAM,H,MO,M,D,1.0,voting,19930527,1931-04-30,1931,1993,62,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11086,1030040498,VALENTINE,ITIMOUS,H,NC,M,D,2.0,voting,19930527,1926-03-15,1926,1993,67,0.0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11097,1030040518,BREWSTER,WILLIAM,H,OK,M,D,3.0,voting,19930527,1941-11-08,1941,1993,52,0.0,1,2,0,5,1,0,1,0,0,0,0,0,0,0,0.1,0.2,0.0,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11068,1030040544,PENNY,TIMOTHY,H,MN,M,D,1.0,voting,19930527,1951-11-19,1951,1993,42,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11111,1030040552,DORNAN,ROBERT,H,CA,M,R,46.0,voting,19930527,1933-04-03,1933,1993,60,0.0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11193,1030040573,KENNELLY,BARBARA,H,CT,F,D,1.0,voting,19930527,1936-07-10,1936,1993,57,0.0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11158,1030040610,THORNTON,RAYMOND,H,AR,M,D,2.0,voting,19930527,1928-07-16,1928,1993,65,0.0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11903,1030040620,CONYERS,JOHN,H,MI,M,D,14.0,voting,19930527,1929-05-16,1929,1993,64,0.0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11425,1030040624,ISTOOK,ERNEST,H,OK,M,R,5.0,voting,19930527,1950-02-11,1950,1993,43,0.0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12068,1030040637,NORTON,ELEANOR,H,DC,F,D,0.0,nonvoting,19930527,1937-06-13,1937,1993,56,0.0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11609,1030040638,SPRATT,JOHN,H,SC,M,D,5.0,voting,19930527,1942-11-01,1942,1993,51,0.0,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0.0,0.1,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11373,1030040639,KLECZKA,GERALD,H,WI,M,D,4.0,voting,19930527,1943-11-26,1943,1993,50,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11217,1030040648,STOKES,LOUIS,H,OH,M,D,11.0,voting,19930527,1925-02-23,1925,1993,68,0.0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11068,1030040666,PENNY,TIMOTHY,H,MN,M,D,1.0,voting,19930527,1951-11-19,1951,1993,42,0.0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11254,1030040696,KASICH,JOHN,H,OH,M,R,12.0,voting,19930527,1952-05-13,1952,1993,41,0.0,2,1,7,20,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11444,1030040697,SABO,MARTIN,H,MN,M,D,5.0,voting,19930527,1938-02-28,1938,1993,55,1.031174155073136e-16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11254,1030040698,KASICH,JOHN,H,OH,M,R,12.0,voting,19930527,1952-05-13,1952,1993,41,0.0,1,2,0,7,8,2,0,0,0,0,0,0,0,0,0.05,0.1,0.0,0.35,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11444,1030040713,SABO,MARTIN,H,MN,M,D,5.0,voting,19930527,1938-02-28,1938,1993,55,0.0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11050,1030040807,LLOYD,MARILYN,H,TN,F,D,3.0,voting,19930527,1929-01-03,1929,1993,64,0.0,1,0,14,4,0,1,0,0,0,0,0,0,0,0,0.05,0.0,0.7,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11720,1030040811,WOOLSEY,LYNN,H,CA,F,D,6.0,voting,19930527,1937-11-03,1937,1993,56,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
