speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_2,cluster_5,cluster_0,cluster_10,cluster_8,cluster_17,cluster_14,cluster_12,cluster_3,cluster_4,cluster_11,cluster_1,cluster_18,cluster_16,cluster_13,cluster_9,cluster_7,cluster_15,cluster_19,cluster_6,cluster_2_p,cluster_5_p,cluster_0_p,cluster_10_p,cluster_8_p,cluster_17_p,cluster_14_p,cluster_12_p,cluster_3_p,cluster_4_p,cluster_11_p,cluster_1_p,cluster_18_p,cluster_16_p,cluster_13_p,cluster_9_p,cluster_7_p,cluster_15_p,cluster_19_p,cluster_6_p,n
10458,920035653,SIKES,ROBERT,H,FL,M,D,1.0,voting,19710506,1906-06-03,1906,1971,65,0.0,7,21,4,2,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.42857142857142855,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
11220,920035678,THURMOND,J.,S,SC,M,R,,voting,19710506,1902-12-05,1902,1971,69,0.0,9,1,2,2,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.45,0.05,0.1,0.1,0.0,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20
11016,920035698,DOLE,ROBERT,S,KS,M,R,,voting,19710506,1923-07-22,1923,1971,48,0.0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11066,920035708,PACKWOOD,ROBERT,S,OR,M,R,,voting,19710506,1932-09-11,1932,1971,39,0.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10181,920035737,SCOTT,HUGH,S,PA,M,R,,voting,19710506,1900-11-11,1900,1971,71,0.0,2,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,920035739,GOLDWATER,BARRY,S,AZ,M,R,,voting,19710506,1909-01-01,1909,1971,62,0.0,2,5,1,0,3,18,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0.05263157894736842,0.13157894736842105,0.02631578947368421,0.0,0.07894736842105263,0.47368421052631576,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,38
10158,920036034,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19710510,1903-03-16,1903,1971,68,0.0,5,5,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11462,920036098,BYRD,ROBERT,S,WV,M,D,,voting,19710510,1917-11-20,1917,1971,54,0.0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10237,920036134,HANSEN,CLIFFORD,S,WY,M,R,,voting,19710510,1912-10-16,1912,1971,59,0.0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10699,920036343,STENNIS,JOHN,S,MS,M,D,,voting,19710510,1901-08-03,1901,1971,70,0.0,1,4,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10334,920036463,HAYS,WAYNE,H,OH,M,D,18.0,voting,19710510,1911-05-13,1911,1971,60,0.0,5,4,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10705,920036535,WINN,EDWARD,H,KS,M,R,3.0,voting,19710510,1919-08-22,1919,1971,52,0.0,5,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10309,920036866,BAYH,BIRCH,S,IN,M,D,,voting,19710511,1928-01-22,1928,1971,43,0.0,3,4,1,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.0,0.2631578947368421,0.15789473684210525,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,19
10337,920037601,HENDERSON,DAVID,H,NC,M,D,3.0,voting,19710511,1921-04-16,1921,1971,50,0.0,5,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10305,920037608,ABZUG,BELLA,H,NY,F,D,19.0,voting,19710511,1920-07-24,1920,1971,51,0.0,20,25,8,5,8,31,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0.19047619047619047,0.23809523809523808,0.0761904761904762,0.047619047619047616,0.0761904761904762,0.29523809523809524,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.0,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
10458,920038088,SIKES,ROBERT,H,FL,M,D,1.0,voting,19710512,1906-06-03,1906,1971,65,0.0,2,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10199,920038901,BRAY,WILLIAM,H,IN,M,R,6.0,voting,19710513,1903-06-17,1903,1971,68,0.0,34,25,13,9,2,12,6,3,1,1,1,7,10,3,2,8,0,0,0,0,0.24817518248175183,0.18248175182481752,0.0948905109489051,0.06569343065693431,0.014598540145985401,0.08759124087591241,0.043795620437956206,0.021897810218978103,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.051094890510948905,0.072992700729927,0.021897810218978103,0.014598540145985401,0.058394160583941604,0.0,0.0,0.0,0.0,137
10493,920039596,DEVINE,SAMUEL,H,OH,M,R,12.0,voting,19710517,1915-12-21,1915,1971,56,0.0,2,0,0,1,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11220,920041601,THURMOND,J.,S,SC,M,R,,voting,19710519,1902-12-05,1902,1971,69,0.0,4,6,0,1,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.3157894736842105,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10134,920044174,FANNIN,PAUL,S,AZ,M,R,,voting,19710521,1907-01-29,1907,1971,64,0.0,2,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10103,920046108,ABERNETHY,THOMAS,H,MS,M,D,1.0,voting,19710526,1903-05-16,1903,1971,68,0.0,1,1,1,1,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10458,920046978,SIKES,ROBERT,H,FL,M,D,1.0,voting,19710527,1906-06-03,1906,1971,65,0.0,4,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10334,920047846,HAYS,WAYNE,H,OH,M,D,18.0,voting,19710602,1911-05-13,1911,1971,60,0.0,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10304,920047962,FORD,GERALD,H,MI,M,R,5.0,voting,19710602,1913-07-14,1913,1971,58,0.0,1,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,920048714,KENNEDY,EDWARD,S,MA,M,D,,voting,19710603,1932-02-22,1932,1971,39,0.0,7,2,3,1,1,6,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0.23333333333333334,0.06666666666666667,0.1,0.03333333333333333,0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.3,0.0,0.0,0.0,0.0,0.0,30
11220,920049966,THURMOND,J.,S,SC,M,R,,voting,19710604,1902-12-05,1902,1971,69,0.0,6,12,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11016,920049974,DOLE,ROBERT,S,KS,M,R,,voting,19710604,1923-07-22,1923,1971,48,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
10769,920053934,DANIEL,WILBUR,H,VA,M,D,5.0,voting,19710609,1914-05-12,1914,1971,57,0.0,1,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10243,920055324,HOGAN,LAWRENCE,H,MD,M,R,5.0,voting,19710614,1928-09-30,1928,1971,43,0.0,2,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10458,920055448,SIKES,ROBERT,H,FL,M,D,1.0,voting,19710614,1906-06-03,1906,1971,65,0.0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,920061112,GOLDWATER,BARRY,S,AZ,M,R,,voting,19710622,1909-01-01,1909,1971,62,0.0,0,4,0,1,3,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.05,0.15,0.0,0.0,0.05,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10337,920063930,HENDERSON,DAVID,H,NC,M,D,3.0,voting,19710623,1921-04-16,1921,1971,50,0.0,5,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10495,920064609,DRINAN,ROBERT,H,MA,M,D,3.0,voting,19710624,1920-11-15,1920,1971,51,0.0,3,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10231,920066902,GROSS,HAROLD,H,IA,M,R,3.0,voting,19710629,1899-06-30,1899,1971,72,4.4344127988910805e-05,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10282,920066927,SCHERLE,WILLIAM,H,IA,M,R,7.0,voting,19710629,1923-03-14,1923,1971,48,0.0,6,2,2,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11462,920068048,BYRD,ROBERT,S,WV,M,D,,voting,19710630,1917-11-20,1917,1971,54,0.0,5,8,5,7,9,38,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0.0641025641025641,0.10256410256410256,0.0641025641025641,0.08974358974358974,0.11538461538461539,0.48717948717948717,0.0,0.01282051282051282,0.01282051282051282,0.0,0.02564102564102564,0.0,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,78
10113,920070910,BLANTON,LEONARD,H,TN,M,D,7.0,voting,19710708,1930-04-10,1930,1971,41,0.0,2,1,2,1,7,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.1,0.05,0.35,0.1,0.0,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10559,920092177,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19710804,1928-09-21,1928,1971,43,0.0,2,2,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10838,920096436,MATSUNAGA,SPARK,H,HI,M,D,1.0,voting,19710908,1916-10-08,1916,1971,55,0.0,0,2,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11236,920099332,CLAY,WILLIAM,H,MO,M,D,1.0,voting,19710914,1931-04-30,1931,1971,40,0.0,0,3,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.4,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10493,920099339,DEVINE,SAMUEL,H,OH,M,R,12.0,voting,19710914,1915-12-21,1915,1971,56,0.0,9,4,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.47368421052631576,0.21052631578947367,0.10526315789473684,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10237,920121084,HANSEN,CLIFFORD,S,WY,M,R,,voting,19711029,1912-10-16,1912,1971,59,0.0,2,0,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10493,920129154,DEVINE,SAMUEL,H,OH,M,R,12.0,voting,19711109,1915-12-21,1915,1971,56,0.0,1,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10888,920152899,CONTE,SILVIO,H,MA,M,R,1.0,voting,19711202,1921-11-09,1921,1971,50,0.0,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11640,920153646,INOUYE,DANIEL,S,HI,M,D,,voting,19711203,1924-09-07,1924,1971,47,0.0,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11494,920156942,KENNEDY,EDWARD,S,MA,M,D,,voting,19711208,1932-02-22,1932,1971,39,0.0,2,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
9999,920157202,HARRIS,FRED,S,OK,M,D,,voting,19711208,1930-11-13,1930,1971,41,0.0,7,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,0.42105263157894735,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9999,920157209,HARRIS,FRED,S,OK,M,D,,voting,19711208,1930-11-13,1930,1971,41,0.0,2,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10398,920158321,BURKE,J.,H,FL,M,R,10.0,voting,19711208,1913-01-14,1913,1971,58,0.0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10798,920158323,STRATTON,SAMUEL,H,NY,M,D,29.0,voting,19711208,1916-09-27,1916,1971,55,0.0,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10549,920158350,VAN DEERLIN,LIONEL,H,CA,M,D,37.0,voting,19711208,1914-07-25,1914,1971,57,0.0,7,2,2,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0.3684210526315789,0.10526315789473684,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,19
10345,920158690,JAVITS,JACOB,S,NY,M,R,,voting,19711209,1904-05-18,1904,1971,67,0.0,3,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.65,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10362,920161144,NELSON,GAYLORD,S,WI,M,D,,voting,19711210,1916-06-04,1916,1971,55,0.0,5,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10605,920161169,GOLDWATER,BARRY,S,AZ,M,R,,voting,19711210,1909-01-01,1909,1971,62,0.0,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10260,920161657,MCCLELLAN,JOHN,S,AR,M,D,,voting,19711211,1896-02-25,1896,1971,75,0.0,2,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10559,920164447,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19711215,1928-09-21,1928,1971,43,0.0,0,4,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10429,920170985,KOCH,EDWARD,H,NY,M,D,17.0,voting,19720131,1924-12-12,1924,1972,48,0.0,6,2,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.25,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10369,920171061,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19720131,1910-04-09,1910,1972,62,0.0,3,0,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10117,920173005,BUCKLEY,JAMES,S,NY,M,C,,voting,19720202,1923-03-09,1923,1972,49,0.0,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10797,920175842,ST. GERMAIN,FERNAND,H,RI,M,D,1.0,voting,19720207,1928-01-09,1928,1972,44,0.0,1,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10327,920188100,GRAVEL,MAURICE,S,AK,M,D,,voting,19720302,1930-05-13,1930,1972,42,0.0,0,2,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10509,920192516,ICHORD,RICHARD,H,MO,M,D,8.0,voting,19720313,1926-06-27,1926,1972,46,0.0,3,2,0,0,5,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.10526315789473684,0.0,0.0,0.2631578947368421,0.3157894736842105,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10605,920201983,GOLDWATER,BARRY,S,AZ,M,R,,voting,19720405,1909-01-01,1909,1972,63,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10226,920204082,GOODLING,GEORGE,H,PA,M,R,19.0,voting,19720411,1896-09-26,1896,1972,76,0.0,3,5,3,1,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.15,0.25,0.15,0.05,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10509,920211220,ICHORD,RICHARD,H,MO,M,D,8.0,voting,19720425,1926-06-27,1926,1972,46,0.0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10509,920212147,ICHORD,RICHARD,H,MO,M,D,8.0,voting,19720426,1926-06-27,1926,1972,46,0.0,5,7,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2631578947368421,0.3684210526315789,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
10266,920214390,MIZELL,WILMER,H,NC,M,R,5.0,voting,19720501,1930-08-13,1930,1972,42,0.0,4,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11731,920218662,YOUNG,C.,H,FL,M,R,8.0,voting,19720509,1930-12-16,1930,1972,42,0.0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,920219605,KENNEDY,EDWARD,S,MA,M,D,,voting,19720510,1932-02-22,1932,1972,40,0.0,1,4,2,0,0,16,1,1,12,1,0,0,0,1,0,0,0,0,0,0,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.0,0.0,0.41025641025641024,0.02564102564102564,0.02564102564102564,0.3076923076923077,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,39
10179,920219798,SCHMITZ,JOHN,H,CA,M,R,35.0,voting,19720510,1930-08-12,1930,1972,42,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,6,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
10458,920221666,SIKES,ROBERT,H,FL,M,D,1.0,voting,19720515,1906-06-03,1906,1972,66,0.0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10134,920222193,FANNIN,PAUL,S,AZ,M,R,,voting,19720516,1907-01-29,1907,1972,65,0.0,2,4,0,0,2,2,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
