speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_3,cluster_2,cluster_1,cluster_9,cluster_8,cluster_7,cluster_6,cluster_5,cluster_4,cluster_10,cluster_0_p,cluster_3_p,cluster_2_p,cluster_1_p,cluster_9_p,cluster_8_p,cluster_7_p,cluster_6_p,cluster_5_p,cluster_4_p,cluster_10_p,n
11253,970086944,HOLLINGS,ERNEST,S,SC,M,D,,voting,19811001,1922-01-01,1922,1981,59,0.0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10829,970087454,HAWKINS,AUGUSTUS,H,CA,M,D,29.0,voting,19811001,1907-08-31,1907,1981,74,0.0,15,0,1,2,0,0,0,0,0,0,0,0.8333333333333334,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11253,970088302,HOLLINGS,ERNEST,S,SC,M,D,,voting,19811005,1922-01-01,1922,1981,59,0.0,0,16,1,0,0,1,0,0,0,0,0,0.0,0.8888888888888888,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
10659,970088392,CHILES,LAWTON,S,FL,M,D,,voting,19811005,1930-04-03,1930,1981,51,0.0,16,0,1,0,0,1,0,0,0,0,0,0.8888888888888888,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
11236,970089291,CLAY,WILLIAM,H,MO,M,D,1.0,voting,19811005,1931-04-30,1931,1981,50,0.0,1,17,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10768,970089421,CRANSTON,ALAN,S,CA,M,D,,voting,19811006,1914-06-19,1914,1981,67,0.0,0,8,0,2,0,0,0,0,0,0,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10773,970089428,DIXON,ALAN,S,IL,M,D,,voting,19811006,1927-07-07,1927,1981,54,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10507,970089439,HUDDLESTON,WALTER,S,KY,M,D,,voting,19811006,1926-04-15,1926,1981,55,0.0,9,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10826,970089868,FRENZEL,WILLIAM,H,MN,M,R,3.0,voting,19811006,1928-07-31,1928,1981,53,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11001,970089871,ASPIN,LESLIE,H,WI,M,D,1.0,voting,19811006,1938-07-21,1938,1981,43,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10732,970089896,JONES,JAMES,H,OK,M,D,1.0,voting,19811006,1939-05-05,1939,1981,42,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10865,970090555,WRIGHT,JAMES,H,TX,M,D,12.0,voting,19811006,1922-12-22,1922,1981,59,0.0,5,0,0,4,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10891,970091170,DANNEMEYER,WILLIAM,H,CA,M,R,39.0,voting,19811007,1929-09-22,1929,1981,52,0.0,3,1,6,0,0,0,0,0,0,0,0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11143,970091503,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19811007,1927-03-16,1927,1981,54,0.0,7,0,1,0,0,1,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10956,970091516,NUNN,SAMUEL,S,GA,M,D,,voting,19811007,1938-09-08,1938,1981,43,0.0,1,4,0,2,0,2,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
11143,970092760,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19811014,1927-03-16,1927,1981,54,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11154,970093532,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19811015,1940-07-30,1940,1981,41,0.0,19,2,0,0,6,0,0,0,0,0,0,0.7037037037037037,0.07407407407407407,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,27
11350,970095039,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,19811020,1939-10-06,1939,1981,42,0.0,1,7,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10601,970095105,FINDLEY,PAUL,H,IL,M,R,20.0,voting,19811020,1921-06-23,1921,1981,60,0.0,0,6,0,3,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10591,970095525,EAGLETON,THOMAS,S,MO,M,D,,voting,19811020,1929-09-04,1929,1981,52,0.0,6,0,0,2,0,1,1,0,0,0,0,0.6,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
10530,970095868,PERCY,CHARLES,S,IL,M,R,,voting,19811021,1919-09-27,1919,1981,62,0.0,0,5,0,3,1,0,0,0,0,0,0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
11494,970096059,KENNEDY,EDWARD,S,MA,M,D,,voting,19811021,1932-02-22,1932,1981,49,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11983,970098229,HOYER,STENY,H,MD,M,D,5.0,voting,19811022,1939-06-14,1939,1981,42,0.0,2,3,0,4,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11189,970098491,HELMS,JESSE,S,NC,M,R,,voting,19811022,1921-10-18,1921,1981,60,0.0,8,0,1,1,0,0,0,0,0,0,0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10481,970099596,BAKER,HOWARD,S,TN,M,R,,voting,19811026,1925-11-15,1925,1981,56,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10624,970101940,MATHIAS,CHARLES,S,MD,M,R,,voting,19811028,1922-07-24,1922,1981,59,0.0,3,5,0,0,1,0,1,0,0,0,0,0.3,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
10885,970102037,COHEN,WILLIAM,S,ME,M,R,,voting,19811028,1940-08-28,1940,1981,41,0.0,2,2,0,2,0,3,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9
10956,970102066,NUNN,SAMUEL,S,GA,M,D,,voting,19811028,1938-09-08,1938,1981,43,0.0,1,4,0,2,0,2,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
10956,970102067,NUNN,SAMUEL,S,GA,M,D,,voting,19811028,1938-09-08,1938,1981,43,0.0,1,4,0,2,0,2,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
11189,970103209,HELMS,JESSE,S,NC,M,R,,voting,19811030,1921-10-18,1921,1981,60,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10830,970103718,HEINZ,HENRY,S,PA,M,R,,voting,19811102,1938-10-23,1938,1981,43,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11305,970105750,HANSEN,JAMES,H,UT,M,R,1.0,voting,19811104,1932-08-14,1932,1981,49,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10559,970105774,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19811104,1928-09-21,1928,1981,53,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11226,970106262,ARCHER,BILL,H,TX,M,R,7.0,voting,19811105,1928-03-22,1928,1981,53,0.0,2,4,0,2,0,1,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11451,970106648,SPECTER,ARLEN,S,PA,M,R,,voting,19811105,1930-02-12,1930,1981,51,0.0,0,6,0,1,0,2,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
10847,970107268,RIEGLE,DONALD,S,MI,M,D,,voting,19811106,1938-02-04,1938,1981,43,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,970107313,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19811106,1915-11-11,1915,1981,66,0.0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10659,970107671,CHILES,LAWTON,S,FL,M,D,,voting,19811109,1930-04-03,1930,1981,51,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10830,970107679,HEINZ,HENRY,S,PA,M,R,,voting,19811109,1938-10-23,1938,1981,43,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11501,970108524,LOTT,TRENT,H,MS,M,R,5.0,voting,19811112,1941-10-09,1941,1981,40,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10567,970108781,BINGHAM,JONATHAN,H,NY,M,D,22.0,voting,19811112,1914-04-24,1914,1981,67,0.0,5,0,0,3,0,1,0,0,0,0,0,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11494,970110392,KENNEDY,EDWARD,S,MA,M,D,,voting,19811116,1932-02-22,1932,1981,49,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10699,970110459,STENNIS,JOHN,S,MS,M,D,,voting,19811116,1901-08-03,1901,1981,80,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11143,970110625,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19811116,1927-03-16,1927,1981,54,0.0,1,7,0,1,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11189,970111478,HELMS,JESSE,S,NC,M,R,,voting,19811117,1921-10-18,1921,1981,60,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10797,970111756,ST. GERMAIN,FERNAND,H,RI,M,D,1.0,voting,19811117,1928-01-09,1928,1981,53,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10709,970112757,ADDABBO,JOSEPH,H,NY,M,D,7.0,voting,19811118,1925-03-17,1925,1981,56,0.0,2,0,8,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10761,970113751,BIAGGI,MARIO,H,NY,M,D,10.0,voting,19811119,1917-10-26,1917,1981,64,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10456,970115983,SCHMITT,HARRISON,S,NM,M,R,,voting,19811119,1935-07-03,1935,1981,46,0.0,3,1,1,2,0,3,0,0,0,0,0,0.3,0.1,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
10602,970118825,FITHIAN,FLOYD,H,IN,M,D,2.0,voting,19811123,1928-11-03,1928,1981,53,0.0,0,9,0,0,0,1,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11713,970119238,STARK,FORTNEY,H,CA,M,D,9.0,voting,19811130,1931-11-11,1931,1981,50,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,970119927,HOLLINGS,ERNEST,S,SC,M,D,,voting,19811201,1922-01-01,1922,1981,59,0.0,1,0,0,8,0,1,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10699,970120955,STENNIS,JOHN,S,MS,M,D,,voting,19811203,1901-08-03,1901,1981,80,0.0,0,6,0,0,0,2,2,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,10
10530,970121637,PERCY,CHARLES,S,IL,M,R,,voting,19811203,1919-09-27,1919,1981,62,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10877,970121890,BOREN,DAVID,S,OK,M,D,,voting,19811203,1941-04-21,1941,1981,40,0.0,8,0,0,0,0,1,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11744,970121894,LEVIN,CARL,S,MI,M,D,,voting,19811203,1934-06-28,1934,1981,47,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11388,970122355,STEVENS,TED,S,AK,M,R,,voting,19811204,1923-11-18,1923,1981,58,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11153,970122621,ROTH,WILLIAM,S,DE,M,R,,voting,19811207,1921-07-22,1921,1981,60,0.0,0,1,2,6,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11143,970122835,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19811207,1927-03-16,1927,1981,54,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,970123455,HOLLINGS,ERNEST,S,SC,M,D,,voting,19811208,1922-01-01,1922,1981,59,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,970124045,HOLLINGS,ERNEST,S,SC,M,D,,voting,19811209,1922-01-01,1922,1981,59,0.0,0,13,2,2,3,0,0,0,0,0,0,0.0,0.65,0.1,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,20
11253,970124068,HOLLINGS,ERNEST,S,SC,M,D,,voting,19811209,1922-01-01,1922,1981,59,0.0,0,14,0,2,2,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,18
11535,970124283,BIDEN,JOSEPH,S,DE,M,D,,voting,19811209,1942-11-20,1942,1981,39,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10708,970125449,ZORINSKY,EDWARD,S,NE,M,D,,voting,19811210,1928-11-11,1928,1981,53,0.0,0,12,0,2,0,4,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,18
11061,970126751,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19811210,1923-03-02,1923,1981,58,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10689,970127168,PATTERSON,JERRY,H,CA,M,D,38.0,voting,19811211,1934-10-25,1934,1981,47,0.0,7,0,1,1,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10956,970128386,NUNN,SAMUEL,S,GA,M,D,,voting,19811211,1938-09-08,1938,1981,43,0.0,0,3,0,4,0,3,0,0,0,0,0,0.0,0.3,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
11189,970129464,HELMS,JESSE,S,NC,M,R,,voting,19811214,1921-10-18,1921,1981,60,0.0,4,0,1,5,0,0,0,0,0,0,0,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10819,970129473,DECONCINI,DENNIS,S,AZ,M,D,,voting,19811214,1937-05-08,1937,1981,44,0.0,0,6,0,1,0,3,0,0,0,0,0,0.0,0.6,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
10707,970129527,ZABLOCKI,CLEMENT,H,WI,M,D,4.0,voting,19811214,1912-11-18,1912,1981,69,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10830,970130449,HEINZ,HENRY,S,PA,M,R,,voting,19811215,1938-10-23,1938,1981,43,0.0,4,1,0,1,0,4,0,0,0,0,0,0.4,0.1,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
10584,970131456,DANIELSON,GEORGE,H,CA,M,D,30.0,voting,19811215,1915-02-20,1915,1981,66,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10559,970131958,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19811216,1928-09-21,1928,1981,53,0.0,1,7,1,7,1,1,0,0,0,0,0,0.05555555555555555,0.3888888888888889,0.05555555555555555,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
10622,970133205,LONG,RUSSELL,S,LA,M,D,,voting,19811216,1918-11-03,1918,1981,63,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,970133515,DOLE,ROBERT,S,KS,M,R,,voting,19811216,1923-07-22,1923,1981,58,0.0,1,9,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10404,970134380,CANNON,HOWARD,S,NV,M,D,,voting,19811216,1912-01-26,1912,1981,69,0.0,11,1,1,5,0,0,0,0,0,0,0,0.6111111111111112,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10869,970135403,ANNUNZIO,FRANK,H,IL,M,D,11.0,voting,19820128,1915-01-12,1915,1982,67,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10839,970135631,METZENBAUM,HOWARD,S,OH,M,D,,voting,19820128,1917-06-04,1917,1982,65,0.0,0,6,0,0,0,3,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9
10916,970135853,HEFLIN,HOWELL,S,AL,M,D,,voting,19820129,1921-06-19,1921,1982,61,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10668,970136040,FERRARO,GERALDINE,H,NY,F,D,9.0,voting,19820202,1935-08-26,1935,1982,47,0.0,7,0,1,1,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10637,970136058,REUSS,HENRY,H,WI,M,D,5.0,voting,19820202,1912-02-22,1912,1982,70,0.0,7,0,2,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,970137678,DOLE,ROBERT,S,KS,M,R,,voting,19820208,1923-07-22,1923,1982,59,0.0,2,2,0,2,0,4,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
12018,970140210,LEAHY,PATRICK,S,VT,M,D,,voting,19820211,1940-03-31,1940,1982,42,0.0,1,0,0,0,9,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
10693,970140304,RATCHFORD,WILLIAM,H,CT,M,D,5.0,voting,19820222,1934-05-24,1934,1982,48,0.0,0,7,0,3,0,0,0,0,0,0,0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11283,970140391,BONIOR,DAVID,H,MI,M,D,12.0,voting,19820223,1945-06-06,1945,1982,37,0.0,8,0,0,0,0,1,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10566,970140419,BENJAMIN,ADAM,H,IN,M,D,1.0,voting,19820223,1935-08-06,1935,1982,47,0.0,8,0,1,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11189,970140650,HELMS,JESSE,S,NC,M,R,,voting,19820223,1921-10-18,1921,1982,61,0.0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,970140809,HART,GARY,S,CO,M,D,,voting,19820223,1936-11-28,1936,1982,46,0.0,7,0,2,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11283,970140979,BONIOR,DAVID,H,MI,M,D,12.0,voting,19820224,1945-06-06,1945,1982,37,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11102,970142068,CHAFEE,JOHN,S,RI,M,R,,voting,19820225,1922-10-22,1922,1982,60,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11409,970142160,DODD,CHRISTOPHER,S,CT,M,D,,voting,19820225,1944-05-27,1944,1982,38,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12018,970142518,LEAHY,PATRICK,S,VT,M,D,,voting,19820301,1940-03-31,1940,1982,42,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11220,970142544,THURMOND,J.,S,SC,M,R,,voting,19820301,1902-12-05,1902,1982,80,0.0,0,6,2,0,1,1,0,0,0,0,0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
10865,970142677,WRIGHT,JAMES,H,TX,M,D,12.0,voting,19820302,1922-12-22,1922,1982,60,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11038,970142952,HUTTO,EARL,H,FL,M,D,1.0,voting,19820302,1926-05-12,1926,1982,56,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11688,970144194,KILDEE,DALE,H,MI,M,D,7.0,voting,19820303,1929-09-16,1929,1982,53,0.0,18,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10661,970144291,CORCORAN,THOMAS,H,IL,M,R,15.0,voting,19820303,1939-05-23,1939,1982,43,0.0,1,5,0,4,0,0,0,0,0,0,0,0.1,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11067,970144703,PANETTA,LEON,H,CA,M,D,16.0,voting,19820304,1938-06-28,1938,1982,44,0.0,7,0,2,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10530,970145280,PERCY,CHARLES,S,IL,M,R,,voting,19820308,1919-09-27,1919,1982,63,0.0,7,0,0,1,0,1,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10471,970145394,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19820308,1919-12-10,1919,1982,63,0.0,7,0,0,1,1,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
10808,970145625,BOGGS,CORINNE,H,LA,F,D,2.0,voting,19820309,1916-03-13,1916,1982,66,0.0,17,0,1,0,0,0,0,0,0,0,0,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10711,970145630,BARNES,MICHAEL,H,MD,M,D,8.0,voting,19820309,1943-09-03,1943,1982,39,0.0,7,0,1,1,0,1,0,0,0,0,0,0.7,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10692,970145706,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19820309,1915-11-11,1915,1982,67,0.0,8,0,0,1,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10731,970146441,HUMPHREY,GORDON,S,NH,M,R,,voting,19820310,1940-10-09,1940,1982,42,0.0,8,0,0,0,0,1,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
10914,970147092,HATFIELD,MARK,S,OR,M,R,,voting,19820315,1922-07-12,1922,1982,60,0.0,9,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
